"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"20.01.2020","290,45","290,45","290,45","290,45","-","0,00%"
"17.01.2020","290,45","290,45","290,45","290,45","-","0,35%"
"16.01.2020","289,45","288,63","288,75","288,63","0,08K","0,71%"
"15.01.2020","287,40","287,40","287,40","287,40","-","-0,01%"
"14.01.2020","287,42","287,75","287,75","287,75","0,03K","-0,10%"
"13.01.2020","287,73","287,73","287,73","287,73","-","0,76%"
"10.01.2020","285,55","286,80","286,80","286,77","0,05K","-0,27%"
"09.01.2020","286,33","286,00","286,13","285,88","0,05K","0,61%"
"08.01.2020","284,60","283,73","283,73","283,67","0,01K","0,44%"
"07.01.2020","283,35","283,52","283,92","283,13","0,03K","-0,26%"
"06.01.2020","284,10","283,35","283,35","283,35","0,00K","0,23%"
