,Date,next_day_closing_price,opening_price,opening_price bband_lower90,highest_price,highest_price stdev90,lowest_price,lowest_price bband_lower90,closing_price,closing_price bband_lower90,transactions_in_blockchain rsi90,transactions_in_blockchain bband_lower7,avg_block_size bband_upper60,avg_block_size bband_upper90,sent_by_adress ema90,sent_by_adress bband_upper90,avg_mining_difficulty bband_upper90,avg_mining_difficulty stdev90,avg_hashrate ema7,avg_hashrate stdev90,mining_profitability rsi90,mining_profitability roc90,sent_coins_in_usd wma90,sent_coins_in_usd wma15,avg_transaction_fees ema90,avg_transaction_fees wma30,median_transaction_fees ema90,median_transaction_fees wma30,avg_block_time ema90,avg_block_time var90,avg_transaction_value tema90,avg_transaction_value bband_lower5,median_transaction_value bband_lower30,median_transaction_value bband_lower15,google_trends bband_lower30,google_trends bband_lower15,active_addresses ema90,active_addresses bband_upper7,top100_to_total_percentage ema90,top100_to_total_percentage rsi90,avg_fee_to_reward rsi90,avg_fee_to_reward roc90,avg_price_usd,avg_price_usd stdev90,market_cap_usd,market_cap_usd bband_lower90,sf_ratio ema90,sf_ratio rsi90,number_of_coins_in_circulation roc90,number_of_coins_in_circulation bband_lower90,miner_revenue ema10,miner_revenue sma 90,lbma_gold bband_lower90,lbma_gold stdev60,VIX_spot bband_lower90,VIX_spot bband_lower60,SP500_spot bband_lower5,SP500_spot stdev10,DXY_spot bband_upper90,DXY_spot bband_lower90,ETH_spot tema3,ETH_spot stdev60,MSCIACW_spot ema60,MSCIACW_spot stdev10,WTI_spot bband_upper3,WTI_spot bband_upper60,BDM_spot bband_lower5,BDM_spot bband_lower60,FUTWTI bband_upper5,FUTWTI bband_upper60,FUT500 ema3,FUT500 stdev15,FUTGOLD bband_lower90,FUTGOLD roc90,FUTVIX bband_lower90,FUTVIX bband_lower60,FUTBTC,FUTBTC stdev90,FUTDXY bband_upper90,FUTDXY bband_lower90,FUTALT tema3,FUTALT stdev90,bc_volatility bband_lower90,bc_volatility stdev90,ST_UTXOs rsi60,ST_UTXOs rsi15,large_holders_netflow ema90,large_holders_netflow sma 90,in_out_ratio_adj ema90,in_out_ratio_adj bband_lower15,profit_losses_ratio_adj ema90,profit_losses_ratio_adj ema7,new_addresses ema90,new_addresses bband_lower60,active_adresses ema90,active_adresses bband_upper7,Bull_Bear_Diff ema90,Bull_Bear_Diff sma 90,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,Social_Volume ema30,Social_Volume dema3,Social_Volume_AI stdev90,Social_Volume_AI bband_upper30,weighted_sentiment sma 90,weighted_sentiment ema90,large_trasactions_over_total bband_lower60,large_trasactions_over_total stdev90
1596,2017-11-29,9946.8,9906.0,2439.0960735829167,11417.8,1719.025188212156,8938.7,2297.9273862598243,9837.9,2382.399658379621,52.01938036338085,294144.21829550265,1045113.4232667176,1077512.7734559264,442709.9203399363,555854.1584551109,1563371924476.2517,185637999432.96365,1.0809792436098695e+19,1.4511815054954153e+18,53.63350597311528,40.11124845488256,13777319431.62564,21813195124.1,5.660378729340009,8.210982795698925,3.2934895929213845,4.547864516129032,9.8452596421242,3.735669595505602,84590.5124120295,49290.6384485584,301.4506965645,269.0610700582189,15.716261784400544,-7.571508236984926,696859.4635891012,984650.002335636,17.19395073980341,46.44087896960956,50.02391999838077,-29.681664591854883,10480.0,1658.0967917424275,174954210210.0,38941685591.63531,23.776428119365058,99.98425846192042,1.0429485880848208,16526657.820527146,19790327.891229287,12043621.537282929,1250.046692527215,9.45502328897964,8.753127678943992,8.763402126933062,239.4436513651732,1.249457536633564,95.22952393588196,91.49158761603864,425.35593882604536,50.580490800072525,495.6585165908478,2.0295867121328026,57.90099875312332,59.80450919842745,1769.106004927122,869.2482569569577,58.55488509255797,59.91000457055571,2619.294313460342,16.664172432495533,1327.8893390264534,-1.5916456607850131,10.081949810816509,10.214242409792556,2500.0,520.823920514191,95.09969536133626,91.4367713053304,780.4,0.0,0.5475450196799039,0.0817979704834776,48.74858182901527,47.11677430874556,5863.039246704586,5453.141031188889,0.9189658917660474,0.9231375766436084,0.9064204182925192,0.9573611862239996,432410.1971357617,305763.50803283777,829649.7175949535,1147785.8666987056,-1292.675000271351,-742.5596666666611,6275.525000000001,5212.75,9618.45,8455.7,13833.5,12952.900652545106,19529.596521264877,5259.2399663682745,30113.02375115773,0.8602031463477012,0.7734627287799539,0.7308050608139772,0.0596131742705092
1597,2017-11-30,10861.5,9848.0,2381.8286139431507,10689.1,1789.7045313512783,9023.8,2262.847453163798,9946.8,2324.163655483708,51.777570998884805,294629.3157737228,1046656.6435336464,1077702.541341328,445395.9660467509,560028.5157753592,1564073449701.8818,183427393405.47412,1.0940540145078772e+19,1.4606622848234816e+18,52.921884745942485,28.078817733990142,14041848241.083029,21961254482.2,5.690722053969899,8.133129032258063,3.305522788681354,4.484191397849463,9.818396792846745,3.726571480774016,84415.80556668922,48840.81608716128,302.9101915769481,260.2592546714306,6.315025329800776,-14.481774145857033,702084.5303234067,1007750.9239578818,17.19397380046707,47.581804653341145,49.91367411887576,-23.31685813518568,9996.0,1716.868910671248,166901928540.0,37953617067.81685,23.779242934700687,99.9844223104519,1.0558118405427817,16528770.15704856,20371881.232096687,12164253.464225153,1249.9506061507675,9.40496213989054,8.756456710390948,8.790513513329447,239.30287607143725,1.6132226917176071,95.22959677680218,91.49595932128808,426.84866519476736,52.23193099296815,495.9792209649184,1.5433887678519915,57.64985503821234,59.91814229710718,1768.133392798913,858.6079034727159,58.49568340320605,60.00764998357028,2633.647156730171,19.72192096803655,1327.8829249834182,-2.8487581418652894,10.087908897732214,10.215630465680638,2500.0,506.23466515514417,95.10011157004048,91.44153287440398,780.4,0.0,0.5495709638972187,0.0816619740620276,48.83410790704124,47.54011736269331,5782.23816435943,5448.937586744445,0.9196293035090222,0.938918534649463,0.9071490888315372,0.9529146216224588,435939.2477481625,310570.8427048002,835366.6908346248,1174177.4708678203,-1283.9355497159368,-770.3139999999943,6339.45,5236.05,9659.0,8455.7,15756.6,13096.648997542196,16758.106242535752,5294.233993037509,30162.54889281032,0.8552107082848887,0.7680767464814904,0.7331650641248473,0.059147992654969
1598,2017-12-01,10912.7,9947.1,2323.594002967513,10942.8,1863.1839355811635,9420.9,2223.430724243969,10861.5,2239.166404516877,52.24472589490707,315543.09407859645,1047297.5622806384,1079727.2346927747,448160.0547050641,564953.6599256336,1564432726568.1704,181044704511.93488,1.1079543175405828e+19,1.4729542580793303e+18,53.51226960804646,57.83216783216785,14223920009.728691,21644096577.416668,5.700310580256275,7.992436559139786,3.315291518600445,4.413655913978494,9.775552907289674,3.7529521528089727,83418.60247851747,49738.23123274955,302.34280762626173,251.95440084584789,6.158808263381644,-8.192892082052111,707777.9472393757,1027117.74924083,17.19430404661065,47.79456390904115,49.41363374924132,-21.483211208631943,10236.0,1777.6246363659698,170928007636.0,36965499974.84867,23.782067799459323,99.9845414150995,1.049861625638026,16530806.50121344,21369075.22090865,12329007.694062026,1250.1002317513305,9.38318949271325,8.778604770057184,8.816177756964981,240.34505180855967,1.8181214702100013,95.22543136128404,91.51323593607924,454.1168240010192,54.68520052921862,496.224820277544,1.3418544381473565,58.42823093293545,60.053958126220905,1726.050475891531,832.690745454492,58.65695090763742,60.15127761066337,2638.8235783650853,22.26152724412493,1328.4984298477889,1.6089828663455603,10.116266078002967,10.215199583012469,2500.0,490.71389624203687,95.1000958194664,91.44314862497804,780.4,0.0,0.5512041955057954,0.0816207564089219,49.14239671231329,49.09955934750207,6243.4065563515305,5668.903364522223,0.9202712360812678,0.9365837978009458,0.9078725724179048,0.9497028642196614,439742.4950504007,308026.89573053137,842266.7855415562,1206238.419989049,-1252.335427744158,-757.6233333333273,6393.05,5289.65,9659.0,8455.7,15416.6,13130.026481571733,14495.707112219532,5289.972090814676,30197.939537847156,0.8743405197936422,0.788360359330509,0.7360080986051294,0.0592247056527353
1599,2017-12-02,11246.2,10861.5,2238.6161600295054,11175.2,1936.51663608209,10715.5,2131.864212885631,10912.7,2162.322342760673,50.73596401493304,310026.2280853826,1047317.1845942882,1080780.6054421528,448092.5589972604,564229.8665445154,1564436048636.4072,178483041139.30466,1.128142542595387e+19,1.4778400314127383e+18,52.67073949564719,38.93442622950819,14376076888.700855,21231562116.041668,5.715754303767126,7.868520430107527,3.3280543423674684,4.352116129032258,9.757277019217373,3.757143846317088,83392.50661699109,53933.79429940999,301.4248321071019,260.6936881884747,6.587947431707079,-3.3459671453572923,710002.2121352135,1031538.9927949092,17.194934726904922,48.0079645503556,49.09508951793604,-21.83939229517091,10976.0,1855.001653962809,183313866767.0,35579127933.03841,23.784834116007534,99.984547290997,1.0387826286709143,16532891.546272617,21736200.74514344,12481091.646495136,1250.2469064206052,9.347405566191943,8.796209430919298,8.833232381315476,242.4899378111296,1.8429370335070965,95.22200875718438,91.5362142042414,456.6044794587089,56.647902203342845,496.4771212520507,1.240837082984223,58.67497194673113,60.15756349125794,1705.0109165536787,802.8338760665049,58.51518185384765,60.22845633149743,2638.536789182542,22.5317632941962,1329.0299701354882,1.251099745008274,10.146669874884328,10.214278550365531,2500.0,474.1701503265162,95.10136884531384,91.45020893246392,780.4,0.0,0.5522275310196266,0.0817523048514459,49.61138551589272,51.44844507748853,6142.262456211936,5734.619695877778,0.9217369123029444,0.935992071474026,0.9093289762522512,0.9558118848849104,440813.0336207216,309320.21791498247,844978.1748703133,1201680.0328758927,-1236.0608029585712,-653.3758888888826,6423.299999999999,5542.6,9659.0,8455.7,14398.7,13074.024773083236,12695.680551585596,5251.276501421556,30081.042743012546,0.8719113944554641,0.7880462802329031,0.7405313929353494,0.0592834370751144
1600,2017-12-03,11623.9,10912.7,2161.78883518187,11851.1,2024.0324168613483,10578.4,2068.2613070105194,11246.2,2090.0637469464277,51.17550181022165,320661.8378634333,1044919.3895489934,1081939.603004592,449089.7994588591,565352.3482598441,1564067850112.7534,175734576788.65958,1.1223895917355905e+19,1.480776905334124e+18,54.01842812747336,70.38327526132402,14527627470.553602,20907356406.316666,5.722287176211804,7.717554838709677,3.3386685326451064,4.28471182795699,9.72265554626754,3.758620156803979,82575.00203293559,48886.776899323726,300.0636605802547,293.8274228926354,7.542060291402379,6.99981024126339,712994.273406967,1021039.2491823556,17.195661436203714,48.0846072171912,48.86852539097628,-39.376398857760286,11320.0,1935.4184579479984,189076990555.0,34192121382.156277,23.78766852852533,99.98476076814444,1.0613531005247827,16534998.352985466,22525321.19548099,12653852.101512916,1250.454751618607,9.358277515147464,8.814266915507458,8.84742315455367,242.98522536662816,1.8431252814167691,95.21828188311562,91.55949674237266,460.03143433664496,58.54866984164487,496.7211500634589,1.1542486733117296,58.19209139003787,60.24109434416619,1700.2957437708485,778.4978471629514,58.37014284390082,60.28011016741814,2638.3933945912718,22.58519584664721,1329.7061416395031,1.4887002271912049,10.172151284061837,10.214769836673485,2500.0,456.4922197492879,95.1025991767534,91.45731193435772,780.4,0.0,0.554286708799129,0.0815517598216067,49.26429111395308,49.60578410639012,5945.549207789695,5631.055247577778,0.9229238843839308,0.93745989507666,0.9105389378325128,0.9579544707022248,442989.2746400464,313425.95111120364,849095.1600379986,1186312.8774787544,-1178.0952908056358,-283.0622222222162,6583.174999999999,5542.6,10002.4,8672.35,14392.6,13061.184465142382,12597.003773530712,5230.662628120235,30058.919033563147,0.8621897052587214,0.795637915118621,0.7497773781362638,0.0592505704563137
1601,2017-12-04,11667.1,11244.2,2089.644792971299,11624.6,2097.0327464420798,10917.8,2001.8446875139048,11623.9,2006.830837016304,51.949704678562334,320575.1676102298,1045237.3020318564,1083207.9371322682,452047.1884817413,570138.035817479,1563310402846.0195,172790397725.32944,1.1482065352445428e+19,1.5046984577061194e+18,53.53831323108584,53.03830911492735,14827024665.838827,21446259114.366665,5.738148996514841,7.596430107526882,3.349972520938621,4.220750537634409,9.683827951844078,3.729969532584253,82715.07052322027,53205.46161252502,314.7056981793138,313.8157590439101,9.528070776789008,19.558517785842923,719125.01465077,1050841.57041972,17.196130415627806,47.927428731067536,49.239778281762575,-11.567273081039012,11414.0,2011.418661004645,190667645114.0,32989329256.33316,23.790485837803917,99.98483504685174,1.043854268335061,16536998.67909858,23682717.69772532,12840172.14501948,1250.8286854685537,9.372261181843154,8.8327984456679,8.891677887845264,244.0294047996113,1.768016251176472,95.21424394938624,91.58309034016456,465.1233949110632,60.494609640803255,496.9571779302306,1.1615506875904396,58.5410120241088,60.30421659484226,1877.989379982968,757.6073129811283,58.36202197769824,60.34817279873181,2638.321697295636,21.962874519190432,1330.184062941388,-3.769841269841273,10.20200919138406,10.232833381867794,2500.0,437.54265352982935,95.09931702887955,91.48099408223156,780.4,0.0,0.5562469093500144,0.0813730584319448,48.942759004411656,47.90825522677786,6317.428565860251,5918.808391366668,0.923829342353662,0.9370111592052248,0.9114965180711052,0.9569930626987836,446909.5103622431,311995.3207534347,855799.1565206798,1213627.2293790288,-1085.9575921066112,-256.9204444444386,6735.975,5687.450000000001,10298.85,8672.35,12531.5,13035.04353190739,12477.583635634312,5208.97535100388,29919.419650926666,0.8366661912487754,0.8278829292865568,0.7557119960741518,0.0588775291684298
1602,2017-12-05,13749.6,11624.4,2006.39579950768,11901.9,2173.949528794089,11486.1,1906.7812327800257,11667.1,1928.1427694047895,52.0308586011444,324022.2528462136,1045805.3745553588,1084524.9440495926,455003.57994368096,575164.1741900881,1562630701273.515,169969911333.26526,1.159602227254682e+19,1.5266434469938854e+18,53.80430069560738,93.9369442198868,15186978528.668377,22297657933.75,5.751530337250779,7.46970752688172,3.355159938060849,4.141303225806452,9.648798766089262,3.7500120635455527,83653.76193872998,48765.83905868311,321.64130028404,317.2551583436914,12.191191069131976,28.864961922608785,724660.7945485552,1063824.173597593,17.195951725174446,47.51337119821552,49.2105216018844,-24.26922752927302,11716.0,2092.960749811067,195740115191.0,31607939960.280243,23.793337112859007,99.98499199947736,1.0545764660471095,16539001.82209369,24482335.64359344,13037835.444898369,1251.153332922889,9.230297385792918,8.83898991508196,8.920112195202416,243.52453127793788,1.5554766720896247,95.21108914188513,91.61046728850768,454.3070765464496,61.99142526726266,497.1333360308788,1.1201731016318657,58.29577352454445,60.29155500350713,2135.6273882999403,737.8040424057962,58.36982656787066,60.352086485623545,2633.285848647818,20.09883318108169,1330.1365495838031,-4.3246319083861,10.234178686605595,10.252745310268288,2500.0,417.1481899272095,95.09791489236554,91.50644066319,780.4,0.0,0.5574199857964496,0.0814471887497682,48.99810707063637,48.218672629718085,6641.60464133585,6114.357169144444,0.9248368348773776,0.9397726056749314,0.9125494372788278,0.9575958825297096,451086.1145301058,309699.2123863365,862534.0102235221,1236448.821102495,-1046.4892933789938,-243.446666666661,6802.025,5687.450000000001,10420.3,8697.75,13850.4,13047.42782017143,12920.582692251635,5190.570156489401,29699.42525560759,0.8367753197723766,0.8611562342112132,0.76216559983535,0.0593258711686034
1603,2017-12-06,16850.3,11667.1,1927.7172932574504,13843.2,2307.659084476575,11661.8,1813.8354245272712,13749.6,1746.9605392811245,52.64029006994307,316842.35915595246,1042710.5733422046,1085977.8285324385,459048.8419229407,583827.8277867548,1564047959767.0327,167971570983.59915,1.2032715862994866e+19,1.5742286423570616e+18,54.04439125885271,71.26038781163435,15708874997.22857,24062663493.975,5.786463736432081,7.406088172043011,3.367815763597973,4.085225806451613,9.60508890309829,3.7696887916354407,85421.73272793424,50973.66587071803,220.15606780308255,178.68001022535032,10.295536154460592,35.84586621697278,732294.7990639715,1105636.0139979245,17.194348390555227,46.60085969031505,49.4770507212297,-5.830709037121853,12656.0,2197.9486004993314,211482473904.0,29611661450.056168,23.796199600874218,99.9851120551786,1.050687039965682,16540941.20839037,26213074.759303726,13292849.239353923,1251.790829374538,9.503966574509011,8.847127512081167,8.927016583140466,243.255795491145,1.2427941619999263,95.1898882623377,91.67789043096742,418.1394979284577,62.49519862483946,497.2371610790467,1.4627481745208868,58.17086567691413,60.221881124863664,2218.948094723979,728.9467177472624,58.441440388603866,60.28849538605961,2631.267924323909,19.274674971084632,1330.7562305583729,-5.063469675599433,10.252912908792474,10.262051089735891,2500.0,395.0851336060381,95.08549265098996,91.56197401567673,780.4,0.0,0.5586172545924523,0.0816470511332259,49.44370637141397,50.733548690400944,6239.354245811985,5971.971076311112,0.926067951198444,0.939772639823443,0.913805513541446,0.960622138704274,456769.2548701035,305733.40235867864,870917.1968120161,1285206.37835593,-1017.3011770409952,-219.42499999999487,6814.775,5687.450000000001,11390.95,9668.4,13444.9,13478.81957370876,17988.18678334306,5298.780099272817,30451.35726339432,0.8242267945728399,0.8432404123928494,0.7762657951861534,0.0596679313656494
1604,2017-12-07,16047.6,13750.1,1746.5208708870205,16879.3,2550.8830484202576,13401.6,1647.3640259615831,16850.3,1380.1711947314143,51.44243603071608,314810.9063602864,1029962.4667902624,1086766.0061930509,461128.1201224365,586723.6848220489,1573521221813.8474,169001873970.44318,1.22764720498904e+19,1.610052822353141e+18,54.64991377122312,93.80917698470503,16406188999.956043,26768146049.566666,5.98605794002698,7.826135483870968,3.5142373951672483,4.424040860215054,9.60220782830492,3.7486793777777616,89670.05161753389,37439.18969842679,-65.20305823230944,-215.25773160019529,-37.88775065606069,-13.446600017291331,735362.5617219062,1103725.7839518727,17.192934140213353,46.71231135856884,51.3127010261928,77.79004305110944,15282.0,2390.470509346423,255399377132.0,25212789209.722824,23.79900389270402,99.98511973845427,1.0382394407144817,16542916.434344804,27675516.04772492,13549568.5202593,1252.3621747572893,10.082556957534472,8.870633327028093,8.922228219696866,243.26261475996384,0.6937418242955181,95.16126037875397,91.7614072305668,411.78936384673216,62.95569009680472,497.37430333875005,1.535631972641094,57.72319360400875,60.15276316537991,2117.4488125980515,727.7424025349532,58.30535426544228,60.23433822129461,2635.3839621619545,18.381246913583045,1331.0012971136766,-6.080462199675894,10.289181685536333,10.263946071121111,2500.0,371.05595934951054,95.06326944709656,91.63848610845898,780.4,0.0,0.5534978275178377,0.0859641153547231,53.5817005638165,67.63248057178487,6049.803028475458,5888.87056361111,0.9273044479382032,0.9407020979076672,0.915079721074422,0.9634120931011674,460897.8206971341,308731.1294706715,875386.6869919717,1284576.3861725882,-964.4130193038304,-207.404999999995,6762.75,5687.450000000001,12909.0,11186.45,14754.1,14424.05702056626,25988.54111028015,5646.591404103373,32770.37954148131,0.7594624836438767,0.712704215604699,0.7829547210528507,0.0602109961673625
1605,2017-12-08,14843.4,16868.0,1378.3034471024348,17294.8,2781.120914186547,13906.1,1473.419257648011,16047.6,1131.1772424159062,51.60745767617007,313676.9965090595,1029424.9934645708,1086457.5192332373,462977.9416582071,588965.4482726937,1582329459367.1655,169697801882.25598,1.226092485803305e+19,1.6275212625005135e+18,57.09188959033787,183.93442622950815,16825378342.705982,27746403585.408333,6.4523863369494645,9.023490322580647,3.805133276592144,5.184006451612903,9.59404941449602,3.736915714856413,91467.43913430932,57087.301842500034,-119.35632727654252,-213.7039875811722,-56.00259520064867,-12.80817522062904,740432.6592664797,1104940.362933962,17.189463060208663,45.41155269315242,53.67399536413085,285.6097181124436,16326.0,2603.9111541825737,272865236208.0,20345817236.25233,23.801862870844225,99.98530885532352,1.058073207308951,16544919.290929005,29969189.146320388,13891087.23001575,1252.1394210699607,10.803998396686232,8.851386836089297,8.8923611457714,242.7796349096664,0.7825738785931616,95.1520173261841,91.81598363681503,436.0278068920612,63.78793682690098,497.5941622456763,1.509862392500228,57.61498792263775,60.10391852998025,2059.026426988711,709.767498525956,58.256317111428615,60.190259003761184,2643.1919810809773,17.80646618782392,1330.3236000023742,-5.412719891745603,10.27717249894229,10.254298546096283,15420.0,1414.2443280249731,95.05936818206207,91.6872984846046,780.4,0.0,0.548946258419562,0.0899062674805825,54.8941992167174,71.31750751185386,6075.738346530942,5893.864008055556,0.9281806214579214,0.9434694258689096,0.916028449221096,0.9621207827628984,465286.7696928015,306938.7651781725,880961.8587064338,1279732.0848048313,-299.75888701143776,129.10777777778304,6586.675,5687.450000000001,13159.3,11561.55,15156.6,14873.79527730392,23472.744414444387,5721.221713247534,33328.39574092129,0.753908762739835,0.7032301866053405,0.783679976567622,0.0605062387503125
1606,2017-12-09,15059.6,16048.2,1129.4245663057764,16313.2,2949.0718514017776,13151.5,1371.1330270398612,14843.4,991.9051297266768,51.90466926965419,342458.0975671717,1030243.0410616124,1087570.419968461,464352.49239099375,589457.1557901734,1590480836697.4336,170063459723.54504,1.2442411120863287e+19,1.650381014904521e+18,56.23014641429575,200.64995357474467,17341723778.389256,29230065862.866665,6.7845756482253,9.812483870967744,4.038163314469239,5.766918279569893,9.565081295496109,3.749032799126078,93457.1090644876,73498.24162694342,-104.51446616392523,-137.000210017241,-52.352229191246494,15.840681675055748,745799.6118100735,1099129.8779316512,17.186353981962316,45.62109324952443,52.46330394991172,169.65589155370176,15335.0,2756.5978538707927,256342153723.0,17330438718.216675,23.804715994939187,99.9854007686512,1.0481153100482572,16546850.091914,31835611.181934863,14250960.91759575,1251.8286421458831,11.519038864228127,8.823784573781746,8.856053317920704,242.4287795909299,0.8925924913682561,95.14025259678507,91.87241508035252,458.9408746941,65.03231970848502,497.8773044671295,1.7644076751947912,57.61115544087272,60.10064570235333,1885.1384972921496,663.1364226013626,58.56481088280568,60.22858493646879,2652.345990540489,18.23017514225182,1329.655839506229,-5.505305889893879,10.242008389327758,10.217096883427024,16790.0,2055.092472806337,95.0531031175614,91.73778577132752,780.4,0.0,0.5440363818128019,0.0941895907168497,55.33813483417693,72.47801637155086,6121.379921332459,5623.834896944444,0.9284294686164892,0.9419174944604384,0.916386235672224,0.9546675202590308,469026.3791501025,306374.60897943296,887814.5651084902,1272861.7261180123,-460.56484553865874,-305.19699999999466,6651.85,5716.15,13357.85,11857.0,15180.1,14995.227840058506,18845.10913687435,5720.26750538895,33522.2990410958,0.742766260011571,0.6944799583395798,0.7860614625401017,0.0610249419785408
1607,2017-12-10,16732.5,14840.0,990.4355743790302,15783.2,3084.920345088637,13031.0,1287.7533255136632,15059.6,863.1157544710177,50.83490918211331,335152.76481931383,1030795.5702250752,1089077.7063830737,463844.5694813015,589560.4231959728,1597979589893.097,170100977404.41943,1.2767313137000217e+19,1.6833976033010107e+18,54.10701344406,87.37658674189,17589391757.12332,29076829388.43333,7.064958601011558,10.440965591397852,4.222357527338047,6.20109247311828,9.54782676152916,3.736936169912594,93713.40437830822,71831.34911647861,-101.74267287894304,-63.684649521067286,-49.02123596586938,47.853781132546686,750543.752209852,1082909.9166591675,17.184675872468638,46.609492126317534,51.76277075885641,166.90037978381534,14558.0,2871.064563596506,243373178036.0,15438754511.85765,23.80758225620565,99.9855226824222,1.0498695589158895,16548758.648563216,32978272.828446053,14565003.330365729,1251.648152571175,12.181207016474042,8.796912711463092,8.829084492545853,243.0304279575097,1.0426757769687778,95.12651280521575,91.93082158606028,435.7353773529455,65.45685900708486,498.1511633370597,1.874992148089512,57.2858985087647,60.09600921307693,1893.3790217763149,624.730717208167,58.76554074907524,60.270623834386384,2656.9229952702444,17.787803472712802,1329.077895588413,-5.505305889893879,10.208316382550302,10.187752835043126,16790.0,2526.906395814551,95.04514267522543,91.78996843588564,780.4,0.0,0.5417574320090542,0.0972109087159496,55.52786593166959,72.97734507021407,6230.963219764712,5551.657674722223,0.9284660393813228,0.9329573808634436,0.9165452680386594,0.9469061922805307,470317.3378501002,308352.2855024546,892079.2999412706,1259479.2668800892,-63.83265113121564,-67.68022222221678,6651.85,5751.5,13936.6,11945.85,16954.8,15134.309914893442,17462.17303326325,5711.984623771101,33596.8351556883,0.721266641284305,0.6958573285309206,0.7883848668976972,0.0614889052623948
1608,2017-12-11,17083.9,15060.5,861.6756776371576,17399.2,3263.549774124945,15024.6,1115.268115742646,16732.5,665.1324552710676,51.28012416617901,328523.02805890003,1031554.9346290862,1087719.487894833,465066.7108113828,591301.804977113,1604826151523.683,169810572421.33185,1.290517305172291e+19,1.7184973319584522e+18,55.85354592910431,148.39939024390242,18120396388.964348,30506374415.541668,7.387486983406907,11.186836559139785,4.44094307618776,6.732309677419354,9.523061338198849,3.710214239200984,96267.9203947412,75654.35667561737,-101.61543953255592,19.9320032375947,-47.00211108926018,71.67304540243344,755539.054359086,1080020.5487060791,17.184067611535262,47.34318621346058,51.81286326013764,209.54217675666607,16561.0,3042.4591613224043,276900007731.0,12018702001.634598,23.81045272057621,99.98563019639523,1.0479798932773807,16550636.433273008,34712606.66418313,14924157.957689064,1251.1722406090491,12.754618389191505,8.770823047745615,8.80006762268444,244.2674327287293,1.1611349214448208,95.1124770050266,91.98841292145995,504.6946358703509,68.31116977656639,498.41604322764783,2.0515024304308507,58.08986820494017,60.09603569269752,2041.4550394291837,594.0970826295691,58.64011582364699,60.26701804608672,2659.211497635122,16.323970834709122,1328.488700828507,-5.350263946354687,10.174031454545387,10.170602052619484,16790.0,2913.01211868754,95.03549012028544,91.84377654638126,780.4,0.0,0.5403439969388598,0.1000748034426863,55.66483456970726,73.347833322759,6633.666885264389,5599.663563611111,0.9293763090490168,0.933368418512932,0.9175199333560958,0.950402779205902,473185.9018533947,309319.7087037452,897916.5021403634,1260119.0119918252,-53.64072473272751,-30.5367777777723,6651.85,5767.4,13988.8,12259.2,17172.3,15318.547984900317,17667.895749044666,5720.736649700911,33753.28390290408,0.6924523488127239,0.7121469355026413,0.789940060312156,0.0622082632027467
1609,2017-12-12,16286.8,16733.3,663.7406146731128,17560.7,3430.094365794788,16254.5,905.3617935929924,17083.9,485.88870621831575,51.352165769576885,324700.0914512929,1032026.0174752908,1086113.9916021049,467024.9369473964,594313.127154786,1611017163268.1443,169190556206.62323,1.2958475034648932e+19,1.750713690478051e+18,55.672038811242125,177.74891774891773,18818149436.951893,32736110209.741665,7.761498258496864,12.080843010752687,4.669142129458359,7.288535483870968,9.516642407688982,3.66523941573032,100566.94734365848,71591.29296674827,-148.2929618907607,71.72146948077784,-44.45089768520202,88.47208197231589,760303.6465709741,1080205.7612777026,17.18325293875427,47.20361980085926,52.66038507509349,305.4930633670792,16914.0,3207.784501216099,282833065949.0,8922707279.773834,23.81329153541178,99.98568050599484,1.0395284955324802,16552517.564236682,35952578.102204375,15278763.323664952,1250.45157770774,13.31847668944716,8.763053147372828,8.814057025534206,245.62627954565912,1.2828347758276688,95.11878800532924,92.01721307295853,624.4280301275797,77.03995310307653,498.674861482479,2.19380972532996,58.09631195635492,60.09431651057625,2155.884945941163,498.16443237469935,58.43227908003121,60.25283420388222,2662.105748817561,13.870081710991649,1327.4822090073037,-5.355480776115125,10.143492418103534,10.17807537501207,17280.0,3267.4642652551074,95.04618423803528,91.86801576196474,780.4,0.0,0.5413159141357382,0.1011007102469587,57.4342040647709,77.69609714138647,7572.916624049787,6090.669785833335,0.9302452138221406,0.9337408063322648,0.918468726881701,0.9529745940972104,476271.5084060673,309316.3901387422,902393.3042911248,1255307.860023498,49.57423625040967,-250.37466666666157,6699.6,5911.700000000001,14239.25,12509.8,16228.2,15509.415856842234,18015.10249072885,5769.879580905701,33516.48801308052,0.6702420795826096,0.7007311185874993,0.7931203533940193,0.0629988709678733
