Date,closing_price,avg_transaction_value tema90,MSCIACW_spot ema60,ISB_26,FUTBTC,sf_ratio ema90,highest_price,number_of_coins_in_circulation bband_lower90,IKS_26,ISA_9,opening_price,avg_price_usd,lowest_price,market_cap_usd,ITS_9,FUT500 ema3,SP500_spot bband_lower5,next_day_closing_price
2017-01-21,0.0020137094055511923,0.00046428227919153783,0.00803568312896713,0.001353436017097226,0.000494478325366754,0.030052618552865396,0.0015037218950710168,0.006118147895793569,0.0013080538631057848,0.00117347083187877,0.0016106485594808706,0.002000413146221694,0.002286745716925262,0.0017158147872253782,0.000362902787124475,0.006569698778657929,0.0072790313106274596,918.8
2017-01-22,0.001998726448664667,0.00034398986221594735,0.008707283912891994,0.001497207608657014,0.000494478325366754,0.03271589461041946,0.0016430912414434617,0.006718400008123293,0.0013080538631057848,0.001339368550824449,0.0020136852687835383,0.0020906990157282396,0.0022730252426237108,0.0017943817980426852,0.0007265826680115384,0.006291427778323755,0.007152134359402873,921.5
2017-01-23,0.002039180432258314,0.000321356478150462,0.00935686499898325,0.0017996237150413597,0.000494478325366754,0.03532194139581163,0.0014905184833094443,0.0073239383603112,0.0013080538631057848,0.001630279242814489,0.0019987024914860513,0.0020488362079527367,0.002611463608728659,0.0017602880441607571,0.0007289139492992758,0.006152292278156557,0.007192445118727908,893.8
2017-01-24,0.0016241525265011242,0.0003237848674311483,0.010218077575553985,0.001866551869733002,0.000494478325366754,0.037872201628704055,0.0014553093852785054,0.007947548144498717,0.0013080538631057848,0.0017289530045570684,0.0020391559901892786,0.0018705261090019437,0.002282172225491416,0.001609583261993619,0.0007996294816939864,0.00854604364311029,0.006360284304179453,894.4
2017-01-25,0.0016331423006330503,0.00028366561764072915,0.011402472992289137,0.001866551869733002,0.000494478325366754,0.04036786245381338,0.0011633672807720291,0.008555364829826995,0.0013080538631057848,0.0018582903257255978,0.001624133059048627,0.0016904486356978249,0.002196800385392869,0.0014574401792460806,0.0008563573263622448,0.01358569714504515,0.003040312870469797,915.6
2017-01-26,0.001950780986627737,0.0002724874661459778,0.012526768320883286,0.001866551869733002,0.000494478325366754,0.042810016791383465,0.001362885502947303,0.009165262374674743,0.0013080538631057848,0.0019660059062732854,0.0016331227254271219,0.0018378296834656305,0.0023477256027099463,0.0015843914728015523,0.0010187699227413166,0.01610552389601269,0.004276264393050844,918.0
2017-01-27,0.0019867400831554277,0.00026929571507302436,0.013602048678112655,0.0020235438375281467,0.000494478325366754,0.045200317541835205,0.0014112980127398422,0.009791325541862905,0.0013080538631057848,0.0021287586447649998,0.0019507576041340458,0.0019973277299777797,0.002567253191534752,0.0017217508038909757,0.0012114891758609608,0.016380109625481476,0.007494787279498427,918.5
2017-01-28,0.001994231561598697,0.0001701971938279541,0.014379775372832249,0.00227225216545629,0.000494478325366754,0.04753956367754472,0.0014010286924808074,0.01039576133201292,0.0013080538631057848,0.0023925438803397703,0.0019867162696480534,0.0020305783322180637,0.0026419535516209874,0.0017516454144655136,0.0012752108643924592,0.013955550610577211,0.01126872703744028,914.5
2017-01-29,0.0019342997340525414,0.0001089070475893926,0.015132002831659663,0.0023036505590153245,0.000494478325366754,0.04982839061095484,0.001408363921237249,0.011007482855291517,0.0013080538631057848,0.0025651246827500807,0.00199420765829679,0.0020108975703515136,0.0026404290544763676,0.0017362487590612957,0.0013117342712336694,0.012743271103125092,0.011155804582489853,920.7
2017-01-30,0.0020271940667490884,6.565448159224357e-05,0.0158595670951156,0.003329055990772156,0.000494478325366754,0.05206894792378605,0.0014068968754859662,0.011636914798757059,0.0013080538631057848,0.003483065852745715,0.0019342765491067865,0.0020131741881625753,0.0026221350887409567,0.0017397088887233375,0.0013117342712336694,0.01213713134939931,0.010345776839953497,965.5
2017-01-31,0.0026984305352661525,2.3430138945113727e-05,0.016551123963112646,0.003361280657845883,0.000494478325366754,0.05426167355305772,0.002070001555068493,0.012249734136322354,0.0003254182781385062,0.0034252768369044534,0.0020271697683512807,0.0023407375534757885,0.0027120804202733634,0.0020204129626719275,0.0015378685561442396,0.011538463178731584,0.010628195083489611,982.4
2017-02-01,0.0029516425066486995,0.0,0.017260516266917214,0.0034455605563464553,0.000494478325366754,0.05640711261088066,0.0023502072935646656,0.012869285594895308,0.0,0.003357659757144596,0.002698398191279136,0.0028123569063327886,0.003358467209590904,0.002424067358435339,0.001686293464796873,0.011239129093397693,0.013344526204490198,1004.0
2017-02-02,0.003275274375397999,5.570943175084442e-05,0.0179962738602249,0.0034843954115378883,0.000494478325366754,0.05850789089698716,0.00268029258760466,0.013499563171206486,0.00017945860926754653,0.0031776096261561665,0.002951607127606809,0.0031115374377517074,0.003567323318403426,0.0026811781953608033,0.0018611395613771786,0.01128652757993387,0.013105969147301583,1013.0
2017-02-03,0.0034101209873768773,0.00014154947224096284,0.01895400304999012,0.0034843954115378883,0.000494478325366754,0.06056394849941543,0.0028944812672928033,0.014117524282400318,0.0002959073068367346,0.0031901895479719417,0.0032752351172327526,0.0034105532139342976,0.003806669370108262,0.0029362240429109676,0.0020515275332090854,0.014364742525848018,0.01023757565214578,1031.8
2017-02-04,0.0036918005768438594,0.00022131416756403233,0.019742599215683554,0.0034843954115378883,0.000494478325366754,0.06257519762293123,0.0031482801822657752,0.014749085910245485,0.0004338910375180083,0.0031984451216635623,0.0034100801129102187,0.0034854419577187573,0.003977413050305342,0.0029985616144913158,0.00229786625594669,0.015017055117391959,0.010804927787198298,1016.1
2017-02-05,0.0034565681537251647,0.00021970033896648658,0.020505339769386788,0.0034843954115378883,0.000494478325366754,0.06454481307077595,0.003041185842421676,0.015385447139808273,0.0004338910375180083,0.00319923136677705,0.003691756326103149,0.0035153974552325357,0.004032294947511561,0.0030358339338966422,0.002325841631399539,0.015343211413163749,0.01213356083757322,1024.7
2017-02-06,0.0035854215829494024,0.0002873198671570834,0.021243072436083754,0.0035901584214209636,0.000494478325366754,0.06647235693452405,0.002995707424131744,0.016006643935495224,0.0004338910375180083,0.0028973132431981963,0.003456526722532452,0.003530375203989425,0.004135960753345505,0.003045127890506885,0.002325841631399539,0.015506289561049547,0.014094671175154061,1049.6
2017-02-07,0.003958497209424303,0.00029688201819236607,0.021920158658163824,0.0035901584214209636,0.000494478325366754,0.06835805306389287,0.0033404631756846076,0.016640849020377213,0.0007896178807772491,0.0028021775844663116,0.003585378607290912,0.003844907927884167,0.004274689993505637,0.0033112700422527896,0.0024276409142974242,0.015981959693398468,0.01734383558780589,1055.5
2017-02-08,0.00404689665505488,0.0003156345656203964,0.022692522683269434,0.0035901584214209636,0.000494478325366754,0.07020468025725493,0.00356198708412922,0.017286336662283963,0.001207557041915941,0.0028021775844663116,0.003958449761998578,0.0040096631642099895,0.004280787982084117,0.003458548977499115,0.002590830604439043,0.016564659435678114,0.01754549489580401,979.0
2017-02-09,0.002900700453234456,0.0004968888179154342,0.0235752698931726,0.0035901584214209636,0.000494478325366754,0.07201236717204182,0.003617734822678201,0.01790401395559038,0.0012402583884935925,0.0023178505945585376,0.004046848148053811,0.0035753084502601062,0.002823368711830379,0.0030817266570228874,0.0026770880120853408,0.01961492671565987,0.015145833168937278,997.6
2017-02-10,0.0031793834513241387,0.0006368410838995774,0.024609341541686647,0.0035901584214209636,0.000494478325366754,0.07378060697094718,0.0026289459863095416,0.018534226565977918,0.001312839426019563,0.0019589297002518963,0.0029006656847953283,0.0028750088293828663,0.003163331575079961,0.002490942430658283,0.0026770880120853408,0.022815117353875702,0.014266446823632706,1008.3
2017-02-11,0.0033397010900101387,0.0005652522739308316,0.025825221924353325,0.0035901584214209636,0.000494478325366754,0.07551248582507872,0.002756578966671669,0.019153612232658546,0.0013710637748041432,0.0019589297002518963,0.0031793453425287554,0.0033206867213929625,0.003725871021443561,0.0028757173692451066,0.0026770880120853408,0.02707559731722403,0.014236966908772075,996.5
2017-02-12,0.003162902198748943,0.00041325461444322725,0.027001237376441112,0.003602552524141628,0.000494478325366754,0.07720766407529572,0.002661220992837901,0.019770828393641082,0.0015377608829682532,0.0018865951498111405,0.0033396610596119897,0.003274465388729178,0.003856977775880621,0.002834893744394218,0.0026770880120853408,0.029205837298898196,0.017332017337406275,995.4
2017-02-13,0.0031464209461737475,0.000355293778284603,0.028138694944853826,0.0036075101652298935,0.000494478325366754,0.07886603339431417,0.0026582869013353216,0.0204068475675363,0.0017355641500720609,0.0018865951498111405,0.003162864287501524,0.0031956824302679376,0.0035917152727172885,0.0027689834647249834,0.0026770880120853408,0.030270957289735168,0.022788718487207427,1008.3
2017-02-14,0.0033397010900101387,0.00033769180972832713,0.02923885882249877,0.003608336438744586,0.000494478325366754,0.08049073877124166,0.0027492437379152412,0.021016827029539442,0.0018009668432273362,0.0018865951498111405,0.0031463832324742647,0.0033206867213929625,0.0037655079472035946,0.0028723971781145496,0.0026770880120853408,0.03292197172408581,0.026155839535637743,1008.2
2017-02-15,0.003338202794321482,0.0003115910499855365,0.03055917390744345,0.0036314720971565295,0.000494478325366754,0.08208108927195165,0.002706699411127833,0.021627361219722085,0.0018384537527187939,0.0018708702475413869,0.0033396610596119897,0.00336561996766363,0.003966741570293017,0.0029198941501627773,0.0026770880120853408,0.03690786358550144,0.027439144338736593,1031.9
2017-02-16,0.0036932988725325022,0.0005762567414430222,0.03192228251510404,0.00370501043996585,0.000494478325366754,0.0836366816812052,0.0031380108620067543,0.022268807561263038,0.0018384537527187939,0.002054458481540511,0.0033381627818822174,0.0036202416965308015,0.004084127850428526,0.0031365315861571763,0.0026770880120853408,0.03791548187019425,0.028263347767059965,1049.4
2017-02-17,0.003955500618046975,0.0006700556042949432,0.033205253284722736,0.00370501043996585,0.000494478325366754,0.08516083004818895,0.003388875685477133,0.022883103313649844,0.0018384537527187939,0.002238439838096379,0.0036932546038328795,0.003919796671668613,0.004366159822182636,0.0033948098723362297,0.0026770880120853408,0.03891195483554821,0.030093329137458436,1052.3
2017-02-18,0.003998951193017963,0.0005481689848902127,0.034475528776766684,0.00370501043996585,0.000494478325366754,0.08665295038321055,0.00347396433905188,0.023502937072151897,0.0018384537527187939,0.0022396192057666103,0.003955453206539075,0.004114507405508214,0.004652765285370619,0.003564499985387451,0.0027742247324077512,0.03931165855362356,0.03249245787152255,1048.9
2017-02-19,0.003948009139603706,0.0005085366619153354,0.03570415589202247,0.00370501043996585,0.000494478325366754,0.08811237419811563,0.0033756722737155465,0.02415012850564291,0.0018384537527187939,0.0022753933584302583,0.003998903260701833,0.0040096631642099895,0.0045460504852474215,0.0034795082963087615,0.002992588079692493,0.039511510412661266,0.03511944126717845,1077.6
2017-02-20,0.0043780200022474625,0.00046406601494186975,0.03689250015104034,0.00370501043996585,0.000494478325366754,0.08954237023283057,0.003746834848791611,0.02477962622173424,0.001987603796865578,0.002304091305072531,0.003947961817890339,0.004054596410480657,0.004596358891019781,0.0035167244929101976,0.0031371275195322262,0.04074456313509725,0.03615876785896463,1119.0
2017-02-21,0.004998314417350283,0.000485211172529542,0.03818974172810541,0.00370501043996585,0.000494478325366754,0.09094228098419091,0.0043512576983225915,0.02541230977678366,0.002431065960211226,0.002386253919431869,0.004377967526328491,0.004698639607026989,0.005091820463020272,0.004061145840085351,0.0034572901497148534,0.042691281818435345,0.038862961672981367,1120.5
2017-02-22,0.0050207888526800915,0.0006981755384841797,0.03945660362389075,0.00370501043996585,0.000494478325366754,0.0923117553998519,0.004487692953192443,0.026064425956795256,0.002533955562857959,0.0024837483135042165,0.004998254506444852,0.0049832168334079385,0.005416538354823669,0.004314718004426107,0.0036181485585687623,0.04386170668930739,0.04286279521947442,1171.9
2017-02-23,0.005790912836648329,0.000995991950649231,0.04075383330495275,0.00370501043996585,0.000494478325366754,0.09365360374507575,0.005210946508577841,0.02669758786337817,0.0029271693156086576,0.00251598436315717,0.005020728672391089,0.0053726383010871265,0.005701619320867005,0.00464038944642188,0.004103832160180745,0.044791783800848695,0.04284707131774801,1176.5
2017-02-24,0.005859834438326411,0.0009752042557989275,0.04186370964778463,0.00370501043996585,0.000494478325366754,0.09496754745230271,0.005652527279715755,0.027329760327429065,0.003167245055117701,0.002534461123324089,0.005790843425482403,0.005941792753849026,0.005379950423352833,0.005134372264407619,0.0043975736024357,0.04570021979732597,0.04256906223120932,1149.1
2017-02-25,0.0054493014196351774,0.0008244172834194138,0.042937196602327365,0.00370501043996585,0.000494478325366754,0.0962528760760353,0.005187473776557219,0.027987036385502262,0.003214303090436743,0.002534461123324089,0.005859764201050902,0.005717126522495633,0.005742780743771672,0.0049479147108893035,0.004541335948512845,0.04679490076547421,0.04203250762959562,1171.6
2017-02-26,0.005786417949582387,0.000711924776323352,0.043975487263278434,0.00370501043996585,0.000494478325366754,0.09751305092115731,0.005150797632774984,0.028614473225986536,0.003272527439221351,0.0021645327974286477,0.005449236103099497,0.0056721932762249655,0.0059623083325964915,0.004901051007944385,0.004633033012497206,0.04734224124954842,0.042115165184079095,1188.8
2017-02-27,0.006044124808030876,0.0007760851310867206,0.04497973560747698,0.00370501043996585,0.000494478325366754,0.09874677548336169,0.005419267005260853,0.029245853681631462,0.003272527439221351,0.002079225202615345,0.0057863485922931696,0.005986726000119694,0.006476063870332366,0.00518409673821206,0.004633033012497206,0.04761591149158542,0.04312606258530746,1189.3
2017-02-28,0.006051616286474146,0.0007976498684314111,0.04586801344192276,0.00370501043996585,0.000494478325366754,0.09995503015448895,0.005601180678420636,0.029889794851616136,0.003272527439221351,0.002256130353149838,0.00604405236181009,0.00612152573893171,0.006651381041963306,0.005295462466675782,0.004658677106662318,0.046668886201987614,0.043214223907117155,1222.7
2017-03-01,0.006552047046484641,0.0009583301225299101,0.04712314710565632,0.00370501043996585,0.000494478325366754,0.10113813137886404,0.005847644364637167,0.030524863175247385,0.003378607417143964,0.0024098412728364854,0.006051543750458854,0.006316236472771311,0.006328187647304528,0.005463217209114815,0.0050145860499235945,0.05225513858018041,0.03922717560380323,1255.5
2017-03-02,0.00704348803236321,0.0011594307572971134,0.048162938290626955,0.00370501043996585,0.000494478325366754,0.10229647624605176,0.00675721273043621,0.031165118143968606,0.0038731155849034554,0.00260247132564069,0.006551968512195222,0.006825479930505626,0.007203249008314594,0.005901161301231583,0.005643254903850162,0.05278201118344247,0.03992930721760457,1283.3
2017-03-03,0.00746001423380907,0.001761508182480373,0.04914433230244855,0.00370501043996585,0.000494478325366754,0.10343111498549659,0.00682029569774166,0.03181448660211128,0.003907412119119019,0.0026166237376834545,0.007043403607553109,0.007319745639483052,0.00779475390042593,0.006324607011852612,0.005676669935641074,0.052897648338171344,0.0409834278755096,1264.3
2017-03-04,0.007175338052964775,0.001880207324690606,0.05003886172892641,0.00370501043996585,0.000494478325366754,0.1045421014106734,0.0067396081814207615,0.0324519735482679,0.003907412119119019,0.0026166237376834545,0.007459924816423533,0.0073347233882399415,0.007457840031465601,0.00633774280355881,0.005676669935641074,0.051822340122618576,0.04186691212784224,1271.2
2017-03-05,0.007278720455481905,0.0017555393157992934,0.050904062321748905,0.00370501043996585,0.000494478325366754,0.10562992615264472,0.006556227462509667,0.0330925708226979,0.003907412119119019,0.0028434554529243455,0.0071752520477711,0.007184945900671036,0.007662122648844277,0.006219337256068019,0.005861618251134917,0.05128468601484204,0.04482028750227779,1277.0
2017-03-06,0.007365621605423839,0.001811099261280879,0.051740895682020116,0.00370501043996585,0.000494478325366754,0.10669539999293436,0.006663321802353739,0.033750679225796665,0.003907412119119019,0.0031320074095739225,0.007278633211123806,0.00736467888575372,0.007950252609176867,0.006372210606451226,0.005973519752946327,0.0510158589609539,0.046407648709398314,1232.7
2017-03-07,0.006701876615350058,0.0018362684536283418,0.05244901830423904,0.00370501043996585,0.000494478325366754,0.10773894602677027,0.006667722939607601,0.03438738765831262,0.0040852755407486535,0.003191762038198903,0.007365533319449294,0.007050146161859019,0.006238242315772136,0.006098352471744117,0.006114173723973174,0.04910785567118306,0.044650682352519344,1147.0
2017-03-08,0.005417837210173443,0.0019878070859239046,0.05299821719584713,0.00370501043996585,0.000494478325366754,0.108760851517164,0.006097042142356263,0.03502559647508474,0.004309399403878367,0.003227536190862565,0.006701796285170189,0.006211392231473059,0.006058351652707336,0.005390851256219895,0.006022476659988812,0.04766119020329007,0.04321648378731943,1191.3
2017-03-09,0.0060815822002472375,0.0028430445889891277,0.05349295107808735,0.00370501043996585,0.000494478325366754,0.109761825680616,0.005583576129405188,0.03568882480301927,0.004309399403878367,0.0032562341375048237,0.005417772270774737,0.005896859507578345,0.005942489869716461,0.005118944015757174,0.005963417534032803,0.04738125491005038,0.04272278386423095,1112.4
2017-03-10,0.0048994269018990955,0.0029831609280082626,0.05420540614409744,0.00370501043996585,0.000494478325366754,0.11074231881294945,0.00739391058649555,0.03633484234608986,0.004621258587094432,0.0033383967518641616,0.006081509305053828,0.006301258724014422,0.0037990468843851766,0.005466296829906722,0.005174667365014901,0.04832514767404694,0.042740386555771365,1179.2
2017-03-11,0.005900288421920086,0.0028861442810001296,0.055049450603024686,0.00370501043996585,0.000494478325366754,0.11170249877985544,0.0055204931620997655,0.03694480799217181,0.004712184282456663,0.0034358911459365232,0.004899368176281352,0.005792015266280093,0.005568988069285352,0.005029405212319413,0.005174667365014901,0.04943755702595487,0.04264087438328243,1225.1
2017-03-12,0.006588006143012359,0.0027698261459361447,0.055865821473134486,0.00370501043996585,0.000494478325366754,0.11264329869153206,0.006001684168522481,0.03761114969468071,0.004729731346473934,0.0034681271955894627,0.005900217699754129,0.00619641448271617,0.006424230967415373,0.005374319114871379,0.005174667365014901,0.04999376170190886,0.04288486475341624,1238.2
2017-03-13,0.006784282878226036,0.002831679852904438,0.05665542608520799,0.00370501043996585,0.000494478325366754,0.11356483301637793,0.006149855789402664,0.03824554590997531,0.004729731346473934,0.0034866039557563955,0.006587927177709216,0.006705657940450499,0.007105681191059129,0.005815954309120866,0.005174667365014901,0.05027186403988593,0.04479265776540148,1243.1
2017-03-14,0.006857699366970102,0.002972789154762963,0.05727330806814937,0.00370501043996585,0.002565293615235942,0.11446732077374308,0.006295093318780254,0.03888825100795923,0.004729731346473934,0.0034866039557563955,0.006784201560306416,0.006855435428019405,0.007300816825570072,0.005946663703664631,0.005174667365014901,0.048735858210649075,0.04492645634959935,1253.4
2017-03-15,0.007012023822901461,0.003042183859472098,0.058133230194250485,0.00370501043996585,0.0,0.11535166723650794,0.006315631959298296,0.03953166367175087,0.004729731346473934,0.0034866039557563955,0.006857617169064176,0.006990235166831435,0.00757522631160111,0.006060603885875981,0.005174667365014901,0.051367235674782075,0.043785961611649576,1172.9
2017-03-16,0.005805895793534882,0.00326594437274607,0.05928498266097079,0.00370501043996585,0.0,0.11621806671430322,0.006364044469090835,0.04017927675860522,0.004729731346473934,0.00353574427534932,0.007011939775228376,0.0065409027041246764,0.005785466663820932,0.005685864265503993,0.005174667365014901,0.052485858877645564,0.04393914911592037,1071.7
2017-03-17,0.004289620556616858,0.003463247262497464,0.06038884539386305,0.00370501043996585,0.0,0.11706657297945763,0.0051126544432414794,0.04083274224108435,0.004729731346473934,0.003646211713794187,0.005805826202779904,0.00523783856227511,0.004939370748558589,0.004570402709270241,0.005174667365014901,0.053646220343146506,0.04414678903621755,971.4
2017-03-18,0.0027868299808967573,0.0035468054114366036,0.06143626119026496,0.00370501043996585,0.0,0.11789830928989502,0.004066650822572557,0.041508270928371394,0.004342898344274981,0.0037928464274594453,0.004289569140273258,0.003859885676641056,0.003059665769246017,0.0033877413230993525,0.004797776890163988,0.05116203209679049,0.044135555098765905,1022.6
2017-03-19,0.0035539573734876817,0.004437778880284453,0.062449335485145446,0.00370501043996585,0.0,0.1187133716825272,0.0034812995678083214,0.042159549908478366,0.004342898344274981,0.00417338906238697,0.002786796577334341,0.0034854419577187573,0.0034728044954371734,0.0030628832441512988,0.004252257068833379,0.049919937973612605,0.0464040632150845,1047.5
2017-03-20,0.003927032999962554,0.004597354607812822,0.06342919422937418,0.00370501043996585,0.0,0.11951133821654351,0.0033903427312284296,0.042821854601668985,0.004342898344274981,0.0043054782414527065,0.00355391477496618,0.003859885676641056,0.004047539918957732,0.0033871307356154873,0.004252257068833379,0.04929889091202355,0.04681765689592707,1121.3
2017-03-21,0.005032775218189317,0.0054105590646228024,0.06407209298551544,0.003961155229526364,0.0,0.1202936552925042,0.004387933842104813,0.04350311829695519,0.004342898344274981,0.004744989259891752,0.003926985929673846,0.00460877311448564,0.004640569308213674,0.004031725496681904,0.004252257068833379,0.04347053256354555,0.03768201951391004,1044.7
2017-03-22,0.003885080720680237,0.005837162725837078,0.06457947394998481,0.00420986355745448,0.0,0.12106032618764113,0.004335120195058412,0.04415841757741423,0.004342898344274981,0.005011919475920432,0.005032714894229087,0.004204373898049563,0.0039377761245453086,0.00369324919528026,0.004252257068833379,0.04060561977160734,0.03501768537840785,1035.0
2017-03-23,0.0037397460388808035,0.005708371937281,0.0651269326770676,0.00420986355745448,0.0,0.12181102317359777,0.003468096156046749,0.044821076358151135,0.004342898344274981,0.005107841379765804,0.003885034153240846,0.003919796671668613,0.004306704433542599,0.003451691865046111,0.004252257068833379,0.03868049955263128,0.03319477251812447,939.7
2017-03-24,0.002311870247593384,0.005866435643137793,0.06568074759657619,0.00420986355745448,0.0,0.12254749892626636,0.003110136992732257,0.04550348702781437,0.004240008741628262,0.0051829277881037805,0.0037397012134551405,0.0032421134514142996,0.0028630056375904406,0.0028666685544811443,0.00415201197346067,0.038654000706856956,0.032773595276490486,966.3
2017-03-25,0.002710416900775392,0.0059901574953665875,0.06618399710468809,0.00420986355745448,0.0,0.12326908293288125,0.0024881095941858278,0.04616098614827169,0.00394569662242944,0.0051829277881037805,0.0023118425370037138,0.0022991293674291535,0.002300466191226813,0.0020590731756249953,0.0032024033955888875,0.037409091726451044,0.03672750243411743,969.4
2017-03-26,0.0027568640671236655,0.005798899223440648,0.06667074662892736,0.00420986355745448,0.0,0.12397551848416194,0.0026098743915427963,0.04682984158099246,0.00394569662242944,0.0051959008324762995,0.002710384413117134,0.002884789299321122,0.0031587580836461016,0.0025630228992813975,0.002818519076874748,0.036786637236248226,0.03651955640708732,1045.1
2017-03-27,0.0038910739034348635,0.005753131825489786,0.0671415371523719,0.0043197579349111,0.0,0.12466861798087837,0.003262709750866316,0.04751957037454968,0.00394569662242944,0.005428236263511604,0.002756831022739367,0.0033206867213929625,0.00338895715248326,0.0029421863039448826,0.002818519076874748,0.03647540999114679,0.03664234054509663,1044.4
2017-03-28,0.003880585833614267,0.005599952570178687,0.0679209673727855,0.004832047514032156,0.0,0.12534799318932846,0.0035502507181189025,0.04817799990609739,0.00394569662242944,0.00599000839709779,0.003891027264159838,0.003949752169182405,0.004207612119142501,0.0034804682233646744,0.002818519076874748,0.03888164824823473,0.03417439130060773,1041.9
2017-03-29,0.0038431284413979333,0.005351545409959437,0.06863635854409936,0.004867577275164764,0.0,0.12601305027493795,0.003407947280243892,0.0488484532881055,0.00394569662242944,0.006023816936977719,0.0038805393200515848,0.0038149524303703747,0.004097848324730077,0.0033604302934391594,0.002818519076874748,0.04116862778739522,0.033776878753406764,1037.9
2017-03-30,0.0037831966138517636,0.0051820875331453145,0.06938602020703169,0.004867577275164764,0.0,0.12666581698957152,0.0033199245351665657,0.049507190640959764,0.00394569662242944,0.006023816936977719,0.0038430823768078465,0.003829930179127264,0.004289934964951794,0.0033803011845433967,0.0027905437014218992,0.04379010902599803,0.03431775326470329,1079.1
2017-03-31,0.004400494437577285,0.005424081261267796,0.06991665752794682,0.005127853432298823,0.0,0.12730555118390896,0.003840725776874096,0.05016914884830126,0.00394569662242944,0.006117380105482628,0.003783151267617871,0.004129485154265117,0.004507938056632008,0.003636358334527079,0.0025286631034327073,0.04406625561698341,0.036936670766982704,1086.1
2017-04-01,0.004505375135783085,0.0055074350509788685,0.0703620436061857,0.005436053453286183,0.0,0.12793194555322573,0.0040681178683238395,0.05084439287562936,0.00394569662242944,0.006173989753653672,0.004400441692274729,0.004518906621944291,0.005000350634343245,0.003974092103910393,0.002649112636632492,0.04356386594256653,0.04175360235573622,1097.4
