Date,avg_transaction_value tema90,ISA_9,closing_price,sf_ratio ema90,ITS_9,ISB_26,SP500_spot bband_lower90,MSCIACW_spot ema60,IKS_26,FUTBTC,highest_price,avg_price_usd,lowest_price,market_cap_usd,opening_price,Social_Volume ema30,next_day_closing_price
2013-08-05,0.0,5.445267284832911e-06,0.0002506001800169286,0.0,0.000222800821443582,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00021349745063559827,0.0004944783253667366,0.0002293225116330455,0.0001722717947907626,0.00028377915340225407,0.0001098767532829864,0.00022687202786522004,0.005443673782659808,106.6
2013-08-06,0.0,0.0,0.0002491173387150561,0.0,0.0002566050840074399,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.00022496828672861902,0.00019349819387357026,0.00028528861698418756,0.00012317381303303399,0.00025059720724981277,0.005443673782659808,106.0
2013-08-07,0.0,5.056319621631056e-05,0.00024022029090380037,0.0,0.0002727389365947269,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.00021771124522124152,0.000200880000258509,0.00028679808056610717,0.00012803814076206566,0.0002491143835382792,0.005443673782659808,103.1
2013-08-08,0.0,5.056319621631056e-05,0.00019721789314941507,0.0,0.0002765803300678951,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.00021335702031681503,0.00017926820566162988,0.00022340061012517815,0.00011520055490518016,0.00024021744126904998,0.005443673782659808,102.8
2013-08-09,0.0,5.52305681747467e-05,0.00019276936924379762,0.0,0.00024815401836647544,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.00020029434560354942,0.00015328365427046825,0.00023698578236252404,9.972240733344823e-05,0.00019721555363446525,0.005443673782659808,103.0
2013-08-10,0.0,5.52305681747467e-05,0.00019573505184754258,0.0,0.00024815401836647544,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.00017271758787551494,0.00014145497656928296,0.0002445331002721568,9.286269017091259e-05,0.00019276708249985758,0.005443673782659808,105.0
2013-08-11,0.0,7.817848030369084e-05,0.00022539187788504084,0.0,0.0002466174609772054,0.00019870815169525935,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.0001915858957946895,0.00013637072036439685,0.00024906149101793645,9.014084885018009e-05,0.00019573272992293167,0.005443673782659808,106.8
2013-08-12,0.0,5.873109714357033e-05,0.000252083021318808,0.0,0.00024892229706111046,0.00019461950659865196,0.006433185032475086,0.0002909317203438344,0.00022295121228735337,0.0004944783253667366,0.00023367673653746507,0.0001504673024368547,0.0002611371996733558,9.915323494636558e-05,0.00022538920415367952,0.005443673782659808,109.6
2013-08-13,0.0,7.039952703963293e-05,0.00029360257777130694,0.0,0.0002604464774806012,0.0001717230940576353,0.006433185032475086,0.0002909317203438344,0.0002339806008810827,0.0004944783253667366,0.00025544786105958367,0.00016453423870052553,0.00027623183549262825,0.0001081510193891369,0.0002520800309613533,0.005443673782659808,112.6
2013-08-14,0.0,0.00010734955504387161,0.00033808781682757166,0.0,0.00030193352699078163,0.0001717230940576353,0.006433185032475086,0.0002909317203438344,0.000263129699307349,0.0004944783253667366,0.00033382390933923284,0.0001846192741455019,0.0003290630608600645,0.00012078159171032693,0.00029359909488440444,0.005443673782659808,110.0
2013-08-15,0.0,0.00011201692700229388,0.0002995339429788177,0.0,0.00030193352699078163,0.00016926990699966948,0.006433185032475086,0.0002909317203438344,0.000263129699307349,0.0004944783253667366,0.00030914996821416324,0.0001943875681368265,0.00034113876951548383,0.00012707829719628416,0.0003380838062305158,0.005443673782659808,109.0
2013-08-16,0.0,8.556848590453303e-05,0.0002847055299600651,0.0,0.00030193352699078163,0.00015046213955526022,0.006433185032475086,0.0002909317203438344,0.0002773103417849851,0.0004944783253667366,0.0002946358851994152,0.00018832500024236476,0.0003320819880239176,0.0001236941276722206,0.0002995303897305457,0.005642138555258414,112.8
2013-08-17,0.0,8.051216628290891e-05,0.0003410534994313305,0.0,0.000308848035242483,0.00015046213955526022,0.006433185032475086,0.0002909317203438344,0.00029149098426262815,0.0004944783253667366,0.0003193098263244848,0.0001920751950523769,0.0003320819880239176,0.0001263051350940611,0.00028470215261517523,0.00552276387741682,113.4
2013-08-18,0.0,8.051216628290891e-05,0.00034995054724257235,0.0,0.00031268942871564426,0.00015046213955526022,0.006433185032475086,0.0002909317203438344,0.00029700567855948934,0.0004944783253667366,0.00032946968443480634,0.000193987349718365,0.0003894416041371404,0.00012783791688527474,0.0003410494536536038,0.005379436188041292,118.5
2013-08-19,0.0,7.584479432447278e-05,0.0004255754536382217,0.0,0.00038260278992725133,0.00010058066937661259,0.006433185032475086,0.0002909317203438344,0.0003718479583026055,0.0004944783253667366,0.00046154783986902814,0.00020986268031730065,0.0003864226769732873,0.0001379394547256288,0.0003499463959228191,0.005849670607010776,121.2
2013-08-20,0.0,7.312216068204591e-05,0.0004656121687888551,0.0,0.00038874901948431767,0.00010058066937661259,0.006433185032475086,0.0002909317203438344,0.0003718479583026055,0.0004944783253667366,0.0004499365734572311,0.00025588779844028936,0.00046189585606962874,0.00016650658927153117,0.0004255704052112258,0.006200358893054647,123.3
2013-08-21,0.0,6.845478872363059e-05,0.0004967518361282328,0.0,0.00040565115076624664,9.64920242800052e-05,0.006433185032475086,0.0002909317203438344,0.0003813017199543606,0.0004944783253667366,0.0004789647394867272,0.00031531282212950845,0.0005056702999455057,0.00020334781086858017,0.00046560664542273644,0.006329861432746109,122.0
2013-08-22,0.0,6.884373638683244e-05,0.0004774748992038558,0.0,0.00043254090507839627,9.485656624135669e-05,0.006433185032475086,0.0002909317203438344,0.00038917985466416227,0.0004944783253667366,0.00047170769797935663,0.0003476563995028839,0.000517746008600925,0.00022360012904713844,0.0004967459433650248,0.006065398343561568,118.5
2013-08-23,0.0,8.245690459891125e-05,0.0004255754536382217,0.0,0.0004340774624676663,6.051194742982824e-05,0.006433185032475086,0.0002909317203438344,0.00042384364738728975,0.0004944783253667366,0.00043542249044248305,0.0003302098410388754,0.0004860472733804605,0.00021334138473062814,0.00047746923511503975,0.005789220476751539,119.6
2013-08-24,0.0,9.101375318936594e-05,0.00044188670795884677,0.0,0.0004340774624676663,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0004403877302778664,0.0004944783253667366,0.00042671404063363005,0.0003255258032524508,0.00048000941905274735,0.00021087659956632587,0.0004255704052112258,0.00515676067548182,122.1
2013-08-25,0.0,0.0001330201008152357,0.00047895774050572826,0.0,0.0004340774624676663,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0004443267976327672,0.0004944783253667366,0.0004499365734572311,0.00035311122831746533,0.0004966135184539464,0.00022821030587451274,0.00044188146603813677,0.004927693828744584,120.1
2013-08-26,0.0,0.00017347065778828413,0.00044930091446822307,0.0,0.000461735495474451,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0004443267976327672,0.0004944783253667366,0.0004499365734572311,0.0003684529343584639,0.0005086892271093657,0.00023796130666773468,0.0004789520588265733,0.004891822345200247,131.3
2013-08-27,0.0,0.00017619329143069712,0.0006153791402782674,0.0,0.0005231977910451005,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0005073518753111808,0.0004944783253667366,0.0005950774036047254,0.0004155897703104969,0.0005101986906912853,0.00026730497498178574,0.00044929558459582547,0.005606464873618128,128.8
2013-08-28,0.0,0.0002018638372020612,0.0005783081077313859,0.0,0.0005616117257767547,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0005073518753111808,0.0004944783253667366,0.000576209095685544,0.00046606175974971825,0.0006309557772454441,0.0002987280322818697,0.0006153718402880162,0.006919604270480106,129.3
2013-08-29,0.0,0.0002018638372020612,0.0005857223142407553,0.0,0.0005708310701123473,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0005073518753111808,0.0004944783253667366,0.0005689520541781665,0.00047354732646537334,0.0006339747044092903,0.00030373795332004627,0.0005783012474995866,0.007322127610364354,138.0
2013-08-30,0.0,0.00021353226709813072,0.0007147295075039112,0.0,0.0006461223821863857,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0005845575954672236,0.0004944783253667366,0.0007373154171492619,0.0005115236075059829,0.0006400125587370034,0.00032755015397168546,0.0005857153660572753,0.00758645174410888,141.0
2013-08-31,0.0,0.00025437177173438796,0.0007592147465601759,0.0,0.0006914508251697343,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006310385902550536,0.0004944783253667366,0.0008229485069362746,0.0005666499889228419,0.0007502034002176694,0.0003619835985697664,0.0007147210289610226,0.007450989772860378,146.0
2013-09-01,0.0,0.00027615284087372655,0.0008333568116539389,0.0,0.0006914508251697343,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006310385902550536,0.0004944783253667366,0.0008026287907156315,0.0006049671967643597,0.0008271860428959374,0.00038613220495231637,0.0007592057403071478,0.007804841720901345,144.0
2013-09-02,0.0,0.0002843207418009794,0.0008036999856164337,0.0,0.0006999018908107058,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006310385902550536,0.0004944783253667366,0.0008200456903333306,0.0006188562581753917,0.0008437901422971364,0.00039523663580109947,0.000833346925884014,0.008429389017602401,144.0
2013-09-03,0.0,0.0002862654801169956,0.0008036999856164337,0.0,0.0007075846777570283,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006397045384358355,0.0004944783253667366,0.0008258513235392395,0.0006081096524944984,0.000845299605879056,0.0003891329444488875,0.0008036904516532731,0.008835226083370867,132.5
2013-09-04,0.0,0.0002718744165784992,0.0006331732359007719,0.0,0.0007083529564516633,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006436436057907363,0.0004944783253667366,0.0007808576661935129,0.0005470985780358165,0.0006626545124659017,0.00035195743324568235,0.0008036904516532731,0.009094017080509498,130.2
2013-09-05,0.0,0.0002718744165784992,0.0005990678859576284,0.0,0.0007636690224652465,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006460070462036768,0.0004944783253667366,0.0006676478186784657,0.0004966710573097652,0.0006188800685900248,0.00032121318243989033,0.0006331657248264677,0.00928143575070231,121.9
2013-09-06,0.0,0.00027109652125210243,0.0004759920579019833,0.0,0.0007229502516496941,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006523095539715112,0.0004944783253667366,0.0006095914866194665,0.00046265249174060746,0.0005388784987479037,0.0003006212148527407,0.0005990607794611053,0.008970433074030143,129.0
2013-09-07,0.0,0.00027226336424170106,0.0005812737903351309,0.0,0.0007183405794818909,0.0,0.006433185032475086,0.0002909317203438344,0.0006601876886813199,0.0004944783253667366,0.0005660492375752224,0.00046225227332214597,0.0005298217172563444,0.0003007917658707157,0.00047598641140350617,0.008437769021918201,126.3
2013-09-08,0.0,0.00028354284647457567,0.0005412370751844975,0.0,0.0007183405794818909,0.0,0.006433185032475086,0.0002909317203438344,0.0006877611601656258,0.0004944783253667366,0.0005500837462589989,0.00048582069129816247,0.0005720866975502947,0.0003156846270990707,0.0005812668949226607,0.008017168056034446,133.1
2013-09-09,0.0,0.00031893708382599306,0.0006420702837120137,0.0,0.0007183405794818909,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006893367871075862,0.0004944783253667366,0.0006603907771710951,0.0005040676865991009,0.0005705772339683682,0.00032732001460806376,0.0005412306547111501,0.00793161559914074,132.6
2013-09-10,0.0,0.00031893708382599306,0.0006346560772026444,0.0,0.0007183405794818909,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006893367871075862,0.0004944783253667366,0.0006386196526489696,0.0005354477751872908,0.0006822775390309607,0.00034719770725147314,0.00064206266709569,0.007960934922758955,142.1
2013-09-11,0.0,0.0003259381417636334,0.000775526000880801,0.0,0.0007183405794818909,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0006893367871075862,0.0004944783253667366,0.0007823090744949815,0.0005617139617618283,0.0006234084593358044,0.0003638993526145426,0.0006346485485380082,0.007717859700442642,139.4
2013-09-12,0.0,0.00033643972867011124,0.0007354892857301745,0.0,0.0006952922186428956,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0007176980720628584,0.0004944783253667366,0.0007765034412890864,0.000590425927560291,0.0007743548175284942,0.00038215004841032213,0.0007755168011340588,0.00806312730752437,140.7
2013-09-13,0.0,0.0003411071006285335,0.0007547662226545446,0.0,0.0006952922186428956,2.6985057637624044e-05,0.006433185032475086,0.0002909317203438344,0.0007176980720628584,0.0004944783253667366,0.000777954849590555,0.0005963550893152633,0.0007788832082742739,0.00038634356302169603,0.0007354805609225482,0.008196191963200483,136.7
2013-09-14,0.0,0.00041345136598418264,0.0006954525705795273,0.0,0.0006952922186428956,9.894521133797102e-05,0.006433185032475086,0.0002909317203438344,0.0007570887456118669,0.0004944783253667366,0.0007257041507374648,0.0005945318720756154,0.0007592601817092287,0.00038571065562668927,0.0007547572691725263,0.00809908957681213,138.3
2013-09-15,0.0,0.0004165629472898044,0.0007191780314095425,0.0,0.0006952922186428956,9.894521133797102e-05,0.006433185032475086,0.0011597618325721593,0.0007665425072636359,0.0004944783253667366,0.0007111900677227168,0.0005907668543612063,0.0007366182279803166,0.00038390729489592296,0.0006954443207110306,0.008034151081683816,139.4
2013-09-16,0.0,0.00042978716783869525,0.0007354892857301745,0.0,0.0007160357433979858,0.0001087579595698343,0.006433185032475086,0.0020001057116126875,0.0007665425072636359,0.0004944783253667366,0.0007286069673404089,0.0005923529051306553,0.0007803926718562074,0.0003853256394871357,0.0007191695000956372,0.008114409037703135,139.1
2013-09-17,0.0,0.00044728981268279955,0.0007310407618245363,0.0,0.0007160357433979858,0.0001087579595698343,0.006433185032475086,0.0028296633003641047,0.0007665425072636359,0.0004944783253667366,0.0007169957009286118,0.0005990380350093943,0.000781902135438127,0.0003898510276319836,0.0007354805609225482,0.008298841328240047,140.4
2013-09-18,0.0,0.00046518140519011264,0.0007503176987489202,0.0,0.0007429254977101424,0.0001087579595698343,0.006433185032475086,0.0039038074457730665,0.0007665425072636359,0.0004944783253667366,0.0007257041507374648,0.00061067401495353,0.0007969967712573994,0.00039750767659194053,0.0007310320897879335,0.008692956986892209,135.1
2013-09-19,0.0,0.0004733493061173724,0.0006717271097495259,0.0,0.0007429254977101424,0.0001087579595698343,0.006433185032475086,0.005249815691294957,0.0007752084554444108,0.0004944783253667366,0.0007140928843256608,0.0005734833478454535,0.0006777491482851741,0.00037482220676225003,0.0007503087980379186,0.008825675147082074,133.8
2013-09-20,0.0,0.0004752940444333817,0.0006524501728251489,0.0,0.0007675104159384077,0.0001087579595698343,0.006433185032475086,0.006324028321332997,0.0007815109632122591,0.0004944783253667366,0.0006574879605681511,0.000550967356080935,0.0006762396847032476,0.00036129691019783777,0.0006717191413264378,0.008955586227806595,134.4
2013-09-21,0.0,0.0004892961603086624,0.0006613472206364046,0.0,0.0007675104159384077,0.00011857070780170453,0.006433185032475086,0.007270366831233943,0.0007822987766832323,0.0004944783253667366,0.0006386196526489696,0.0005524496465196885,0.00069133432052252,0.00036269747698548793,0.0006524424330764528,0.008406613889294395,134.0
2013-09-22,0.0,0.0005515277864210563,0.0006554158554288939,0.0,0.0007413889403208793,0.00018398902934747136,0.006433185032475086,0.008185677849007311,0.0007925403518059745,0.0004944783253667366,0.0006241055696342215,0.0005587642037887391,0.0006762396847032476,0.00036707135059789453,0.000661339375345682,0.008123274420301418,133.4
2013-09-23,0.0,0.0005709751695811768,0.000646518807617652,0.0,0.0007413889403208793,0.00023223504148747742,0.006433185032475086,0.009070978669476482,0.0007925403518059745,0.0004944783253667366,0.0006241055696342215,0.0005550881235006494,0.00069133432052252,0.00036526533901846264,0.0006554080804995269,0.008379077031699711,134.8
2013-09-24,0.0,0.000575642541539606,0.0006672785858439084,0.0,0.0007413889403208793,0.00023223504148747742,0.006433185032475086,0.009861071780746633,0.0007925403518059745,0.0004944783253667366,0.0006473281024578156,0.0005554438732059477,0.0006988816384321528,0.0003659864680078395,0.0006465111382303115,0.008629887013778814,135.0
2013-09-25,0.0,0.0006518762835272876,0.0006702442684476534,0.0,0.0007398523829316092,0.0003369043559607113,0.006433185032475086,0.010578491973205817,0.0007925403518059745,0.0004944783253667366,0.0006676478186784657,0.00056774688384751,0.0007320898372345369,0.00037415252747915323,0.0006672706701918302,0.008850127250485756,137.1
2013-09-26,0.0,0.0006977721077851759,0.000701383935787038,0.0,0.0007398523829316092,0.0004628346249363133,0.006433185032475086,0.011312981483186435,0.0007925403518059745,0.0004944783253667366,0.0006821619016932207,0.0005753362108938814,0.0007320898372345369,0.0003793669046436299,0.0006702363176149043,0.009151122250621452,138.9
2013-09-27,0.0,0.0006977721077851759,0.0007280750792207913,0.0,0.0007452303337940405,0.00047264737316817657,0.006433185032475086,0.011977503562620895,0.0007925403518059745,0.0004944783253667366,0.0007358640088477864,0.000571215443474174,0.0007335993008164704,0.00037719505003568077,0.0007013756155571857,0.009435575909731514,142.5
2013-09-28,0.0,0.0007020505320804032,0.0007814573660883048,0.0,0.0007475351698779456,0.00047264737316817657,0.006433185032475086,0.012353747382992386,0.0007925403518059745,0.0004944783253667366,0.0007402182337522198,0.0005834739854025869,0.000781902135438127,0.0003852558152222657,0.0007280664423648595,0.009074341029294136,143.9
2013-09-29,0.0,0.0007102184330076561,0.0008022171443145543,0.0,0.0007690469733276709,0.0004742828312068251,0.006433185032475086,0.012717655340400813,0.0007689059476765764,0.0004944783253667366,0.0007808576661935129,0.0005853120255466179,0.0008332238972236436,0.0003868295014301665,0.000781448095980207,0.00901266998416525,141.9
2013-09-30,0.0,0.0007125521189868672,0.000772560318277056,0.0,0.0007690469733276709,0.0004742828312068251,0.006433185032475086,0.013069631889369493,0.0007689059476765764,0.0004944783253667366,0.0007808576661935129,0.0005812357268400875,0.0007834115990200605,0.00038470402096989903,0.0008022076279417326,0.009173682250469495,140.3
2013-10-01,0.0,0.0007417231937270549,0.0007488348574470477,0.0,0.0007767297602740003,0.0004742828312068251,0.006433185032475086,0.013635085163104466,0.0007689059476765764,0.0004944783253667366,0.0007605379499728629,0.0005860383478616116,0.0008030346255851056,0.0003880886836020725,0.0007725511537109847,0.009232220508907957,123.0
2013-10-02,0.0,0.0007242205488829437,0.0004923033122226084,0.0,0.0006054036113708333,0.0004742828312068251,0.006433185032475086,0.014138760436085251,0.0006775195850428836,0.0004944783253667366,0.0007242527424359893,0.000428960030067968,0.00035472394175281585,0.00029053208716146167,0.000748825974326392,0.009943095708495886,131.0
2013-10-03,0.0,0.0007257763395357511,0.000610930616372643,0.0,0.0006054036113708333,0.0004742828312068251,0.006433185032475086,0.014494441279479853,0.0006775195850428836,0.0004944783253667366,0.0005805633205899705,0.0003656217596204603,0.0005117081542732188,0.0002514169415045106,0.0004922974722304171,0.007261353078513888,136.8
2013-10-04,0.0,0.0007393895077478368,0.0006969354118814067,0.0,0.0006054036113708333,0.00048573103747732993,0.006433185032475086,0.014939938683489473,0.0006775195850428836,0.0004944783253667366,0.0006937731681050177,0.0004920314882365037,0.0006385030951550699,0.00033077890414386774,0.0006109233691534086,0.004677806129808976,136.7
2013-10-05,0.0,0.0007401674030742336,0.0006954525705795273,0.0,0.0006054036113708333,0.0004890019535546131,0.006433185032475086,0.015143165417638382,0.0006775195850428836,0.0004944783253667366,0.0006676478186784657,0.0005258128873354695,0.0007411466187261101,0.00035229688949409144,0.000696927144422578,0.0022609396294076822,137.8
2013-10-06,0.0,0.0007401674030742336,0.0007117638249001593,0.0,0.0006054036113708333,0.0004890019535546131,0.006433185032475086,0.015339728980175826,0.0006775195850428836,0.0004944783253667366,0.0006676478186784657,0.0005266577928855487,0.0007230330557429776,0.0003533378933147577,0.0006954443207110306,0.0,135.8
2013-10-07,0.0,0.0007401674030742336,0.000682106998862661,0.0,0.0006054036113708333,0.0005037210759024149,0.006433185032475086,0.015529847835745125,0.0006767317715719035,0.0004944783253667366,0.0006821619016932207,0.0005420291447353204,0.0007381276915622501,0.0003633872425718651,0.0007117553815379485,0.0003654972933359868,136.5
2013-10-08,0.0,0.0007425010890534517,0.0006924868879757823,0.0,0.0006054036113708333,0.0005184401982502168,0.006433185032475086,0.015471950378686983,0.0006767317715719035,0.0004944783253667366,0.0006647450020755216,0.0005599648590441098,0.0007456750094718828,0.00037496972460637074,0.0006820989073072076,0.0009030971205330196,139.5
2013-10-09,0.0,0.0007425010890534517,0.000736972127032047,0.0,0.0005946477096459707,0.0005241643013854727,0.006433185032475086,0.015338298294302388,0.0006767317715719035,0.0004944783253667366,0.0007271555590389403,0.0005789085308512548,0.0007486939366357359,0.00038717079898193535,0.0006924786732879634,0.0013369484981230195,140.4
2013-10-10,0.0,0.0007619484722135722,0.0007503176987489202,0.0,0.0005769772996694136,0.0005298884045207286,0.006433185032475086,0.01574906890023886,0.0006767317715719035,0.0004944783253667366,0.0007213499258330314,0.0005879505025275927,0.0007894494533477667,0.00039330305919613867,0.0007369633846340887,0.001432018810210517,140.1
2013-10-11,0.0,0.0007666158441720083,0.0007458691748432889,0.0,0.0006568782839112483,0.0005298884045207286,0.006433185032475086,0.01640227323491128,0.0006767317715719035,0.0004944783253667366,0.0007242527424359893,0.0005928272380710531,0.0007954873076754729,0.00039681762754692484,0.0007503087980379186,0.0014058479041298977,142.9
