"DateTime","Price","Out","At","In"
"2016-05-06 00:00:00",453.6,964779,439891,6432123
"2016-05-07 00:00:00",457.61,899209,357592,6593403
"2016-05-08 00:00:00",457.56,897962,422223,6548965
"2016-05-09 00:00:00",459.78,858302,409423,6626262
"2016-05-10 00:00:00",454.48,989257,640046,6284886
"2016-05-11 00:00:00",452.87,1021884,673180,6233797
"2016-05-12 00:00:00",451.87,1098646,746213,6104258
"2016-05-13 00:00:00",454.36,961964,795441,6214773
"2016-05-14 00:00:00",455.66,895748,839094,6250178
"2016-05-15 00:00:00",457.64,890170,711631,6401086
"2016-05-16 00:00:00",455.15,895104,971622,6178044
"2016-05-17 00:00:00",454.01,982811,944667,6141227
"2016-05-18 00:00:00",454.5,939972,1022692,6127014
"2016-05-19 00:00:00",448.16,1605587,679056,5825720
"2016-05-20 00:00:00",441.59,2071891,382122,5670762
"2016-05-21 00:00:00",442.49,1895112,539783,5660167
"2016-05-22 00:00:00",440.59,2002054,480345,5598960
"2016-05-23 00:00:00",441.62,1909942,591456,5608531
"2016-05-24 00:00:00",444.96,1632221,813188,5675586
"2016-05-25 00:00:00",448.28,1416182,762153,5954304
"2016-05-26 00:00:00",450.96,1088309,955031,6111482
"2016-05-27 00:00:00",465.97,840809,186578,7125336
"2016-05-28 00:00:00",499.41,680475,179905,7297237
"2016-05-29 00:00:00",520.63,636601,156862,7383887
"2016-05-30 00:00:00",528.49,631310,236351,7295278
"2016-05-31 00:00:00",530.04,630165,258450,7299650
"2016-06-01 00:00:00",531.78,629045,334012,7247676
"2016-06-02 00:00:00",536.01,626367,392257,7214354
"2016-06-03 00:00:00",554.03,590551,178798,7487038
"2016-06-04 00:00:00",576.78,534555,184893,7566631
"2016-06-05 00:00:00",575.7,535384,275830,7497989
"2016-06-06 00:00:00",579.2,523595,361756,7445000
"2016-06-07 00:00:00",567.48,646586,347407,7375464
"2016-06-08 00:00:00",575.11,539853,499506,7362025
"2016-06-09 00:00:00",574.99,539956,565049,7329585
"2016-06-10 00:00:00",575.2,539699,616359,7299288
"2016-06-11 00:00:00",584.45,494342,624789,7360044
"2016-06-12 00:00:00",638.32,317108,215756,7955379
"2016-06-13 00:00:00",685.51,268044,187162,8036739
"2016-06-14 00:00:00",678.61,279523,302173,7940010
"2016-06-15 00:00:00",682.76,272835,404989,7854834
"2016-06-16 00:00:00",728.58,247382,201578,8121568
"2016-06-17 00:00:00",738.05,241381,306559,8030364
"2016-06-18 00:00:00",751.59,232917,288322,8046649
"2016-06-19 00:00:00",752.74,232672,353411,7992971
"2016-06-20 00:00:00",741.01,238960,524796,7862189
"2016-06-21 00:00:00",679.14,673621,366940,7593535
"2016-06-22 00:00:00",632.2,939412,362505,7329342
"2016-06-23 00:00:00",584.42,1191557,574299,6891629
"2016-06-24 00:00:00",651.9,685818,540468,7457638
"2016-06-25 00:00:00",664.45,557899,592084,7528491
"2016-06-26 00:00:00",637.55,757226,598440,7315677
"2016-06-27 00:00:00",632.78,813632,589487,7282192
"2016-06-28 00:00:00",646.77,705270,689515,7304114
"2016-06-29 00:00:00",633.84,767132,716175,7237095
"2016-06-30 00:00:00",652.14,580585,860183,7300591
"2016-07-01 00:00:00",673.1,463499,682641,7591351
"2016-07-02 00:00:00",685.96,449916,498162,7798071
"2016-07-03 00:00:00",673.05,454606,790063,7536867
"2016-07-04 00:00:00",661.54,474389,1011488,7320706
"2016-07-05 00:00:00",668.25,460375,877627,7475237
"2016-07-06 00:00:00",670.32,450654,924475,7463786
"2016-07-07 00:00:00",640.57,853813,851504,7151797
"2016-07-08 00:00:00",646.8,660232,1048286,7166751
"2016-07-09 00:00:00",642.09,743041,1026350,7138685
"2016-07-10 00:00:00",644.39,649186,1147990,7140961
"2016-07-11 00:00:00",648.72,631576,1169865,7155622
"2016-07-12 00:00:00",658.88,457316,1316715,7207954
"2016-07-13 00:00:00",664.03,448422,1226176,7340461
"2016-07-14 00:00:00",654.1,548919,1287016,7183048
"2016-07-15 00:00:00",661.98,449359,1304589,7290871
"2016-07-16 00:00:00",660.57,508092,1263143,7277128
"2016-07-17 00:00:00",670.54,431263,1163237,7455925
"2016-07-18 00:00:00",672.52,428026,1122736,7511909
"2016-07-19 00:00:00",668.44,429718,1267720,7382516
"2016-07-20 00:00:00",665.9,433627,1337037,7326610
"2016-07-21 00:00:00",662.17,494976,1346698,7279140
"2016-07-22 00:00:00",657.57,576464,1348182,7216938
"2016-07-23 00:00:00",653.08,698274,1239844,7200042
"2016-07-24 00:00:00",657.62,765748,1028658,7363254
"2016-07-25 00:00:00",656.8,801157,1020523,7348609
"2016-07-26 00:00:00",650.63,1081006,883462,7232672
"2016-07-27 00:00:00",652.56,938648,987000,7283265
"2016-07-28 00:00:00",654.39,884063,1054105,7281969
"2016-07-29 00:00:00",654.19,906607,1022629,7295773
"2016-07-30 00:00:00",654.8,897301,1076897,7288212
"2016-07-31 00:00:00",638.17,1837427,364202,7025541
"2016-08-01 00:00:00",615.72,2108109,226652,6902894
"2016-08-02 00:00:00",542.56,2567630,297965,6382417
"2016-08-03 00:00:00",543.58,2501231,383532,6380435
"2016-08-04 00:00:00",572.19,2182749,412660,6683327
"2016-08-05 00:00:00",572.89,2139741,502587,6661275
"2016-08-06 00:00:00",581.01,2067097,592714,6673550
"2016-08-07 00:00:00",588.44,1995017,576153,6761935
"2016-08-08 00:00:00",589.83,1961009,591039,6789174
"2016-08-09 00:00:00",586.15,1953461,770988,6653365
"2016-08-10 00:00:00",590.69,1910468,704096,6775533
"2016-08-11 00:00:00",592.27,1886802,701542,6816786
"2016-08-12 00:00:00",586.67,1896821,900626,6626069
"2016-08-13 00:00:00",586.44,1880381,969918,6620464
"2016-08-14 00:00:00",572.87,2169711,777271,6555599
"2016-08-15 00:00:00",567.13,2393749,563298,6517585
"2016-08-16 00:00:00",573.38,2099783,849089,6545113
"2016-08-17 00:00:00",574.88,1994185,971408,6542435
"2016-08-18 00:00:00",575.18,1966119,1005931,6537839
"2016-08-19 00:00:00",572.06,2032335,971615,6524552
"2016-08-20 00:00:00",577.89,1838953,1192576,6536856
"2016-08-21 00:00:00",581.58,1811235,1243702,6544489
"2016-08-22 00:00:00",584.52,1780002,1229303,6598843
"2016-08-23 00:00:00",584.24,1770155,1258571,6591581
"2016-08-24 00:00:00",580.65,1780538,1341447,6525545
"2016-08-25 00:00:00",575.76,1832489,1342321,6508145
"2016-08-26 00:00:00",579.28,1768187,1423243,6515945
"2016-08-27 00:00:00",573.83,1892257,1345595,6496461
"2016-08-28 00:00:00",572.77,1915056,1339873,6491412
"2016-08-29 00:00:00",575,1835062,1412349,6490345
"2016-08-30 00:00:00",576.23,1781728,1476959,6492362
"2016-08-31 00:00:00",574.97,1842399,1434494,6484189
"2016-09-01 00:00:00",637.17,1113796,540797,8121741
"2016-09-02 00:00:00",573.45,1887241,1449858,6467148
"2016-09-03 00:00:00",588.81,1713111,1556849,6550046
"2016-09-04 00:00:00",602.99,1579773,649159,7615201
"2016-09-05 00:00:00",604.69,1553006,671653,7634806
"2016-09-06 00:00:00",607.75,1516196,649688,7718324
"2016-09-07 00:00:00",611.36,1482929,650321,7758524
"2016-09-08 00:00:00",620.28,1300437,821929,7796283
"2016-09-09 00:00:00",622.45,1271532,840327,7819277
"2016-09-10 00:00:00",624.26,1221283,872196,7866072
"2016-09-11 00:00:00",611.78,1457464,897285,7651374
"2016-09-12 00:00:00",606.83,1483373,1025297,7506869
"2016-09-13 00:00:00",608.45,1467495,992020,7557518
"2016-09-14 00:00:00",609.28,1458653,1028224,7551906
"2016-09-15 00:00:00",607.92,1464956,1110727,7494064
"2016-09-16 00:00:00",607.76,1455224,1168134,7470717
"2016-09-17 00:00:00",607.07,1454206,1232418,7426037
"2016-09-18 00:00:00",608.8,1437412,1211517,7480893
"2016-09-19 00:00:00",609.7,1430063,1242065,7481067
"2016-09-20 00:00:00",608.6,1430138,1301118,7455074
"2016-09-21 00:00:00",600.26,1612286,1475553,7129641
"2016-09-22 00:00:00",596.31,1659890,1594848,6986562
"2016-09-23 00:00:00",598.91,1614126,1553874,7105771
"2016-09-24 00:00:00",603.21,1529052,1549793,7215951
"2016-09-25 00:00:00",601.61,1578288,1615044,7135225
"2016-09-26 00:00:00",603.32,1520276,1619654,7206039
"2016-09-27 00:00:00",605.35,1469735,1618147,7272260
"2016-09-28 00:00:00",604.76,1499884,1625077,7257715
"2016-09-29 00:00:00",604.62,1496785,1662778,7249868
"2016-09-30 00:00:00",605.52,1458703,1729774,7249116
"2016-10-01 00:00:00",611.04,1449758,1523052,7492025
"2016-10-02 00:00:00",610.94,1573188,863366,8051794
"2016-10-03 00:00:00",610.84,1593745,828890,8079503
"2016-10-04 00:00:00",609.59,1603966,904461,8028693
"2016-10-05 00:00:00",610.82,1588366,929058,8046309
"2016-10-06 00:00:00",610.61,1586185,1025408,7985293
"2016-10-07 00:00:00",614.28,1534819,679967,8421319
"2016-10-08 00:00:00",617.22,1477749,378618,8818466
"2016-10-09 00:00:00",615.68,1518105,443556,8748977
"2016-10-10 00:00:00",615.79,1514817,519026,8704705
"2016-10-11 00:00:00",628.98,1321122,233861,9192910
"2016-10-12 00:00:00",637.35,1162655,281728,9310248
"2016-10-13 00:00:00",635.89,1185676,394436,9154009
"2016-10-14 00:00:00",635.56,1183103,485286,9097586
"2016-10-15 00:00:00",638.23,1132846,523327,9130583
"2016-10-16 00:00:00",639.29,1128859,579527,9099275
"2016-10-17 00:00:00",638.09,1150316,625332,9049623
"2016-10-18 00:00:00",635.79,1175847,722728,8941921
"2016-10-19 00:00:00",630.68,1726188,305087,8823318
"2016-10-20 00:00:00",628.16,1716601,406518,8741204
"2016-10-21 00:00:00",630.42,1621317,499594,8769839
"2016-10-22 00:00:00",644.81,1027846,279907,9587179
"2016-10-23 00:00:00",654.99,748074,403411,9730959
"2016-10-24 00:00:00",650,910173,414276,9543776
"2016-10-25 00:00:00",655.1,737416,506042,9614971
"2016-10-26 00:00:00",664.89,567292,333467,9935038
"2016-10-27 00:00:00",680.07,399720,298524,10151982
"2016-10-28 00:00:00",683.53,382479,410592,10093045
"2016-10-29 00:00:00",702.71,357346,183435,10380796
"2016-10-30 00:00:00",702.21,357189,273661,10315580
"2016-10-31 00:00:00",694.69,541584,207291,10229161
"2016-11-01 00:00:00",714.78,352634,172498,10440872
"2016-11-02 00:00:00",726.96,327333,207062,10465318
"2016-11-03 00:00:00",707.42,472141,421784,10145568
"2016-11-04 00:00:00",693.96,659309,449275,9973495
"2016-11-05 00:00:00",700.21,516619,618451,9994166
"2016-11-06 00:00:00",705.88,435374,588619,10143905
"2016-11-07 00:00:00",705.01,488912,615898,10096804
"2016-11-08 00:00:00",707.8,421342,743013,10070773
"2016-11-09 00:00:00",724.18,326770,330881,10598809
"2016-11-10 00:00:00",715.17,409744,620670,10263623
"2016-11-11 00:00:00",715.73,407495,636515,10291758
"2016-11-12 00:00:00",709.23,498471,928752,9946722
"2016-11-13 00:00:00",695.31,1079438,571984,9757307
"2016-11-14 00:00:00",702.07,705797,942265,9790160
"2016-11-15 00:00:00",707.42,477869,1051456,9952762
"2016-11-16 00:00:00",727.06,320696,342962,10855348
"2016-11-17 00:00:00",741,253119,270264,11028414
"2016-11-18 00:00:00",741.19,253017,396462,10948741
"2016-11-19 00:00:00",746.39,236654,513798,10902192
"2016-11-20 00:00:00",732.52,392094,676635,10621180
"2016-11-21 00:00:00",735.44,276219,823774,10650458
"2016-11-22 00:00:00",742.32,237337,803651,10768647
"2016-11-23 00:00:00",741.14,252807,863299,10705589
"2016-11-24 00:00:00",735.22,346439,1033098,10464296
"2016-11-25 00:00:00",735.11,341212,1098193,10433877
"2016-11-26 00:00:00",733.29,337146,1151610,10396015
"2016-11-27 00:00:00",732.7,334087,1197757,10372764
"2016-11-28 00:00:00",732.92,331529,1253182,10334208
"2016-11-29 00:00:00",732.41,329906,1304614,10308922
"2016-11-30 00:00:00",737.98,275184,1277926,10437920
"2016-12-01 00:00:00",748.28,236186,503623,11220787
"2016-12-02 00:00:00",765.64,227065,255643,11549349
"2016-12-03 00:00:00",764.07,227528,372066,11435713
"2016-12-04 00:00:00",764.02,227601,455741,11311217
"2016-12-05 00:00:00",757.6,232772,594744,11196530
"2016-12-06 00:00:00",756.7,325755,681712,11064021
"2016-12-07 00:00:00",761.65,227988,767016,11078054
"2016-12-08 00:00:00",767.29,226781,606705,11262546
"2016-12-09 00:00:00",769.26,226446,680450,11219531
"2016-12-10 00:00:00",773.08,225695,497427,11425939
"2016-12-11 00:00:00",768.58,226591,821022,11130727
"2016-12-12 00:00:00",774.56,225378,589451,11394713
"2016-12-13 00:00:00",779.05,224549,415888,11596970
"2016-12-14 00:00:00",775.89,225174,615379,11453770
"2016-12-15 00:00:00",776.7,224997,633964,11481953
"2016-12-16 00:00:00",778.63,224739,701874,11450057
"2016-12-17 00:00:00",785.47,223407,196785,12000767
"2016-12-18 00:00:00",787.53,222926,293496,11908464
"2016-12-19 00:00:00",790.02,220364,403731,11826142
"2016-12-20 00:00:00",793.57,219708,329933,11936291
"2016-12-21 00:00:00",814.56,199187,205882,12101858
"2016-12-22 00:00:00",851.78,184239,201559,12146393
"2016-12-23 00:00:00",889.15,159778,209237,12203911
"2016-12-24 00:00:00",900.64,153750,303951,12130832
"2016-12-25 00:00:00",873.33,398062,156754,12046294
"2016-12-26 00:00:00",897.6,156282,379360,12084562
"2016-12-27 00:00:00",915.65,125064,226505,12305882
"2016-12-28 00:00:00",950,68534,239308,12387968
"2016-12-29 00:00:00",965.9,58315,230027,12447193
"2016-12-30 00:00:00",949.5,188867,357389,12215247
"2016-12-31 00:00:00",953.94,67816,560768,12173242
"2017-01-01 00:00:00",978.86,52686,257159,12512666
"2017-01-02 00:00:00",1010.94,46885,205412,12574423
"2017-01-03 00:00:00",1021,38929,346955,12486538
"2017-01-04 00:00:00",1085.43,27221,215976,12673409
"2017-01-05 00:00:00",1012.58,190935,445381,12307532
"2017-01-06 00:00:00",939.99,600989,652620,11744047
"2017-01-07 00:00:00",853.76,1323579,336155,11367517
"2017-01-08 00:00:00",905.99,935654,491695,11610521
"2017-01-09 00:00:00",890.69,920658,640923,11518039
"2017-01-10 00:00:00",900.72,858058,762450,11491930
"2017-01-11 00:00:00",834.64,1485860,458644,11199172
"2017-01-12 00:00:00",783.88,1735407,1158626,10281370
"2017-01-13 00:00:00",803.03,1539576,998155,10692597
"2017-01-14 00:00:00",823.59,1341082,727225,11178431
"2017-01-15 00:00:00",817.53,1432964,806525,11022615
"2017-01-16 00:00:00",827.18,1264609,833922,11174116
"2017-01-17 00:00:00",865.71,871695,803678,11623456
"2017-01-18 00:00:00",879.77,718031,968243,11651766
"2017-01-19 00:00:00",888,694735,1050337,11605738
"2017-01-20 00:00:00",890.2,677510,1101444,11608750
"2017-01-21 00:00:00",909.2,563341,1110236,11729771
"2017-01-22 00:00:00",913.5,502469,1185658,11730690
"2017-01-23 00:00:00",919.42,396912,1248138,11746704
"2017-01-24 00:00:00",907.38,532945,1319923,11533506
"2017-01-25 00:00:00",894.67,614814,1387050,11387880
"2017-01-26 00:00:00",906.41,520698,1414794,11436216
"2017-01-27 00:00:00",915.24,415361,1447866,11487879
"2017-01-28 00:00:00",917.37,409423,1518788,11428221
"2017-01-29 00:00:00",917.54,404442,1557018,11375085
"2017-01-30 00:00:00",916.93,400657,1599909,11328768
"2017-01-31 00:00:00",942.42,286680,1287232,11797920
"2017-02-01 00:00:00",973.2,237836,677061,12478636
"2017-02-02 00:00:00",991.32,92347,639903,12656637
"2017-02-03 00:00:00",1006.47,90116,690883,12678043
"2017-02-04 00:00:00",1020.72,78810,619843,12784682
"2017-02-05 00:00:00",1018.86,82787,705483,12704108
"2017-02-06 00:00:00",1020.71,82080,694750,12693282
"2017-02-07 00:00:00",1036.98,75966,663004,12785822
"2017-02-08 00:00:00",1044.78,75059,610474,12877105
"2017-02-09 00:00:00",998.84,356454,818841,12413830
"2017-02-10 00:00:00",976.31,929592,470464,12218231
"2017-02-11 00:00:00",999.13,542228,584371,12505342
"2017-02-12 00:00:00",1000.14,510898,667843,12454852
"2017-02-13 00:00:00",991.36,575143,796280,12274990
"2017-02-14 00:00:00",1000.13,464368,864237,12363338
"2017-02-15 00:00:00",1005.33,245718,1151513,12339982
"2017-02-16 00:00:00",1023.84,147258,579380,13000609
"2017-02-17 00:00:00",1041.63,73131,382552,13325297
"2017-02-18 00:00:00",1053.95,71965,410985,13306863
"2017-02-19 00:00:00",1047.08,72175,583822,13158060
"2017-02-20 00:00:00",1061.39,71119,429351,13331854
"2017-02-21 00:00:00",1098.28,26697,240474,13587337
"2017-02-22 00:00:00",1113.54,17072,333056,13543615
"2017-02-23 00:00:00",1147.57,11248,233611,13704156
"2017-02-24 00:00:00",1152.08,11169,388093,13588271
"2017-02-25 00:00:00",1148.11,11242,519704,13474895
"2017-02-26 00:00:00",1154.04,11134,585443,13380062
"2017-02-27 00:00:00",1180.05,0,228908,13778997
"2017-02-28 00:00:00",1191.99,0,375376,13678889
"2017-03-01 00:00:00",1189.8,0,504995,13594559
"2017-03-02 00:00:00",1249.47,0,226422,13909122
"2017-03-03 00:00:00",1271.07,0,388174,13811457
"2017-03-04 00:00:00",1257.26,0,494905,13741787
"2017-03-05 00:00:00",1257.69,0,599075,13655543
"2017-03-06 00:00:00",1270.8,0,693122,13611384
"2017-03-07 00:00:00",1214.78,573711,350439,13421197
"2017-03-08 00:00:00",1189.46,678956,460457,13226152
"2017-03-09 00:00:00",1168.16,638703,830631,12926960
"2017-03-10 00:00:00",1159.56,830559,694478,12882220
"2017-03-11 00:00:00",1153.74,831234,734596,12848235
"2017-03-12 00:00:00",1198.18,375121,574935,13447180
"2017-03-13 00:00:00",1225.62,334936,332002,13740156
"2017-03-14 00:00:00",1236.95,134016,632446,13653921
"2017-03-15 00:00:00",1246.69,123771,652896,13674618
"2017-03-16 00:00:00",1189.6,682135,731997,13095336
"2017-03-17 00:00:00",1119.19,1618758,321597,12572169
"2017-03-18 00:00:00",1021.9,1931231,863931,11719722
"2017-03-19 00:00:00",1015.49,1894474,1010086,11626821
"2017-03-20 00:00:00",1031.28,1736588,1007943,11832654
"2017-03-21 00:00:00",1084.7,1477986,471830,12666257
"2017-03-22 00:00:00",1059.83,1523644,787756,12313025
"2017-03-23 00:00:00",1042.41,1643113,1132735,11879399
"2017-03-24 00:00:00",982.87,2541449,756173,11361620
"2017-03-25 00:00:00",943.2,3027023,729940,10951350
"2017-03-26 00:00:00",975.49,2483094,874675,11388009
"2017-03-27 00:00:00",1005.33,1905754,1329356,11534320
"2017-03-28 00:00:00",1041.93,1455870,1146183,12184691
"2017-03-29 00:00:00",1033.5,1443242,1558772,11835338
"2017-03-30 00:00:00",1036.8,1414459,1490531,11935552
"2017-03-31 00:00:00",1061.69,1267528,1170724,12436969
"2017-04-01 00:00:00",1085.61,1111364,767034,13029919
"2017-04-02 00:00:00",1091.85,1088537,808271,13022157
"2017-04-03 00:00:00",1126.71,769512,783897,13382805
"2017-04-04 00:00:00",1141.67,699938,818318,13462299
"2017-04-05 00:00:00",1126.95,751344,1001204,13259793
"2017-04-06 00:00:00",1166.03,414182,945025,13683047
"2017-04-07 00:00:00",1187.21,311497,971633,13761865
"2017-04-08 00:00:00",1182.44,350946,1093321,13642678
"2017-04-09 00:00:00",1194.55,303692,994072,13786354
"2017-04-10 00:00:00",1204.84,251722,1113977,13780956
"2017-04-11 00:00:00",1212.67,164823,1151790,13861313
"2017-04-12 00:00:00",1216.41,162933,1250901,13821212
"2017-04-13 00:00:00",1184.47,337204,1515879,13390928
"2017-04-14 00:00:00",1178.78,337492,1672697,13290988
"2017-04-15 00:00:00",1018.19,2526021,1379804,11418712
"2017-04-16 00:00:00",1177.36,288975,1804344,13222283
"2017-04-17 00:00:00",1187.89,241296,1787647,13330507
"2017-04-18 00:00:00",1202.51,157072,1813211,13441470
"2017-04-19 00:00:00",1206.15,80761,1973003,13412372
"2017-04-20 00:00:00",1228.66,0,1795047,13665570
"2017-04-21 00:00:00",1246.26,0,1315368,14180016
"2017-04-22 00:00:00",1236.38,0,1769623,13767088
"2017-04-23 00:00:00",1239.65,0,1670984,13889464
"2017-04-24 00:00:00",1245.61,0,1472675,14097766
