"DateTime","Price","Losses","Break Even","Profit"
"2016-04-21 00:00:00",445.17,1186776,169298,6218681
"2016-04-22 00:00:00",446.04,1178398,218566,6190933
"2016-04-23 00:00:00",447.28,1165063,257150,6198835
"2016-04-24 00:00:00",454.84,1103238,131953,6405056
"2016-04-25 00:00:00",459.01,1075220,130462,6452952
"2016-04-26 00:00:00",464.05,1062393,113871,6503288
"2016-04-27 00:00:00",456.25,1142154,247597,6305796
"2016-04-28 00:00:00",442,1454225,301874,5956541
"2016-04-29 00:00:00",450.77,1243308,283700,6203648
"2016-04-30 00:00:00",451.76,1192192,346851,6210384
"2016-05-01 00:00:00",450.87,1232204,372440,6175027
"2016-05-02 00:00:00",447.04,1344006,417252,6031674
"2016-05-03 00:00:00",446.55,1352008,484796,5969848
"2016-05-04 00:00:00",447.55,1280598,530590,5996849
"2016-05-05 00:00:00",446.77,1317332,525940,5976928
"2016-05-06 00:00:00",453.6,1167210,337812,6331771
"2016-05-07 00:00:00",457.61,1109010,279383,6461811
"2016-05-08 00:00:00",457.56,1110445,319840,6438865
"2016-05-09 00:00:00",459.78,1074479,313541,6505967
"2016-05-10 00:00:00",454.48,1185584,485379,6243226
"2016-05-11 00:00:00",452.87,1216802,508394,6203665
"2016-05-12 00:00:00",451.87,1278529,572619,6097969
"2016-05-13 00:00:00",454.36,1167430,610605,6194143
"2016-05-14 00:00:00",455.66,1112560,643108,6229352
"2016-05-15 00:00:00",457.64,1105250,542808,6354829
"2016-05-16 00:00:00",455.15,1116235,750697,6177838
"2016-05-17 00:00:00",454.01,1190277,734357,6144071
"2016-05-18 00:00:00",454.5,1155596,798914,6135168
"2016-05-19 00:00:00",448.16,1681238,563637,5865488
"2016-05-20 00:00:00",441.59,2075202,331351,5718222
"2016-05-21 00:00:00",442.49,1934727,453249,5707086
"2016-05-22 00:00:00",440.59,2038016,391751,5651592
"2016-05-23 00:00:00",441.62,1968696,482122,5659111
"2016-05-24 00:00:00",444.96,1742598,649534,5728863
"2016-05-25 00:00:00",448.28,1570946,602760,5958933
"2016-05-26 00:00:00",450.96,1295354,768989,6090479
"2016-05-27 00:00:00",465.97,1063731,155724,6933268
"2016-05-28 00:00:00",499.41,896871,149237,7111509
"2016-05-29 00:00:00",520.63,849483,127937,7199930
"2016-05-30 00:00:00",528.49,841051,183316,7138572
"2016-05-31 00:00:00",530.04,839339,197727,7151199
"2016-06-01 00:00:00",531.78,837279,255079,7118375
"2016-06-02 00:00:00",536.01,832325,300365,7100288
"2016-06-03 00:00:00",554.03,794699,141482,7320206
"2016-06-04 00:00:00",576.78,739651,148165,7398263
"2016-06-05 00:00:00",575.7,742172,213356,7353675
"2016-06-06 00:00:00",579.2,729648,280537,7320166
"2016-06-07 00:00:00",567.48,834998,263079,7271380
"2016-06-08 00:00:00",575.11,746866,385715,7268803
"2016-06-09 00:00:00",574.99,747905,437603,7249082
"2016-06-10 00:00:00",575.2,747586,479758,7228002
"2016-06-11 00:00:00",584.45,706167,489603,7283405
"2016-06-12 00:00:00",638.32,541744,174419,7772080
"2016-06-13 00:00:00",685.51,485921,153336,7852688
"2016-06-14 00:00:00",678.61,498620,243272,7779814
"2016-06-15 00:00:00",682.76,492082,324781,7715795
"2016-06-16 00:00:00",728.58,459600,162085,7948843
"2016-06-17 00:00:00",738.05,452388,245739,7880177
"2016-06-18 00:00:00",751.59,442459,225448,7899981
"2016-06-19 00:00:00",752.74,442066,275840,7861148
"2016-06-20 00:00:00",741.01,450841,416315,7758789
"2016-06-21 00:00:00",679.14,807046,304957,7522093
"2016-06-22 00:00:00",632.2,1041962,302566,7286731
"2016-06-23 00:00:00",584.42,1271155,492224,6894106
"2016-06-24 00:00:00",651.9,849101,443644,7391179
"2016-06-25 00:00:00",664.45,745288,476428,7456758
"2016-06-26 00:00:00",637.55,918769,474515,7278059
"2016-06-27 00:00:00",632.78,967251,469932,7248128
"2016-06-28 00:00:00",646.77,881335,547647,7269917
"2016-06-29 00:00:00",633.84,936514,573521,7210367
"2016-06-30 00:00:00",652.14,780243,689360,7271756
"2016-07-01 00:00:00",673.1,676581,548721,7512189
"2016-07-02 00:00:00",685.96,661946,405380,7678823
"2016-07-03 00:00:00",673.05,671178,630991,7479367
"2016-07-04 00:00:00",661.54,692576,811717,7302290
"2016-07-05 00:00:00",668.25,678569,704600,7430070
"2016-07-06 00:00:00",670.32,670343,744024,7424548
"2016-07-07 00:00:00",640.57,1014211,692356,7150547
"2016-07-08 00:00:00",646.8,860983,846079,7168207
"2016-07-09 00:00:00",642.09,931513,830129,7146434
"2016-07-10 00:00:00",644.39,858074,926392,7153671
"2016-07-11 00:00:00",648.72,844195,946492,7166376
"2016-07-12 00:00:00",658.88,690773,1072297,7218915
"2016-07-13 00:00:00",664.03,682023,998044,7334992
"2016-07-14 00:00:00",654.1,772018,1052172,7194793
"2016-07-15 00:00:00",661.98,682670,1066445,7295704
"2016-07-16 00:00:00",660.57,736188,1027972,7284203
"2016-07-17 00:00:00",670.54,665540,945944,7438941
"2016-07-18 00:00:00",672.52,662220,911838,7488613
"2016-07-19 00:00:00",668.44,665905,1031968,7382081
"2016-07-20 00:00:00",665.9,671641,1093857,7331776
"2016-07-21 00:00:00",662.17,728952,1100382,7291480
"2016-07-22 00:00:00",657.57,806292,1096036,7239256
"2016-07-23 00:00:00",653.08,913578,1001428,7223154
"2016-07-24 00:00:00",657.62,973276,814347,7370037
"2016-07-25 00:00:00",656.8,1003779,811866,7354644
"2016-07-26 00:00:00",650.63,1238049,704779,7254312
"2016-07-27 00:00:00",652.56,1123989,784177,7300747
"2016-07-28 00:00:00",654.39,1081556,835252,7303329
"2016-07-29 00:00:00",654.19,1101774,815426,7307809
"2016-07-30 00:00:00",654.8,1096422,860632,7305356
"2016-07-31 00:00:00",638.17,1854813,304543,7067814
"2016-08-01 00:00:00",615.72,2101847,185667,6950141
"2016-08-02 00:00:00",542.56,2531357,258426,6458229
"2016-08-03 00:00:00",543.58,2483957,322899,6458342
"2016-08-04 00:00:00",572.19,2197370,356549,6724817
"2016-08-05 00:00:00",572.89,2164367,425159,6714077
"2016-08-06 00:00:00",581.01,2105001,497516,6730844
"2016-08-07 00:00:00",588.44,2045304,479250,6808551
"2016-08-08 00:00:00",589.83,2018123,490968,6832131
"2016-08-09 00:00:00",586.15,2016018,640688,6721108
"2016-08-10 00:00:00",590.69,1979340,581390,6829367
"2016-08-11 00:00:00",592.27,1960540,575868,6868722
"2016-08-12 00:00:00",586.67,1972669,747711,6703136
"2016-08-13 00:00:00",586.44,1963018,807598,6700147
"2016-08-14 00:00:00",572.87,2212152,652838,6637591
"2016-08-15 00:00:00",567.13,2401365,478272,6594995
"2016-08-16 00:00:00",573.38,2162902,705191,6625892
"2016-08-17 00:00:00",574.88,2076148,805084,6626796
"2016-08-18 00:00:00",575.18,2052512,832287,6625090
"2016-08-19 00:00:00",572.06,2111968,804898,6611636
"2016-08-20 00:00:00",577.89,1949202,991204,6627979
"2016-08-21 00:00:00",581.58,1924754,1034369,6640303
"2016-08-22 00:00:00",584.52,1896781,1020872,6690495
"2016-08-23 00:00:00",584.24,1888263,1052307,6679737
"2016-08-24 00:00:00",580.65,1901995,1123347,6622188
"2016-08-25 00:00:00",575.76,1953437,1124493,6605025
"2016-08-26 00:00:00",579.28,1898467,1190837,6618071
"2016-08-27 00:00:00",573.83,2009675,1127484,6597154
"2016-08-28 00:00:00",572.77,2031680,1123321,6591340
"2016-08-29 00:00:00",575,1961548,1188073,6588135
"2016-08-30 00:00:00",576.23,1916785,1239642,6594622
"2016-08-31 00:00:00",574.97,1971197,1203521,6586364
"2016-09-01 00:00:00",637.17,1322966,460567,7992801
"2016-09-02 00:00:00",573.45,2001823,1226951,6575473
"2016-09-03 00:00:00",588.81,1850715,1304346,6664945
"2016-09-04 00:00:00",602.99,1735007,548134,7560992
"2016-09-05 00:00:00",604.69,1712300,562896,7584269
"2016-09-06 00:00:00",607.75,1682548,537848,7663812
"2016-09-07 00:00:00",611.36,1653567,534410,7703797
"2016-09-08 00:00:00",620.28,1496643,681274,7740732
"2016-09-09 00:00:00",622.45,1469654,696896,7764586
"2016-09-10 00:00:00",624.26,1422915,731302,7805334
"2016-09-11 00:00:00",611.78,1632126,751568,7622429
"2016-09-12 00:00:00",606.83,1657968,858340,7499231
"2016-09-13 00:00:00",608.45,1645704,825086,7546243
"2016-09-14 00:00:00",609.28,1638474,856059,7544250
"2016-09-15 00:00:00",607.92,1646534,925668,7497545
"2016-09-16 00:00:00",607.76,1638916,975198,7479961
"2016-09-17 00:00:00",607.07,1638311,1031470,7442880
"2016-09-18 00:00:00",608.8,1623310,1015929,7490583
"2016-09-19 00:00:00",609.7,1614624,1050952,7487619
"2016-09-20 00:00:00",608.6,1616752,1100004,7469574
"2016-09-21 00:00:00",600.26,1783258,1249915,7184307
"2016-09-22 00:00:00",596.31,1829564,1353002,7058734
"2016-09-23 00:00:00",598.91,1789947,1319572,7164252
"2016-09-24 00:00:00",603.21,1714778,1314977,7265041
"2016-09-25 00:00:00",601.61,1761083,1372317,7195157
"2016-09-26 00:00:00",603.32,1709228,1378752,7257989
"2016-09-27 00:00:00",605.35,1662466,1382782,7314894
"2016-09-28 00:00:00",604.76,1689328,1390681,7302667
"2016-09-29 00:00:00",604.62,1687566,1424480,7297385
"2016-09-30 00:00:00",605.52,1653139,1485129,7299325
"2016-10-01 00:00:00",611.04,1644298,1297538,7522999
"2016-10-02 00:00:00",610.94,1758153,729019,8001176
"2016-10-03 00:00:00",610.84,1775905,701412,8024821
"2016-10-04 00:00:00",609.59,1788701,758151,7990268
"2016-10-05 00:00:00",610.82,1773909,782446,8007378
"2016-10-06 00:00:00",610.61,1774198,863504,7959184
"2016-10-07 00:00:00",614.28,1726831,569384,8339890
"2016-10-08 00:00:00",617.22,1675330,317942,8681561
"2016-10-09 00:00:00",615.68,1713106,365481,8632051
"2016-10-10 00:00:00",615.79,1709961,431817,8596770
"2016-10-11 00:00:00",628.98,1527909,199019,9020965
"2016-10-12 00:00:00",637.35,1386178,237670,9130783
"2016-10-13 00:00:00",635.89,1408595,329340,8996186
"2016-10-14 00:00:00",635.56,1407554,404755,8953666
"2016-10-15 00:00:00",638.23,1359897,437898,8988961
"2016-10-16 00:00:00",639.29,1355841,487792,8964028
"2016-10-17 00:00:00",638.09,1376765,524583,8923923
"2016-10-18 00:00:00",635.79,1402342,610346,8827808
"2016-10-19 00:00:00",630.68,1872516,258278,8723799
"2016-10-20 00:00:00",628.16,1869171,340760,8654392
"2016-10-21 00:00:00",630.42,1792493,408942,8689315
"2016-10-22 00:00:00",644.81,1267891,242764,9384277
"2016-10-23 00:00:00",654.99,1017026,348370,9517048
"2016-10-24 00:00:00",650,1158371,352705,9357149
"2016-10-25 00:00:00",655.1,1005022,430050,9423357
"2016-10-26 00:00:00",664.89,847626,290093,9698078
"2016-10-27 00:00:00",680.07,689069,251008,9910149
"2016-10-28 00:00:00",683.53,672238,345612,9868266
"2016-10-29 00:00:00",702.71,641437,153107,10127033
"2016-10-30 00:00:00",702.21,641785,230140,10074505
"2016-10-31 00:00:00",694.69,803804,165379,10008853
"2016-11-01 00:00:00",714.78,632557,147309,10186138
"2016-11-02 00:00:00",726.96,605641,175823,10218249
"2016-11-03 00:00:00",707.42,736851,354362,9948280
"2016-11-04 00:00:00",693.96,901359,382960,9797760
"2016-11-05 00:00:00",700.21,785022,519885,9824329
"2016-11-06 00:00:00",705.88,715761,489980,9962157
"2016-11-07 00:00:00",705.01,764189,514442,9922983
"2016-11-08 00:00:00",707.8,703115,628361,9903652
"2016-11-09 00:00:00",724.18,609777,288352,10358331
"2016-11-10 00:00:00",715.17,690938,517300,10085799
"2016-11-11 00:00:00",715.73,689133,535048,10111587
"2016-11-12 00:00:00",709.23,773291,790910,9809744
"2016-11-13 00:00:00",695.31,1268894,507887,9631948
"2016-11-14 00:00:00",702.07,959063,811801,9667358
"2016-11-15 00:00:00",707.42,759416,903765,9818906
"2016-11-16 00:00:00",727.06,606787,305481,10606738
"2016-11-17 00:00:00",741,539642,236705,10775450
"2016-11-18 00:00:00",741.19,539936,342327,10715957
"2016-11-19 00:00:00",746.39,524202,442572,10685870
"2016-11-20 00:00:00",732.52,668647,582988,10438274
"2016-11-21 00:00:00",735.44,569951,707600,10472900
"2016-11-22 00:00:00",742.32,531493,688607,10589535
"2016-11-23 00:00:00",741.14,546991,739172,10535532
"2016-11-24 00:00:00",735.22,637528,886502,10319803
"2016-11-25 00:00:00",735.11,634578,944391,10294313
"2016-11-26 00:00:00",733.29,634553,988611,10261607
"2016-11-27 00:00:00",732.7,631671,1031769,10241168
"2016-11-28 00:00:00",732.92,629301,1087119,10202499
"2016-11-29 00:00:00",732.41,628099,1135563,10179780
"2016-11-30 00:00:00",737.98,573864,1112111,10305055
"2016-12-01 00:00:00",748.28,530478,451779,10978339
"2016-12-02 00:00:00",765.64,516404,221394,11294259
"2016-12-03 00:00:00",764.07,518553,315559,11201195
"2016-12-04 00:00:00",764.02,518425,390085,11086049
"2016-12-05 00:00:00",757.6,529440,507253,10987353
"2016-12-06 00:00:00",756.7,614326,584045,10873117
"2016-12-07 00:00:00",761.65,522585,661058,10889415
"2016-12-08 00:00:00",767.29,516852,522630,11056550
"2016-12-09 00:00:00",769.26,516786,586146,11023495
"2016-12-10 00:00:00",773.08,514589,425218,11209254
"2016-12-11 00:00:00",768.58,519185,705933,10953222
"2016-12-12 00:00:00",774.56,513503,502250,11193789
"2016-12-13 00:00:00",779.05,509675,353501,11374231
"2016-12-14 00:00:00",775.89,513669,523247,11257407
"2016-12-15 00:00:00",776.7,513431,538688,11288795
"2016-12-16 00:00:00",778.63,513216,597307,11266147
"2016-12-17 00:00:00",785.47,510210,162185,11748564
"2016-12-18 00:00:00",787.53,508604,241352,11674930
"2016-12-19 00:00:00",790.02,504154,335051,11611032
"2016-12-20 00:00:00",793.57,501736,275477,11708719
"2016-12-21 00:00:00",814.56,475846,173143,11857938
"2016-12-22 00:00:00",851.78,451716,175059,11905416
"2016-12-23 00:00:00",889.15,423552,180254,11969120
"2016-12-24 00:00:00",900.64,415984,259252,11913297
"2016-12-25 00:00:00",873.33,630842,132813,11837455
"2016-12-26 00:00:00",897.6,419097,322478,11878629
"2016-12-27 00:00:00",915.65,387925,190922,12078604
"2016-12-28 00:00:00",950,334868,205517,12155425
"2016-12-29 00:00:00",965.9,324106,196061,12215368
"2016-12-30 00:00:00",949.5,442816,301720,12016967
"2016-12-31 00:00:00",953.94,336890,478153,11986783
"2017-01-01 00:00:00",978.86,320410,217298,12284803
"2017-01-02 00:00:00",1010.94,309313,171063,12346344
"2017-01-03 00:00:00",1021,301410,288618,12282394
"2017-01-04 00:00:00",1085.43,282897,184046,12449663
"2017-01-05 00:00:00",1012.58,430167,376335,12137346
"2017-01-06 00:00:00",939.99,787649,573047,11636960
"2017-01-07 00:00:00",853.76,1446738,300542,11279971
"2017-01-08 00:00:00",905.99,1100392,433105,11504373
"2017-01-09 00:00:00",890.69,1096188,565695,11417737
"2017-01-10 00:00:00",900.72,1045158,664269,11403011
"2017-01-11 00:00:00",834.64,1605975,411149,11126552
"2017-01-12 00:00:00",783.88,1842170,1073435,10259798
"2017-01-13 00:00:00",803.03,1674302,899259,10656767
"2017-01-14 00:00:00",823.59,1501311,634121,11111306
"2017-01-15 00:00:00",817.53,1588598,705282,10968224
"2017-01-16 00:00:00",827.18,1440595,725797,11106255
"2017-01-17 00:00:00",865.71,1085044,711138,11502647
"2017-01-18 00:00:00",879.77,945617,856338,11536085
"2017-01-19 00:00:00",888,924184,926268,11500358
"2017-01-20 00:00:00",890.2,909517,965684,11512503
"2017-01-21 00:00:00",909.2,808314,970724,11624310
"2017-01-22 00:00:00",913.5,751215,1041044,11626558
"2017-01-23 00:00:00",919.42,654209,1098969,11638576
"2017-01-24 00:00:00",907.38,783253,1155495,11447626
"2017-01-25 00:00:00",894.67,857643,1214246,11317855
"2017-01-26 00:00:00",906.41,772229,1235496,11363983
"2017-01-27 00:00:00",915.24,672779,1265315,11413012
"2017-01-28 00:00:00",917.37,668394,1324968,11363070
"2017-01-29 00:00:00",917.54,662411,1362065,11312069
"2017-01-30 00:00:00",916.93,659743,1405341,11264250
"2017-01-31 00:00:00",942.42,551349,1128260,11692223
"2017-02-01 00:00:00",973.2,502493,596097,12294943
"2017-02-02 00:00:00",991.32,372590,557948,12458349
"2017-02-03 00:00:00",1006.47,368911,599895,12490236
"2017-02-04 00:00:00",1020.72,356573,536746,12590016
"2017-02-05 00:00:00",1018.86,360717,608557,12523104
"2017-02-06 00:00:00",1020.71,361692,593073,12515347
"2017-02-07 00:00:00",1036.98,353493,567490,12603809
"2017-02-08 00:00:00",1044.78,351568,521470,12689600
"2017-02-09 00:00:00",998.84,606915,706705,12275505
"2017-02-10 00:00:00",976.31,1109066,406954,12102267
"2017-02-11 00:00:00",999.13,777004,491531,12363406
"2017-02-12 00:00:00",1000.14,752117,560260,12321216
"2017-02-13 00:00:00",991.36,811291,678946,12156176
"2017-02-14 00:00:00",1000.13,718775,734139,12239029
"2017-02-15 00:00:00",1005.33,525278,986485,12225450
"2017-02-16 00:00:00",1023.84,429646,498183,12799418
"2017-02-17 00:00:00",1041.63,358741,330707,13091532
"2017-02-18 00:00:00",1053.95,354166,348054,13087593
"2017-02-19 00:00:00",1047.08,357218,498383,12958456
"2017-02-20 00:00:00",1061.39,351772,360936,13119616
"2017-02-21 00:00:00",1098.28,305731,206092,13342685
"2017-02-22 00:00:00",1113.54,295695,280898,13317150
"2017-02-23 00:00:00",1147.57,284995,198815,13465205
"2017-02-24 00:00:00",1152.08,284719,330665,13372149
"2017-02-25 00:00:00",1148.11,285727,439106,13281008
"2017-02-26 00:00:00",1154.04,282570,495489,13198580
"2017-02-27 00:00:00",1180.05,269930,183871,13554104
"2017-02-28 00:00:00",1191.99,268705,304065,13481495
"2017-03-01 00:00:00",1189.8,270422,411210,13417922
"2017-03-02 00:00:00",1249.47,261699,191214,13682631
"2017-03-03 00:00:00",1271.07,259768,325768,13614095
"2017-03-04 00:00:00",1257.26,263368,416691,13556633
"2017-03-05 00:00:00",1257.69,263505,506830,13484283
"2017-03-06 00:00:00",1270.8,261838,585806,13456862
"2017-03-07 00:00:00",1214.78,760405,297171,13287771
"2017-03-08 00:00:00",1189.46,859790,399134,13106641
"2017-03-09 00:00:00",1168.16,831989,729815,12834490
"2017-03-10 00:00:00",1159.56,1007921,603614,12795722
"2017-03-11 00:00:00",1153.74,1012368,635840,12765857
"2017-03-12 00:00:00",1198.18,616993,489342,13290901
"2017-03-13 00:00:00",1225.62,582160,272481,13552453
"2017-03-14 00:00:00",1236.95,400171,538778,13481434
"2017-03-15 00:00:00",1246.69,389606,555999,13505680
"2017-03-16 00:00:00",1189.6,877298,633558,12998612
"2017-03-17 00:00:00",1119.19,1718276,287055,12507193
"2017-03-18 00:00:00",1021.9,2023957,780265,11710662
"2017-03-19 00:00:00",1015.49,2002700,907515,11621166
"2017-03-20 00:00:00",1031.28,1869404,891834,11815947
"2017-03-21 00:00:00",1084.7,1635977,411547,12568549
"2017-03-22 00:00:00",1059.83,1687993,686742,12249690
"2017-03-23 00:00:00",1042.41,1797274,993504,11864469
"2017-03-24 00:00:00",982.87,2602424,687889,11368929
"2017-03-25 00:00:00",943.2,3056304,662105,10989904
"2017-03-26 00:00:00",975.49,2569491,783503,11392784
"2017-03-27 00:00:00",1005.33,2060140,1174688,11534602
"2017-03-28 00:00:00",1041.93,1656068,1012602,12118074
"2017-03-29 00:00:00",1033.5,1649196,1376326,11811830
"2017-03-30 00:00:00",1036.8,1621354,1309180,11910008
"2017-03-31 00:00:00",1061.69,1488690,1021439,12365092
"2017-04-01 00:00:00",1085.61,1342279,673458,12892580
"2017-04-02 00:00:00",1091.85,1320796,703686,12894483
"2017-04-03 00:00:00",1126.71,1023757,695004,13217453
"2017-04-04 00:00:00",1141.67,960915,721529,13298111
"2017-04-05 00:00:00",1126.95,1011761,873872,13126708
"2017-04-06 00:00:00",1166.03,694924,839355,13507975
"2017-04-07 00:00:00",1187.21,594765,867614,13582616
"2017-04-08 00:00:00",1182.44,631476,965425,13490044
"2017-04-09 00:00:00",1194.55,583740,874909,13625469
"2017-04-10 00:00:00",1204.84,536091,976185,13634379
"2017-04-11 00:00:00",1212.67,454131,1010005,13713790
"2017-04-12 00:00:00",1216.41,453665,1094261,13687120
"2017-04-13 00:00:00",1184.47,626439,1322419,13295153
"2017-04-14 00:00:00",1178.78,631976,1455865,13213336
"2017-04-15 00:00:00",1018.19,2596163,1262796,11465578
"2017-04-16 00:00:00",1177.36,585068,1601330,13129204
"2017-04-17 00:00:00",1187.89,540260,1585500,13233690
"2017-04-18 00:00:00",1202.51,460541,1611518,13339694
"2017-04-19 00:00:00",1206.15,387788,1757807,13320541
"2017-04-20 00:00:00",1228.66,308361,1593420,13558836
"2017-04-21 00:00:00",1246.26,302135,1165408,14027841
