"DateTime","Number of Large Transactions","Price"
"2016-03-16 00:00:00",20171,415.14
"2016-03-17 00:00:00",10618,417.45
"2016-03-18 00:00:00",5732,410.53
"2016-03-19 00:00:00",2600,406.31
"2016-03-20 00:00:00",1182,410.35
"2016-03-21 00:00:00",1146,410.17
"2016-03-22 00:00:00",1731,414.36
"2016-03-23 00:00:00",1614,416.88
"2016-03-24 00:00:00",2077,415.28
"2016-03-25 00:00:00",1746,414.86
"2016-03-26 00:00:00",1385,415.82
"2016-03-27 00:00:00",1640,421.43
"2016-03-28 00:00:00",1547,422.53
"2016-03-29 00:00:00",1423,415.45
"2016-03-30 00:00:00",1414,412.31
"2016-03-31 00:00:00",1701,414.31
"2016-04-01 00:00:00",1587,414.83
"2016-04-02 00:00:00",1674,417.59
"2016-04-03 00:00:00",1338,418.57
"2016-04-04 00:00:00",1346,418.3
"2016-04-05 00:00:00",1457,420.81
"2016-04-06 00:00:00",1661,421.18
"2016-04-07 00:00:00",1687,419.99
"2016-04-08 00:00:00",1452,419.51
"2016-04-09 00:00:00",1813,415.62
"2016-04-10 00:00:00",1122,419.16
"2016-04-11 00:00:00",1170,420.23
"2016-04-12 00:00:00",2256,423.7
"2016-04-13 00:00:00",2786,424
"2016-04-14 00:00:00",2012,423.64
"2016-04-15 00:00:00",2176,426.37
"2016-04-16 00:00:00",1962,429.42
"2016-04-17 00:00:00",2194,427.21
"2016-04-18 00:00:00",1492,426.71
"2016-04-19 00:00:00",2203,431.46
"2016-04-20 00:00:00",1851,437.69
"2016-04-21 00:00:00",2645,445.17
"2016-04-22 00:00:00",2866,446.04
"2016-04-23 00:00:00",2772,447.28
"2016-04-24 00:00:00",2276,454.84
"2016-04-25 00:00:00",2806,459.01
"2016-04-26 00:00:00",2382,464.05
"2016-04-27 00:00:00",2105,456.25
"2016-04-28 00:00:00",2863,442
"2016-04-29 00:00:00",2703,450.77
"2016-04-30 00:00:00",1980,451.76
"2016-05-01 00:00:00",1779,450.87
"2016-05-02 00:00:00",1618,447.04
"2016-05-03 00:00:00",1798,446.55
"2016-05-04 00:00:00",1947,447.55
"2016-05-05 00:00:00",2160,446.77
"2016-05-06 00:00:00",2194,453.6
"2016-05-07 00:00:00",2189,457.61
"2016-05-08 00:00:00",1726,457.56
"2016-05-09 00:00:00",1610,459.78
"2016-05-10 00:00:00",1892,454.48
"2016-05-11 00:00:00",2659,452.87
"2016-05-12 00:00:00",2130,451.87
"2016-05-13 00:00:00",2690,454.36
"2016-05-14 00:00:00",2291,455.66
"2016-05-15 00:00:00",2388,457.64
"2016-05-16 00:00:00",2915,455.15
"2016-05-17 00:00:00",2862,454.01
"2016-05-18 00:00:00",2146,454.5
"2016-05-19 00:00:00",1918,448.16
"2016-05-20 00:00:00",1623,441.59
"2016-05-21 00:00:00",1303,442.49
"2016-05-22 00:00:00",1073,440.59
"2016-05-23 00:00:00",1819,441.62
"2016-05-24 00:00:00",1512,444.96
"2016-05-25 00:00:00",1822,448.28
"2016-05-26 00:00:00",2428,450.96
"2016-05-27 00:00:00",2782,465.97
"2016-05-28 00:00:00",2605,499.41
"2016-05-29 00:00:00",2490,520.63
"2016-05-30 00:00:00",1886,528.49
"2016-05-31 00:00:00",2977,530.04
"2016-06-01 00:00:00",2230,531.78
"2016-06-02 00:00:00",2683,536.01
"2016-06-03 00:00:00",1985,554.03
"2016-06-04 00:00:00",1554,576.78
"2016-06-05 00:00:00",1984,575.7
"2016-06-06 00:00:00",1889,579.2
"2016-06-07 00:00:00",2304,567.48
"2016-06-08 00:00:00",2330,575.11
"2016-06-09 00:00:00",2233,574.99
"2016-06-10 00:00:00",2449,575.2
"2016-06-11 00:00:00",2014,584.45
"2016-06-12 00:00:00",3792,638.32
"2016-06-13 00:00:00",3705,685.51
"2016-06-14 00:00:00",3355,678.61
"2016-06-15 00:00:00",2784,682.76
"2016-06-16 00:00:00",3579,728.58
"2016-06-17 00:00:00",3929,738.05
"2016-06-18 00:00:00",3461,751.59
"2016-06-19 00:00:00",2683,752.74
"2016-06-20 00:00:00",3658,741.01
"2016-06-21 00:00:00",3527,679.14
"2016-06-22 00:00:00",3065,632.2
"2016-06-23 00:00:00",3956,584.42
"2016-06-24 00:00:00",4167,651.9
"2016-06-25 00:00:00",2408,664.45
"2016-06-26 00:00:00",2127,637.55
"2016-06-27 00:00:00",2584,632.78
"2016-06-28 00:00:00",2241,646.77
"2016-06-29 00:00:00",1736,633.84
"2016-06-30 00:00:00",2288,652.14
"2016-07-01 00:00:00",3063,673.1
"2016-07-02 00:00:00",2898,685.96
"2016-07-03 00:00:00",2153,673.05
"2016-07-04 00:00:00",3696,661.54
"2016-07-05 00:00:00",2378,668.25
"2016-07-06 00:00:00",2223,670.32
"2016-07-07 00:00:00",3816,640.57
"2016-07-08 00:00:00",2539,646.8
"2016-07-09 00:00:00",2134,642.09
"2016-07-10 00:00:00",1679,644.39
"2016-07-11 00:00:00",2391,648.72
"2016-07-12 00:00:00",2653,658.88
"2016-07-13 00:00:00",1897,664.03
"2016-07-14 00:00:00",1720,654.1
"2016-07-15 00:00:00",3514,661.98
"2016-07-16 00:00:00",1929,660.57
"2016-07-17 00:00:00",2407,670.54
"2016-07-18 00:00:00",1901,672.52
"2016-07-19 00:00:00",2265,668.44
"2016-07-20 00:00:00",1930,665.9
"2016-07-21 00:00:00",2121,662.17
"2016-07-22 00:00:00",2498,657.57
"2016-07-23 00:00:00",1659,653.08
"2016-07-24 00:00:00",2678,657.62
"2016-07-25 00:00:00",1513,656.8
"2016-07-26 00:00:00",2573,650.63
"2016-07-27 00:00:00",2885,652.56
"2016-07-28 00:00:00",2265,654.39
"2016-07-29 00:00:00",2380,654.19
"2016-07-30 00:00:00",1254,654.8
"2016-07-31 00:00:00",1649,638.17
"2016-08-01 00:00:00",1377,615.72
"2016-08-02 00:00:00",4249,542.56
"2016-08-03 00:00:00",1563,543.58
"2016-08-04 00:00:00",3035,572.19
"2016-08-05 00:00:00",1771,572.89
"2016-08-06 00:00:00",846,581.01
"2016-08-07 00:00:00",1156,588.44
"2016-08-08 00:00:00",952,589.83
"2016-08-09 00:00:00",2069,586.15
"2016-08-10 00:00:00",1550,590.69
"2016-08-11 00:00:00",1297,592.27
"2016-08-12 00:00:00",1827,586.67
"2016-08-13 00:00:00",1280,586.44
"2016-08-14 00:00:00",1084,572.87
"2016-08-15 00:00:00",1921,567.13
"2016-08-16 00:00:00",2363,573.38
"2016-08-17 00:00:00",1815,574.88
"2016-08-18 00:00:00",2700,575.18
"2016-08-19 00:00:00",1911,572.06
"2016-08-20 00:00:00",1691,577.89
"2016-08-21 00:00:00",883,581.58
"2016-08-22 00:00:00",2156,584.52
"2016-08-23 00:00:00",2380,584.24
"2016-08-24 00:00:00",2514,580.65
"2016-08-25 00:00:00",2049,575.76
"2016-08-26 00:00:00",2533,579.28
"2016-08-27 00:00:00",1647,573.83
"2016-08-28 00:00:00",1064,572.77
"2016-08-29 00:00:00",1511,575
"2016-08-30 00:00:00",1257,576.23
"2016-08-31 00:00:00",1214,574.97
"2016-09-01 00:00:00",1493,637.17
"2016-09-02 00:00:00",1553,573.45
"2016-09-03 00:00:00",1714,588.81
"2016-09-04 00:00:00",1009,602.99
"2016-09-05 00:00:00",2015,604.69
"2016-09-06 00:00:00",1685,607.75
"2016-09-07 00:00:00",1297,611.36
"2016-09-08 00:00:00",1660,620.28
"2016-09-09 00:00:00",1781,622.45
"2016-09-10 00:00:00",1292,624.26
"2016-09-11 00:00:00",1270,611.78
"2016-09-12 00:00:00",1548,606.83
"2016-09-13 00:00:00",1575,608.45
"2016-09-14 00:00:00",1402,609.28
"2016-09-15 00:00:00",818,607.92
"2016-09-16 00:00:00",1938,607.76
"2016-09-17 00:00:00",965,607.07
"2016-09-18 00:00:00",988,608.8
"2016-09-19 00:00:00",1274,609.7
"2016-09-20 00:00:00",2301,608.6
"2016-09-21 00:00:00",1344,600.26
"2016-09-22 00:00:00",2120,596.31
"2016-09-23 00:00:00",1963,598.91
"2016-09-24 00:00:00",1099,603.21
"2016-09-25 00:00:00",1749,601.61
"2016-09-26 00:00:00",2558,603.32
"2016-09-27 00:00:00",1120,605.35
"2016-09-28 00:00:00",3567,604.76
"2016-09-29 00:00:00",1442,604.62
"2016-09-30 00:00:00",3023,605.52
"2016-10-01 00:00:00",1607,611.04
"2016-10-02 00:00:00",1091,610.94
"2016-10-03 00:00:00",2055,610.84
"2016-10-04 00:00:00",1470,609.59
"2016-10-05 00:00:00",2169,610.82
"2016-10-06 00:00:00",2353,610.61
"2016-10-07 00:00:00",2402,614.28
"2016-10-08 00:00:00",2601,617.22
"2016-10-09 00:00:00",2775,615.68
"2016-10-10 00:00:00",2981,615.79
"2016-10-11 00:00:00",3975,628.98
"2016-10-12 00:00:00",4538,637.35
"2016-10-13 00:00:00",1262,635.89
"2016-10-14 00:00:00",2738,635.56
"2016-10-15 00:00:00",6661,638.23
"2016-10-16 00:00:00",5030,639.29
"2016-10-17 00:00:00",2343,638.09
"2016-10-18 00:00:00",3811,635.79
"2016-10-19 00:00:00",3101,630.68
"2016-10-20 00:00:00",2781,628.16
"2016-10-21 00:00:00",6184,630.42
"2016-10-22 00:00:00",979,644.81
"2016-10-23 00:00:00",1673,654.99
"2016-10-24 00:00:00",4586,650
"2016-10-25 00:00:00",5972,655.1
"2016-10-26 00:00:00",2307,664.89
"2016-10-27 00:00:00",5523,680.07
"2016-10-28 00:00:00",1345,683.53
"2016-10-29 00:00:00",1525,702.71
"2016-10-30 00:00:00",1609,702.21
"2016-10-31 00:00:00",1876,694.69
"2016-11-01 00:00:00",2087,714.78
"2016-11-02 00:00:00",4864,726.96
"2016-11-03 00:00:00",6705,707.42
"2016-11-04 00:00:00",4387,693.96
"2016-11-05 00:00:00",4433,700.21
"2016-11-06 00:00:00",6064,705.88
"2016-11-07 00:00:00",5169,705.01
"2016-11-08 00:00:00",5491,707.8
"2016-11-09 00:00:00",4487,724.18
"2016-11-10 00:00:00",1320,715.17
"2016-11-11 00:00:00",1241,715.73
"2016-11-12 00:00:00",925,709.23
"2016-11-13 00:00:00",1252,695.31
"2016-11-14 00:00:00",1417,702.07
"2016-11-15 00:00:00",1584,707.42
"2016-11-16 00:00:00",1959,727.06
"2016-11-17 00:00:00",1644,741
"2016-11-18 00:00:00",1605,741.19
"2016-11-19 00:00:00",1259,746.39
"2016-11-20 00:00:00",1487,732.52
"2016-11-21 00:00:00",1584,735.44
"2016-11-22 00:00:00",1689,742.32
"2016-11-23 00:00:00",1826,741.14
"2016-11-24 00:00:00",1434,735.22
"2016-11-25 00:00:00",1449,735.11
"2016-11-26 00:00:00",1262,733.29
"2016-11-27 00:00:00",979,732.7
"2016-11-28 00:00:00",1397,732.92
"2016-11-29 00:00:00",1585,732.41
"2016-11-30 00:00:00",1486,737.98
"2016-12-01 00:00:00",1747,748.28
"2016-12-02 00:00:00",2022,765.64
"2016-12-03 00:00:00",1182,764.07
"2016-12-04 00:00:00",1041,764.02
"2016-12-05 00:00:00",2275,757.6
"2016-12-06 00:00:00",2111,756.7
"2016-12-07 00:00:00",1718,761.65
"2016-12-08 00:00:00",1436,767.29
"2016-12-09 00:00:00",1715,769.26
"2016-12-10 00:00:00",1351,773.08
"2016-12-11 00:00:00",1123,768.58
"2016-12-12 00:00:00",1722,774.56
"2016-12-13 00:00:00",1740,779.05
"2016-12-14 00:00:00",1912,775.89
"2016-12-15 00:00:00",1980,776.7
"2016-12-16 00:00:00",1973,778.63
"2016-12-17 00:00:00",1362,785.47
"2016-12-18 00:00:00",1061,787.53
"2016-12-19 00:00:00",1337,790.02
"2016-12-20 00:00:00",1605,793.57
"2016-12-21 00:00:00",2592,814.56
"2016-12-22 00:00:00",2457,851.78
"2016-12-23 00:00:00",2846,889.15
"2016-12-24 00:00:00",1480,900.64
"2016-12-25 00:00:00",1132,873.33
"2016-12-26 00:00:00",1860,897.6
"2016-12-27 00:00:00",1909,915.65
"2016-12-28 00:00:00",2187,950
"2016-12-29 00:00:00",2324,965.9
"2016-12-30 00:00:00",2515,949.5
"2016-12-31 00:00:00",1481,953.94
"2017-01-01 00:00:00",1277,978.86
"2017-01-02 00:00:00",2375,1010.94
"2017-01-03 00:00:00",2987,1021
"2017-01-04 00:00:00",4092,1085.43
"2017-01-05 00:00:00",4532,1012.58
"2017-01-06 00:00:00",2761,939.99
"2017-01-07 00:00:00",2119,853.76
"2017-01-08 00:00:00",1220,905.99
"2017-01-09 00:00:00",2363,890.69
"2017-01-10 00:00:00",2315,900.72
"2017-01-11 00:00:00",2887,834.64
"2017-01-12 00:00:00",2487,783.88
"2017-01-13 00:00:00",2148,803.03
"2017-01-14 00:00:00",1032,823.59
"2017-01-15 00:00:00",1355,817.53
"2017-01-16 00:00:00",1989,827.18
"2017-01-17 00:00:00",2329,865.71
"2017-01-18 00:00:00",1687,879.77
"2017-01-19 00:00:00",1632,888
"2017-01-20 00:00:00",1637,890.2
"2017-01-21 00:00:00",1295,909.2
"2017-01-22 00:00:00",1086,913.5
"2017-01-23 00:00:00",1905,919.42
"2017-01-24 00:00:00",1902,907.38
"2017-01-25 00:00:00",1896,894.67
"2017-01-26 00:00:00",1198,906.41
"2017-01-27 00:00:00",1136,915.24
"2017-01-28 00:00:00",787,917.37
"2017-01-29 00:00:00",832,917.54
"2017-01-30 00:00:00",1455,916.93
"2017-01-31 00:00:00",1928,942.42
"2017-02-01 00:00:00",2077,973.2
"2017-02-02 00:00:00",1977,991.32
"2017-02-03 00:00:00",2963,1006.47
"2017-02-04 00:00:00",1894,1020.72
"2017-02-05 00:00:00",1380,1018.86
"2017-02-06 00:00:00",2148,1020.71
"2017-02-07 00:00:00",2693,1036.98
"2017-02-08 00:00:00",2411,1044.78
"2017-02-09 00:00:00",2187,998.84
"2017-02-10 00:00:00",1383,976.31
"2017-02-11 00:00:00",921,999.13
"2017-02-12 00:00:00",788,1000.14
"2017-02-13 00:00:00",1575,991.36
"2017-02-14 00:00:00",1914,1000.13
"2017-02-15 00:00:00",1804,1005.33
"2017-02-16 00:00:00",1771,1023.84
"2017-02-17 00:00:00",2320,1041.63
"2017-02-18 00:00:00",1544,1053.95
"2017-02-19 00:00:00",1009,1047.08
"2017-02-20 00:00:00",1849,1061.39
"2017-02-21 00:00:00",1721,1098.28
"2017-02-22 00:00:00",1953,1113.54
"2017-02-23 00:00:00",2468,1147.57
"2017-02-24 00:00:00",2680,1152.08
"2017-02-25 00:00:00",1660,1148.11
"2017-02-26 00:00:00",1096,1154.04
"2017-02-27 00:00:00",2726,1180.05
"2017-02-28 00:00:00",2788,1191.99
"2017-03-01 00:00:00",2487,1189.8
"2017-03-02 00:00:00",3743,1249.47
"2017-03-03 00:00:00",4096,1271.07
"2017-03-04 00:00:00",2952,1257.26
"2017-03-05 00:00:00",2145,1257.69
"2017-03-06 00:00:00",3578,1270.8
"2017-03-07 00:00:00",3573,1214.78
"2017-03-08 00:00:00",3104,1189.46
"2017-03-09 00:00:00",2995,1168.16
"2017-03-10 00:00:00",2965,1159.56
"2017-03-11 00:00:00",2524,1153.74
"2017-03-12 00:00:00",1952,1198.18
"2017-03-13 00:00:00",3350,1225.62
"2017-03-14 00:00:00",4012,1236.95
"2017-03-15 00:00:00",3520,1246.69
"2017-03-16 00:00:00",4145,1189.6
"2017-03-17 00:00:00",4455,1119.19
"2017-03-18 00:00:00",2982,1021.9
"2017-03-19 00:00:00",2456,1015.49
"2017-03-20 00:00:00",3082,1031.28
"2017-03-21 00:00:00",3481,1084.7
"2017-03-22 00:00:00",3282,1059.83
"2017-03-23 00:00:00",3445,1042.41
"2017-03-24 00:00:00",2905,982.87
"2017-03-25 00:00:00",3086,943.2
"2017-03-26 00:00:00",2122,975.49
"2017-03-27 00:00:00",2846,1005.33
"2017-03-28 00:00:00",2924,1041.93
"2017-03-29 00:00:00",2665,1033.5
"2017-03-30 00:00:00",2959,1036.8
"2017-03-31 00:00:00",3996,1061.69
"2017-04-01 00:00:00",2770,1085.61
"2017-04-02 00:00:00",2787,1091.85
"2017-04-03 00:00:00",3676,1126.71
"2017-04-04 00:00:00",3799,1141.67
"2017-04-05 00:00:00",3714,1126.95
"2017-04-06 00:00:00",3303,1166.03
"2017-04-07 00:00:00",2867,1187.21
"2017-04-08 00:00:00",2166,1182.44
"2017-04-09 00:00:00",2255,1194.55
"2017-04-10 00:00:00",3506,1204.84
"2017-04-11 00:00:00",3115,1212.67
"2017-04-12 00:00:00",3585,1216.41
"2017-04-13 00:00:00",3245,1184.47
"2017-04-14 00:00:00",3313,1178.78
"2017-04-15 00:00:00",2074,1018.19
"2017-04-16 00:00:00",2556,1177.36
"2017-04-17 00:00:00",3229,1187.89
"2017-04-18 00:00:00",3717,1202.51
"2017-04-19 00:00:00",3129,1206.15
"2017-04-20 00:00:00",3716,1228.66
"2017-04-21 00:00:00",3324,1246.26
"2017-04-22 00:00:00",2444,1236.38
"2017-04-23 00:00:00",2462,1239.65
"2017-04-24 00:00:00",3405,1245.61
"2017-04-25 00:00:00",5454,1258.42
"2017-04-26 00:00:00",3978,1286.1
"2017-04-27 00:00:00",5145,1316.05
"2017-04-28 00:00:00",4191,1321.89
"2017-04-29 00:00:00",3514,1328.92
"2017-04-30 00:00:00",3519,1334.3
"2017-05-01 00:00:00",4360,1395.73
"2017-05-02 00:00:00",4386,1432.99
"2017-05-03 00:00:00",4477,1460.22
"2017-05-04 00:00:00",6017,1523.48
"2017-05-05 00:00:00",5904,1536.56
"2017-05-06 00:00:00",4574,1532.18
"2017-05-07 00:00:00",4324,1534.04
"2017-05-08 00:00:00",6151,1610.27
"2017-05-09 00:00:00",6172,1688.68
"2017-05-10 00:00:00",6173,1715.59
"2017-05-11 00:00:00",5715,1803.15
"2017-05-12 00:00:00",4904,1731.85
"2017-05-13 00:00:00",4406,1682.55
"2017-05-14 00:00:00",3843,1769.44
"2017-05-15 00:00:00",5840,1716.73
"2017-05-16 00:00:00",5662,1703.14
"2017-05-17 00:00:00",7373,1773.4
"2017-05-18 00:00:00",6106,1885.8
"2017-05-19 00:00:00",5888,1922.49
"2017-05-20 00:00:00",4449,1996.43
"2017-05-21 00:00:00",5047,2037.51
"2017-05-22 00:00:00",8120,2131.69
"2017-05-23 00:00:00",7779,2198.54
"2017-05-24 00:00:00",9568,2380.14
"2017-05-25 00:00:00",10514,2496.12
"2017-05-26 00:00:00",8145,2333.98
"2017-05-27 00:00:00",5998,2095.47
"2017-05-28 00:00:00",6398,2175.8
"2017-05-29 00:00:00",6530,2227.35
"2017-05-30 00:00:00",7858,2238.18
"2017-05-31 00:00:00",8803,2249.5
"2017-06-01 00:00:00",9462,2382.09
"2017-06-02 00:00:00",8509,2439.78
"2017-06-03 00:00:00",9695,2516.36
"2017-06-04 00:00:00",7233,2518.98
"2017-06-05 00:00:00",9533,2614.65
"2017-06-06 00:00:00",8808,2815.46
"2017-06-07 00:00:00",8910,2753.76
"2017-06-08 00:00:00",7967,2716.01
"2017-06-09 00:00:00",7892,2819.07
"2017-06-10 00:00:00",7540,2860.78
"2017-06-11 00:00:00",7382,2922.56
"2017-06-12 00:00:00",8050,2734.35
"2017-06-13 00:00:00",9368,2716.11
"2017-06-14 00:00:00",9078,2576.35
"2017-06-15 00:00:00",8263,2323.58
"2017-06-16 00:00:00",8147,2435.85
"2017-06-17 00:00:00",6393,2572.76
"2017-06-18 00:00:00",5323,2582.32
"2017-06-19 00:00:00",8951,2568.27
"2017-06-20 00:00:00",9670,2707.23
"2017-06-21 00:00:00",9975,2714.38
"2017-06-22 00:00:00",8441,2690.25
"2017-06-23 00:00:00",7642,2729.57
"2017-06-24 00:00:00",6944,2640.96
"2017-06-25 00:00:00",5934,2566.52
"2017-06-26 00:00:00",8074,2456.01
"2017-06-27 00:00:00",7316,2447.35
"2017-06-28 00:00:00",7334,2553.53
"2017-06-29 00:00:00",6931,2566.19
"2017-06-30 00:00:00",6971,2522.91
"2017-07-01 00:00:00",5873,2458.55
"2017-07-02 00:00:00",4801,2465.6
"2017-07-03 00:00:00",7353,2561.89
"2017-07-04 00:00:00",5752,2614.36
"2017-07-05 00:00:00",6893,2602.39
"2017-07-06 00:00:00",6393,2608.32
"2017-07-07 00:00:00",6302,2551.11
"2017-07-08 00:00:00",5321,2524.68
"2017-07-09 00:00:00",4865,2543.19
"2017-07-10 00:00:00",6621,2401.07
"2017-07-11 00:00:00",6953,2339.11
"2017-07-12 00:00:00",6395,2343.45
"2017-07-13 00:00:00",5963,2385.81
"2017-07-14 00:00:00",5677,2267.95
"2017-07-15 00:00:00",5047,2105.58
"2017-07-16 00:00:00",4645,1926.7
"2017-07-17 00:00:00",5372,2073.81
"2017-07-18 00:00:00",6464,2282.67
"2017-07-19 00:00:00",6530,2327.76
"2017-07-20 00:00:00",7521,2607.46
"2017-07-21 00:00:00",7084,2748.25
"2017-07-22 00:00:00",5423,2767.65
"2017-07-23 00:00:00",4565,2766.16
"2017-07-24 00:00:00",6063,2757.29
"2017-07-25 00:00:00",5846,2625.85
"2017-07-26 00:00:00",5258,2536.64
"2017-07-27 00:00:00",5885,2630.33
"2017-07-28 00:00:00",8841,2763.69
"2017-07-29 00:00:00",6126,2755.78
"2017-07-30 00:00:00",6294,2697.37
"2017-07-31 00:00:00",7514,2819.68
"2017-08-01 00:00:00",6392,2802.82
"2017-08-02 00:00:00",5066,2721.34
"2017-08-03 00:00:00",4219,2770.25
"2017-08-04 00:00:00",4327,2836.09
"2017-08-05 00:00:00",5090,3109.96
"2017-08-06 00:00:00",4533,3230.8
"2017-08-07 00:00:00",5958,3311.82
"2017-08-08 00:00:00",9040,3426.01
"2017-08-09 00:00:00",8259,3344.09
"2017-08-10 00:00:00",8212,3388.38
"2017-08-11 00:00:00",10111,3558.14
"2017-08-12 00:00:00",8129,3789.31
"2017-08-13 00:00:00",9022,4018.37
"2017-08-14 00:00:00",9674,4157.83
"2017-08-15 00:00:00",10149,4136.81
"2017-08-16 00:00:00",9271,4168.34
"2017-08-17 00:00:00",10160,4340.8
"2017-08-18 00:00:00",9252,4170.51
"2017-08-19 00:00:00",8857,4073.57
"2017-08-20 00:00:00",7189,4108.35
"2017-08-21 00:00:00",9186,4032.09
"2017-08-22 00:00:00",6537,3877.45
"2017-08-23 00:00:00",10793,4163.06
"2017-08-24 00:00:00",7989,4237.91
"2017-08-25 00:00:00",7338,4377.17
"2017-08-26 00:00:00",8102,4321.28
"2017-08-27 00:00:00",6445,4364.65
"2017-08-28 00:00:00",8529,4299.18
"2017-08-29 00:00:00",10381,4499.02
"2017-08-30 00:00:00",9812,4567.93
"2017-08-31 00:00:00",9837,4672.6
"2017-09-01 00:00:00",10922,4807.7
"2017-09-02 00:00:00",8545,4712.58
"2017-09-03 00:00:00",7431,4558.76
"2017-09-04 00:00:00",11110,4359.8
"2017-09-05 00:00:00",14298,4250.65
"2017-09-06 00:00:00",11064,4530.79
"2017-09-07 00:00:00",10787,4591.88
"2017-09-08 00:00:00",10713,4415.24
"2017-09-09 00:00:00",8741,4293.74
"2017-09-10 00:00:00",7789,4185.12
"2017-09-11 00:00:00",9498,4249.52
"2017-09-12 00:00:00",8600,4231.37
"2017-09-13 00:00:00",8890,3963.3
"2017-09-14 00:00:00",10086,3574.84
"2017-09-15 00:00:00",10759,3402.16
"2017-09-16 00:00:00",8624,3722.75
"2017-09-17 00:00:00",6887,3641.2
"2017-09-18 00:00:00",9469,3905.88
"2017-09-19 00:00:00",9025,3986.47
"2017-09-20 00:00:00",8063,3949.9
"2017-09-21 00:00:00",7772,3744.67
"2017-09-22 00:00:00",7388,3629.66
"2017-09-23 00:00:00",5266,3688.29
"2017-09-24 00:00:00",5095,3712.39
"2017-09-25 00:00:00",8129,3818.59
"2017-09-26 00:00:00",8615,3920.53
"2017-09-27 00:00:00",9777,4057.22
"2017-09-28 00:00:00",10716,4193.76
"2017-09-29 00:00:00",9500,4133.94
"2017-09-30 00:00:00",8556,4273.76
"2017-10-01 00:00:00",7525,4335.47
"2017-10-02 00:00:00",10289,4421.02
"2017-10-03 00:00:00",7438,4333.36
"2017-10-04 00:00:00",6679,4269.43
"2017-10-05 00:00:00",7401,4254.56
"2017-10-06 00:00:00",7993,4359.54
"2017-10-07 00:00:00",6073,4396.2
