"DateTime","Bulls","Bears","Difference"
"2014-03-16 00:00:00",5337.91,-5522.79,-184.8800000000001
"2014-03-17 00:00:00",7981.63,-8006.97,-25.340000000000146
"2014-03-18 00:00:00",63619.23,-63619.23,0
"2014-03-19 00:00:00",24128,0,24128
"2014-03-20 00:00:00",31030.42,-31936.69,-906.2700000000004
"2014-03-21 00:00:00",22779.92,-53519.54,-30739.620000000003
"2014-03-22 00:00:00",37642.96,-33879,3763.959999999999
"2014-03-23 00:00:00",8017.52,-8742.87,-725.3500000000004
"2014-03-24 00:00:00",24484.03,-24402.18,81.84999999999854
"2014-03-25 00:00:00",42644.41,-52536.26,-9891.849999999999
"2014-03-26 00:00:00",11809.6,-5891.58,5918.02
"2014-03-27 00:00:00",24709.52,-39243.43,-14533.91
"2014-03-28 00:00:00",27210.69,-15659.1,11551.589999999998
"2014-03-29 00:00:00",29542.02,-37002.53,-7460.509999999998
"2014-03-30 00:00:00",0,-6000,-6000
"2014-03-31 00:00:00",31914.52,-28448.24,3466.279999999999
"2014-04-01 00:00:00",28674.04,-34719.92,-6045.879999999997
"2014-04-02 00:00:00",11728.23,-12227.92,-499.6900000000005
"2014-04-03 00:00:00",145308.12,-151481.24,-6173.119999999995
"2014-04-04 00:00:00",125598.16,-114319.82,11278.339999999997
"2014-04-05 00:00:00",273669.47,-290252.38,-16582.910000000033
"2014-04-06 00:00:00",65761.04,-66308.62,-547.5800000000017
"2014-04-07 00:00:00",18968.67,-12612.65,6356.019999999999
"2014-04-08 00:00:00",68855.07,-62781.9,6073.1700000000055
"2014-04-09 00:00:00",29006.22,-47165.91,-18159.690000000002
"2014-04-10 00:00:00",56387.82,-70803.15,-14415.329999999994
"2014-04-11 00:00:00",62962.96,-51599.28,11363.68
"2014-04-12 00:00:00",15011.95,-15968.4,-956.4499999999989
"2014-04-13 00:00:00",22629.72,-22443.08,186.63999999999942
"2014-04-14 00:00:00",8758.05,-10157.86,-1399.8100000000013
"2014-04-15 00:00:00",19960.23,-19976,-15.770000000000437
"2014-04-16 00:00:00",92668.88,-99795.89,-7127.009999999995
"2014-04-17 00:00:00",112566.43,-110390.24,2176.189999999988
"2014-04-19 00:00:00",13072.15,-17291.3,-4219.15
"2014-04-20 00:00:00",14000,-19483,-5483
"2014-04-21 00:00:00",8535.95,-7281.19,1254.7600000000011
"2014-04-22 00:00:00",133386,-139386,-6000
"2014-04-23 00:00:00",50293.95,-66779.35,-16485.40000000001
"2014-04-24 00:00:00",15410.92,-29222.45,-13811.53
"2014-04-25 00:00:00",27999.92,-22134.22,5865.699999999997
"2014-04-26 00:00:00",14639.01,-14219.82,419.1900000000005
"2014-04-27 00:00:00",25942.63,-29501.86,-3559.2299999999996
"2014-04-28 00:00:00",93833.37,-95455.19,-1621.820000000007
"2014-04-29 00:00:00",45205.22,-67636.15,-22430.929999999993
"2014-04-30 00:00:00",27347.86,-28154.34,-806.4799999999996
"2014-05-01 00:00:00",21810.61,-21906.94,-96.32999999999811
"2014-05-02 00:00:00",72111,-79111,-7000
"2014-05-03 00:00:00",0,-6000.02,-6000.02
"2014-05-04 00:00:00",14464.96,-16169.83,-1704.8700000000008
"2014-05-06 00:00:00",8290,-8293,-3
"2014-05-07 00:00:00",35859.84,-26081.08,9778.759999999995
"2014-05-08 00:00:00",29898.97,-16067.23,13831.740000000002
"2014-05-10 00:00:00",8901.37,-8907.3,-5.929999999998472
"2014-05-11 00:00:00",16438.88,-10855.55,5583.330000000002
"2014-05-12 00:00:00",21096.31,-22739.29,-1642.9799999999996
"2014-05-13 00:00:00",8074.7,-9074.7,-1000.0000000000009
"2014-05-14 00:00:00",89256.16,-90029.62,-773.4599999999919
"2014-05-15 00:00:00",38000,-38000,0
"2014-05-18 00:00:00",12467.01,-6144.69,6322.320000000001
"2014-05-19 00:00:00",0,-5290.57,-5290.57
"2014-05-21 00:00:00",11317.34,-11383.43,-66.09000000000015
"2014-05-22 00:00:00",32155.78,-29078.49,3077.2899999999972
