"DateTime","Price","Out","At","In"
"2013-07-01 00:00:00",92.1,456182,31859,848424
"2013-07-02 00:00:00",90.04,454440,39815,843202
"2013-07-03 00:00:00",83.6,487297,30168,823417
"2013-07-04 00:00:00",78.13,504518,22463,816749
"2013-07-05 00:00:00",73.01,514723,20559,811162
"2013-07-06 00:00:00",70.91,509530,30178,804278
"2013-07-07 00:00:00",71.8,501017,36621,807060
"2013-07-08 00:00:00",76.23,482534,33293,832019
"2013-07-09 00:00:00",75.41,485251,41424,822575
"2013-07-10 00:00:00",82.69,453979,38666,860621
"2013-07-11 00:00:00",87.85,428345,45162,882652
"2013-07-12 00:00:00",96.09,375285,66738,916446
"2013-07-13 00:00:00",93.04,395251,63092,899708
"2013-07-14 00:00:00",95.93,372524,78276,908303
"2013-07-15 00:00:00",97.53,357205,84020,918381
"2013-07-16 00:00:00",98.37,350346,93011,919386
"2013-07-17 00:00:00",98.09,349904,102908,913344
"2013-07-18 00:00:00",92.5,419688,62656,885357
"2013-07-19 00:00:00",91.4,430013,66918,874576
"2013-07-20 00:00:00",91.19,426137,72072,873518
"2013-07-21 00:00:00",90,429973,77149,865885
"2013-07-22 00:00:00",90.9,421444,83633,871300
"2013-07-23 00:00:00",94.37,371505,116257,891714
"2013-07-24 00:00:00",94.15,375323,116321,889288
"2013-07-25 00:00:00",95.53,358294,114152,908389
"2013-07-26 00:00:00",96.74,347825,115859,918615
"2013-07-27 00:00:00",95,362577,126514,891793
"2013-07-28 00:00:00",97.29,342049,121284,919583
"2013-07-29 00:00:00",100.65,318388,104805,961499
"2013-07-30 00:00:00",104.23,277869,99089,1009108
"2013-07-31 00:00:00",107.6,245984,108808,1030382
"2013-08-01 00:00:00",105.5,261960,112495,1014392
"2013-08-02 00:00:00",104.6,273197,122125,996655
"2013-08-03 00:00:00",103.95,280692,122158,990734
"2013-08-04 00:00:00",104.75,278422,108543,1004627
"2013-08-05 00:00:00",106.39,260066,124267,1009490
"2013-08-06 00:00:00",106.31,259766,131140,1006549
"2013-08-07 00:00:00",106.09,263238,135484,1003979
"2013-08-08 00:00:00",103.81,292487,131682,980949
"2013-08-09 00:00:00",103.87,295385,122805,988978
"2013-08-10 00:00:00",103.14,321648,110108,978132
"2013-08-11 00:00:00",103.95,310446,108215,991149
"2013-08-12 00:00:00",105.81,275222,128714,1005545
"2013-08-13 00:00:00",107.07,259956,107619,1045696
"2013-08-14 00:00:00",111.5,221107,58570,1136708
"2013-08-15 00:00:00",111.05,222160,77711,1121281
"2013-08-16 00:00:00",110.26,235343,77622,1109081
"2013-08-17 00:00:00",111.12,228319,74718,1120385
"2013-08-18 00:00:00",113.35,208148,53329,1162656
"2013-08-19 00:00:00",117.76,175346,43855,1210734
"2013-08-20 00:00:00",119.92,144881,67798,1219068
"2013-08-21 00:00:00",122.34,120411,73907,1239765
"2013-08-22 00:00:00",122.52,120010,79474,1237458
"2013-08-23 00:00:00",120.22,151200,79193,1204222
"2013-08-24 00:00:00",119.71,169771,73588,1192495
"2013-08-25 00:00:00",121.07,127702,108507,1193454
"2013-08-26 00:00:00",121.45,124283,112774,1192663
"2013-08-27 00:00:00",126.5,97158,41342,1284285
"2013-08-28 00:00:00",129.87,70991,58208,1297784
"2013-08-29 00:00:00",129.69,73401,67427,1290863
"2013-08-30 00:00:00",135.66,52989,34045,1344309
"2013-08-31 00:00:00",142.29,37337,46769,1366894
"2013-09-01 00:00:00",144.14,36536,46191,1369931
"2013-09-02 00:00:00",145.31,36026,27256,1391773
"2013-09-03 00:00:00",145.56,35832,37242,1382149
"2013-09-04 00:00:00",137.95,95295,37827,1322564
"2013-09-05 00:00:00",132.6,115501,67304,1276109
"2013-09-06 00:00:00",127.95,143964,78129,1235961
"2013-09-07 00:00:00",126.14,168791,67517,1221990
"2013-09-08 00:00:00",126.97,141423,86147,1230056
"2013-09-09 00:00:00",130.74,105375,92837,1257769
"2013-09-10 00:00:00",133.7,88384,64986,1301017
"2013-09-11 00:00:00",136.7,74043,54980,1327266
"2013-09-12 00:00:00",141.51,45840,48663,1362314
"2013-09-13 00:00:00",141.71,45513,58832,1357005
"2013-09-14 00:00:00",139.25,50765,80827,1332761
"2013-09-15 00:00:00",138.02,79417,63249,1322807
"2013-09-16 00:00:00",140.07,49427,90763,1327912
"2013-09-17 00:00:00",139.69,49415,97964,1323709
"2013-09-18 00:00:00",140.51,48405,95904,1326838
"2013-09-19 00:00:00",136.17,106813,72904,1294084
"2013-09-20 00:00:00",134.14,124943,76211,1276913
"2013-09-21 00:00:00",134,122160,88863,1271178
"2013-09-22 00:00:00",133,126487,98347,1258684
"2013-09-23 00:00:00",133.5,117448,102331,1266621
"2013-09-24 00:00:00",134.55,108025,110070,1272429
"2013-09-25 00:00:00",136.35,87569,123967,1282534
"2013-09-26 00:00:00",136.86,81855,116609,1299810
"2013-09-27 00:00:00",138.75,55905,112963,1329968
"2013-09-28 00:00:00",140.51,46564,91546,1362362
"2013-09-29 00:00:00",143.59,35539,66456,1396625
"2013-09-30 00:00:00",141.97,42861,85868,1373855
"2013-10-01 00:00:00",141.93,42786,94892,1366391
"2013-10-02 00:00:00",125.82,241149,92434,1162207
"2013-10-03 00:00:00",126.05,227177,104231,1158257
"2013-10-04 00:00:00",134.15,116531,122381,1253790
"2013-10-05 00:00:00",136.65,83308,140719,1270147
"2013-10-06 00:00:00",136.05,97514,135398,1263298
"2013-10-07 00:00:00",137.06,80624,150624,1267391
"2013-10-08 00:00:00",136.72,80531,162232,1260458
"2013-10-09 00:00:00",138.95,49174,157363,1302102
"2013-10-10 00:00:00",140.1,43784,153861,1315983
"2013-10-11 00:00:00",140.36,41431,157101,1318415
"2013-10-12 00:00:00",141.22,40927,133850,1346482
"2013-10-13 00:00:00",144.57,34454,76278,1405980
"2013-10-14 00:00:00",149.86,20724,38408,1462389
"2013-10-15 00:00:00",154.36,19936,34199,1474271
"2013-10-16 00:00:00",153.6,20033,69171,1445234
"2013-10-17 00:00:00",155.35,19644,62985,1455558
"2013-10-18 00:00:00",162.39,18632,25403,1498007
"2013-10-19 00:00:00",181.44,5575,35388,1502704
"2013-10-20 00:00:00",181.67,5556,48059,1495483
"2013-10-21 00:00:00",190.28,5158,31806,1514780
"2013-10-22 00:00:00",199.15,4800,29454,1522751
"2013-10-23 00:00:00",214.34,0,31902,1525946
"2013-10-24 00:00:00",204.34,18874,44585,1494518
"2013-10-25 00:00:00",192.79,34088,57508,1466782
"2013-10-26 00:00:00",192.7,31020,68093,1462639
"2013-10-27 00:00:00",198.38,15786,82779,1466820
"2013-10-28 00:00:00",205.11,9343,65208,1492302
"2013-10-29 00:00:00",210.35,0,64726,1507242
"2013-10-30 00:00:00",210.24,0,78202,1497816
"2013-10-31 00:00:00",210.21,0,88439,1490474
"2013-11-01 00:00:00",212.33,0,78525,1504293
"2013-11-02 00:00:00",212.93,0,87737,1499871
"2013-11-03 00:00:00",219.52,0,48018,1539525
"2013-11-04 00:00:00",230.46,0,27293,1563757
"2013-11-05 00:00:00",243.94,0,29052,1564336
"2013-11-06 00:00:00",261.96,0,29255,1554044
"2013-11-07 00:00:00",293.9,0,34518,1556122
"2013-11-08 00:00:00",333.01,0,33423,1560872
"2013-11-09 00:00:00",367.49,0,34198,1564917
"2013-11-10 00:00:00",331.24,20905,49457,1530973
"2013-11-11 00:00:00",348.7,15911,66236,1514663
"2013-11-12 00:00:00",375.38,0,48833,1554934
"2013-11-13 00:00:00",408.57,0,33834,1574313
"2013-11-14 00:00:00",425.02,0,54447,1560823
"2013-11-15 00:00:00",435.45,0,56144,1566972
"2013-11-16 00:00:00",452.46,0,52570,1578550
"2013-11-17 00:00:00",496.87,0,30630,1605715
"2013-11-18 00:00:00",654.95,0,44132,1604378
"2013-11-19 00:00:00",701.77,0,78377,1576638
"2013-11-20 00:00:00",551.64,60008,50387,1553475
"2013-11-21 00:00:00",689.76,0,90043,1546462
"2013-11-22 00:00:00",752.14,0,93622,1549421
"2013-11-23 00:00:00",844.79,0,41016,1612392
"2013-11-24 00:00:00",800.1,0,87991,1568884
"2013-11-25 00:00:00",804.47,0,109384,1557532
"2013-11-26 00:00:00",900.02,0,71991,1608341
"2013-11-27 00:00:00",1004.53,0,56065,1636755
"2013-11-28 00:00:00",1128.27,0,60764,1649563
"2013-11-29 00:00:00",1145.94,0,99079,1627964
"2013-11-30 00:00:00",1191.55,0,128916,1617079
"2013-12-01 00:00:00",1028.55,66781,115979,1565876
"2013-12-02 00:00:00",1046.35,29108,176573,1556573
"2013-12-03 00:00:00",1125.27,0,202582,1573739
"2013-12-04 00:00:00",1185.53,0,168286,1616792
"2013-12-05 00:00:00",1054.93,52355,214433,1530113
"2013-12-06 00:00:00",959.5,131874,172678,1502511
"2013-12-07 00:00:00",736,290938,112806,1413580
"2013-12-08 00:00:00",741,278994,133140,1411718
"2013-12-09 00:00:00",883.88,196191,142521,1501102
"2013-12-10 00:00:00",989.83,100201,215876,1531392
"2013-12-11 00:00:00",956.41,102147,244528,1508495
"2013-12-12 00:00:00",890.25,176433,206026,1479658
"2013-12-13 00:00:00",936,117649,257190,1494972
"2013-12-14 00:00:00",911.52,142221,247223,1475231
"2013-12-15 00:00:00",882.94,150729,243892,1460547
"2013-12-16 00:00:00",819.49,224393,218994,1417522
"2013-12-17 00:00:00",729.42,322923,157538,1384544
"2013-12-18 00:00:00",585.92,435743,67710,1366274
"2013-12-19 00:00:00",634.2,396686,104687,1374766
"2013-12-20 00:00:00",697.82,322480,153490,1399818
"2013-12-21 00:00:00",650,369822,135115,1372977
"2013-12-22 00:00:00",657.43,355899,129085,1390276
"2013-12-23 00:00:00",677.96,308986,193998,1389978
"2013-12-24 00:00:00",697.96,290473,220932,1390115
"2013-12-25 00:00:00",691.94,288951,229861,1387829
"2013-12-26 00:00:00",768.42,237292,178984,1496474
"2013-12-27 00:00:00",802.35,219260,166905,1535213
"2013-12-28 00:00:00",760.79,234827,225270,1459027
"2013-12-29 00:00:00",769.47,223872,213746,1473609
"2013-12-30 00:00:00",799.9,206794,212845,1503565
"2013-12-31 00:00:00",795.45,206522,221797,1498038
"2014-01-01 00:00:00",800.45,203731,231543,1496383
"2014-01-02 00:00:00",848.34,150534,210623,1574856
"2014-01-03 00:00:00",863.84,137678,228929,1574198
"2014-01-04 00:00:00",890.24,114558,191771,1640317
"2014-01-05 00:00:00",970.61,59715,171262,1719817
"2014-01-06 00:00:00",1029.09,55786,142502,1759153
"2014-01-07 00:00:00",961.92,80144,200977,1685527
"2014-01-08 00:00:00",912.9,136355,224696,1622806
"2014-01-09 00:00:00",915.6,133562,230330,1628125
"2014-01-10 00:00:00",935.36,120416,233389,1642704
"2014-01-11 00:00:00",972.92,78044,232752,1689127
