"DateTime","Price","Losses","Break Even","Profit"
"2012-06-01 00:00:00",5.23,367202,7027,226659
"2012-06-02 00:00:00",5.24,365479,11092,224975
"2012-06-03 00:00:00",5.23,367057,12820,222972
"2012-06-04 00:00:00",5.23,366845,15212,219253
"2012-06-05 00:00:00",5.36,358459,10159,233688
"2012-06-06 00:00:00",5.44,346295,18427,238395
"2012-06-07 00:00:00",5.5,344656,13840,243641
"2012-06-08 00:00:00",5.61,332586,14998,254934
"2012-06-09 00:00:00",5.58,333174,20548,249013
"2012-06-10 00:00:00",5.51,350607,16099,236874
"2012-06-11 00:00:00",5.52,343680,24895,235375
"2012-06-12 00:00:00",5.63,332047,12623,260059
"2012-06-13 00:00:00",5.81,328936,10188,268578
"2012-06-14 00:00:00",5.89,326493,10769,270866
"2012-06-15 00:00:00",6.24,317328,9020,282198
"2012-06-16 00:00:00",6.43,313110,10439,286049
"2012-06-17 00:00:00",6.32,318778,14774,277736
"2012-06-18 00:00:00",6.2,326195,16417,270254
"2012-06-19 00:00:00",6.41,313106,18533,281917
"2012-06-20 00:00:00",6.58,310959,8909,294145
"2012-06-21 00:00:00",6.68,309850,13274,292139
"2012-06-22 00:00:00",6.62,310523,16635,289315
"2012-06-23 00:00:00",6.53,315233,18422,282560
"2012-06-24 00:00:00",6.41,322203,22140,272862
"2012-06-25 00:00:00",6.34,325312,24307,268645
"2012-06-26 00:00:00",6.38,323328,26806,270052
"2012-06-27 00:00:00",6.53,313764,22958,282816
"2012-06-28 00:00:00",6.58,310573,22106,287234
"2012-06-29 00:00:00",6.61,310358,25147,285812
"2012-06-30 00:00:00",6.65,310153,27250,285562
"2012-07-01 00:00:00",6.62,310298,30124,283059
"2012-07-02 00:00:00",6.68,309635,28321,286451
"2012-07-03 00:00:00",6.58,310375,35358,279130
"2012-07-04 00:00:00",6.5,319929,34003,270332
"2012-07-05 00:00:00",6.63,310124,36496,277687
"2012-07-06 00:00:00",6.64,309990,35250,280019
"2012-07-07 00:00:00",6.75,308571,22549,295231
"2012-07-08 00:00:00",6.79,307732,16969,302585
"2012-07-09 00:00:00",6.92,303403,15795,307996
"2012-07-10 00:00:00",7.11,300689,13246,314824
"2012-07-11 00:00:00",7.14,300568,15632,313007
"2012-07-12 00:00:00",7.5,292750,14740,322264
"2012-07-13 00:00:00",7.62,285651,24725,319839
"2012-07-14 00:00:00",7.6,285691,28332,317586
"2012-07-15 00:00:00",7.58,291602,24192,316005
"2012-07-16 00:00:00",8.14,276970,9589,345903
"2012-07-17 00:00:00",8.41,274122,13128,346177
"2012-07-18 00:00:00",8.95,255511,18443,359303
"2012-07-19 00:00:00",9.03,255374,16789,358839
"2012-07-20 00:00:00",8.24,282116,16532,333263
"2012-07-21 00:00:00",8.83,255679,30849,347088
"2012-07-22 00:00:00",8.62,267565,28736,339578
"2012-07-23 00:00:00",8.48,275047,29034,332562
"2012-07-24 00:00:00",8.59,266676,32700,336531
"2012-07-25 00:00:00",8.64,266446,34305,335974
"2012-07-26 00:00:00",8.75,257412,38589,341194
"2012-07-27 00:00:00",8.88,255643,38647,344306
"2012-07-28 00:00:00",8.82,255782,47014,340096
"2012-07-29 00:00:00",8.8,256094,47389,338943
"2012-07-30 00:00:00",8.93,255575,37491,348916
"2012-07-31 00:00:00",9.26,253831,17367,371382
"2012-08-01 00:00:00",9.38,253543,18293,371592
"2012-08-02 00:00:00",10.21,230987,28325,384362
"2012-08-03 00:00:00",10.71,207423,36019,401953
"2012-08-04 00:00:00",10.92,206949,36936,401847
"2012-08-05 00:00:00",10.7,207495,44420,394505
"2012-08-06 00:00:00",10.92,206989,45446,396593
"2012-08-07 00:00:00",10.88,207062,49387,394969
"2012-08-08 00:00:00",11,201556,55083,393882
"2012-08-09 00:00:00",11.4,191067,32212,426815
"2012-08-10 00:00:00",11.31,191236,60818,400636
"2012-08-11 00:00:00",11.5,190902,37369,426734
"2012-08-12 00:00:00",11.61,190703,42405,425838
"2012-08-13 00:00:00",11.77,190396,39021,434455
"2012-08-14 00:00:00",12.12,188088,22705,455155
"2012-08-15 00:00:00",12.71,185193,15027,464306
"2012-08-16 00:00:00",13.17,154149,47411,464415
"2012-08-17 00:00:00",13,169682,43794,454344
"2012-08-18 00:00:00",11.96,207026,30093,433549
"2012-08-19 00:00:00",9.6,285922,27701,344874
"2012-08-20 00:00:00",9.15,291747,40263,323746
"2012-08-21 00:00:00",10,261817,42751,352375
"2012-08-22 00:00:00",9.84,264854,44911,347988
"2012-08-23 00:00:00",9.98,259282,53179,349011
"2012-08-24 00:00:00",10.24,255646,55329,353159
"2012-08-25 00:00:00",10.42,245674,60220,360182
"2012-08-26 00:00:00",10.54,226813,68208,371957
"2012-08-27 00:00:00",11.35,202462,59988,406352
"2012-08-28 00:00:00",10.86,211947,72642,386747
"2012-08-29 00:00:00",10.84,211879,76526,385671
"2012-08-30 00:00:00",10.77,221353,80410,374040
"2012-08-31 00:00:00",10.25,265984,63338,347833
"2012-09-01 00:00:00",10.04,270245,65750,345235
"2012-09-02 00:00:00",10.04,269522,67443,345125
"2012-09-03 00:00:00",10.34,254896,77813,349909
"2012-09-04 00:00:00",10.34,254162,74813,349654
"2012-09-05 00:00:00",10.72,225535,80005,375095
"2012-09-06 00:00:00",10.97,209034,78791,393641
"2012-09-07 00:00:00",11.08,202907,78243,397508
"2012-09-08 00:00:00",10.96,208677,82674,388359
"2012-09-09 00:00:00",11.03,203866,84930,392831
"2012-09-10 00:00:00",11.03,203691,86813,391704
"2012-09-11 00:00:00",11.12,202372,88004,393615
"2012-09-12 00:00:00",11.09,202436,92581,391234
"2012-09-13 00:00:00",11.31,200232,88867,398447
"2012-09-14 00:00:00",11.56,196390,69262,423424
"2012-09-15 00:00:00",11.7,196016,46006,448790
"2012-09-16 00:00:00",11.86,193827,46272,452375
"2012-09-17 00:00:00",11.87,193800,47938,451238
"2012-09-18 00:00:00",12.1,193696,23164,479022
"2012-09-19 00:00:00",12.42,191013,23017,486534
"2012-09-20 00:00:00",12.46,191031,26317,488170
"2012-09-21 00:00:00",12.26,193026,34971,478738
"2012-09-22 00:00:00",12.27,192956,37170,477681
"2012-09-23 00:00:00",11.95,220175,23025,466158
"2012-09-24 00:00:00",12.13,206366,34692,469509
"2012-09-25 00:00:00",12.12,205131,42771,468263
"2012-09-26 00:00:00",12.24,193851,47914,475628
"2012-09-27 00:00:00",12.31,193668,50924,474996
"2012-09-28 00:00:00",12.29,193732,54763,472082
"2012-09-29 00:00:00",12.35,192923,47635,479812
"2012-09-30 00:00:00",12.38,192904,49817,478469
"2012-10-01 00:00:00",12.4,192925,52433,478480
"2012-10-02 00:00:00",12.61,190806,20354,513558
"2012-10-03 00:00:00",12.84,187323,17767,518003
"2012-10-04 00:00:00",12.85,187233,25994,510884
"2012-10-05 00:00:00",12.74,190443,34785,502147
"2012-10-06 00:00:00",12.61,204245,30770,495970
"2012-10-07 00:00:00",12.16,242679,35007,456583
"2012-10-08 00:00:00",11.29,286778,33703,418073
"2012-10-09 00:00:00",11.96,247294,37448,455012
"2012-10-10 00:00:00",11.98,242547,46090,454076
"2012-10-11 00:00:00",12.01,237096,55049,453279
"2012-10-12 00:00:00",12.04,230681,67280,452786
"2012-10-13 00:00:00",11.98,238743,61548,451042
"2012-10-14 00:00:00",11.77,260846,54057,441350
"2012-10-15 00:00:00",11.71,273188,43681,439642
"2012-10-16 00:00:00",11.75,259669,57933,439299
"2012-10-17 00:00:00",11.83,246040,71627,445110
"2012-10-18 00:00:00",11.86,243629,74297,444330
"2012-10-19 00:00:00",11.8,245166,76659,440788
"2012-10-20 00:00:00",11.71,266962,59664,434673
"2012-10-21 00:00:00",11.69,266481,61625,434206
"2012-10-22 00:00:00",11.64,266309,68910,428111
"2012-10-23 00:00:00",11.71,264253,65573,432996
"2012-10-24 00:00:00",11.69,263499,69707,432627
"2012-10-25 00:00:00",11.11,330330,56239,378562
"2012-10-26 00:00:00",10.35,384238,27149,352952
"2012-10-27 00:00:00",10.33,379525,31998,352763
"2012-10-28 00:00:00",10.6,369713,28203,367349
"2012-10-29 00:00:00",10.63,358417,28469,372096
"2012-10-30 00:00:00",10.74,338082,46119,376453
"2012-10-31 00:00:00",10.96,319505,58460,384367
"2012-11-01 00:00:00",10.84,319821,66460,376198
"2012-11-02 00:00:00",10.57,367440,35814,361476
"2012-11-03 00:00:00",10.53,365701,41552,361012
"2012-11-04 00:00:00",10.71,340269,59174,369319
"2012-11-05 00:00:00",10.75,331396,66086,372466
"2012-11-06 00:00:00",10.79,323172,74975,371816
"2012-11-07 00:00:00",11.01,313528,60801,395057
"2012-11-08 00:00:00",10.91,314842,74190,381013
"2012-11-09 00:00:00",10.89,317791,74752,378938
"2012-11-10 00:00:00",10.86,320033,72112,376236
"2012-11-11 00:00:00",10.82,327718,69571,374112
"2012-11-12 00:00:00",10.98,311422,76809,384070
"2012-11-13 00:00:00",11.03,309752,77296,386840
"2012-11-14 00:00:00",10.94,310337,87678,377934
"2012-11-15 00:00:00",11.08,304246,78172,395156
"2012-11-16 00:00:00",11.49,269546,46679,460406
"2012-11-17 00:00:00",11.66,252977,58908,474134
"2012-11-18 00:00:00",11.73,247362,68604,472150
"2012-11-19 00:00:00",11.72,247349,72997,469379
"2012-11-20 00:00:00",11.69,252344,73800,465685
"2012-11-21 00:00:00",11.71,251823,76176,462963
"2012-11-22 00:00:00",12.05,219566,52094,522032
"2012-11-23 00:00:00",12.27,205143,53088,535934
"2012-11-24 00:00:00",12.37,204231,43076,548282
"2012-11-25 00:00:00",12.46,200563,35983,559766
"2012-11-26 00:00:00",12.27,214124,49548,535691
"2012-11-27 00:00:00",12.12,234441,53748,512399
"2012-11-28 00:00:00",12.26,213152,59040,528352
"2012-11-29 00:00:00",12.38,204493,57614,538911
"2012-11-30 00:00:00",12.54,199887,36379,566625
"2012-12-01 00:00:00",12.58,198774,29585,573955
"2012-12-02 00:00:00",12.56,199845,32225,570951
"2012-12-03 00:00:00",12.58,198796,33439,571287
"2012-12-04 00:00:00",13.06,177593,23738,599600
"2012-12-05 00:00:00",13.29,171460,29839,600510
"2012-12-06 00:00:00",13.3,171398,38490,594594
"2012-12-07 00:00:00",13.27,171589,43826,589441
"2012-12-08 00:00:00",13.45,155982,45754,605443
"2012-12-09 00:00:00",13.27,178236,45182,583257
"2012-12-10 00:00:00",13.41,161158,52370,592470
"2012-12-11 00:00:00",13.49,137380,59156,610005
"2012-12-12 00:00:00",13.55,132013,68785,605039
"2012-12-13 00:00:00",13.64,127234,65100,613238
"2012-12-14 00:00:00",13.45,160702,56772,589570
"2012-12-15 00:00:00",13.54,132161,82078,594663
"2012-12-16 00:00:00",13.4,167113,61586,580854
"2012-12-17 00:00:00",13.12,215144,35461,561103
"2012-12-18 00:00:00",13.26,194369,54405,565948
"2012-12-19 00:00:00",13.4,165675,67539,582937
"2012-12-20 00:00:00",13.53,137415,82798,597992
"2012-12-21 00:00:00",13.51,137522,87126,594937
"2012-12-22 00:00:00",13.46,159618,76869,590330
"2012-12-23 00:00:00",13.24,214415,49158,563695
"2012-12-24 00:00:00",13.33,189684,71635,567594
"2012-12-25 00:00:00",13.29,205548,59075,566749
"2012-12-26 00:00:00",13.34,187314,70642,567321
"2012-12-27 00:00:00",13.36,182344,70561,572482
"2012-12-28 00:00:00",13.5,141976,85978,599631
"2012-12-29 00:00:00",13.47,157397,78296,590276
"2012-12-30 00:00:00",13.47,158371,81703,589213
"2012-12-31 00:00:00",13.47,158676,85056,588434
"2013-01-01 00:00:00",13.36,180228,84292,570041
"2013-01-02 00:00:00",13.28,211556,64569,561907
"2013-01-03 00:00:00",13.36,186770,82376,574175
"2013-01-04 00:00:00",13.4,179386,83735,583463
"2013-01-05 00:00:00",13.43,166153,90827,595209
"2013-01-06 00:00:00",13.44,164446,93734,595695
"2013-01-07 00:00:00",13.5,158812,81601,613743
"2013-01-08 00:00:00",13.69,128032,48652,679864
"2013-01-09 00:00:00",13.74,123140,51691,683898
"2013-01-10 00:00:00",14.05,93304,30026,734942
"2013-01-11 00:00:00",14.13,88427,37818,735762
"2013-01-12 00:00:00",14.16,85896,40575,736737
"2013-01-13 00:00:00",14.13,90345,43494,730309
"2013-01-14 00:00:00",14.23,83632,37457,741618
"2013-01-15 00:00:00",14.24,83660,40333,743370
"2013-01-16 00:00:00",14.47,74009,20404,776507
"2013-01-17 00:00:00",15.17,58889,19191,791868
"2013-01-18 00:00:00",15.7,50928,18932,801975
"2013-01-19 00:00:00",15.51,53126,25906,795775
"2013-01-20 00:00:00",15.7,51009,33119,793817
"2013-01-21 00:00:00",16.31,38646,16048,821516
"2013-01-22 00:00:00",17.12,33132,16558,824848
"2013-01-23 00:00:00",17.2,33133,21479,819611
"2013-01-24 00:00:00",17.4,22550,27760,817259
"2013-01-25 00:00:00",16.6,54109,22073,793979
"2013-01-26 00:00:00",17.21,24214,39912,806885
"2013-01-27 00:00:00",17.61,19812,29438,826901
"2013-01-28 00:00:00",18.31,17008,12474,846402
"2013-01-29 00:00:00",19.25,13891,12662,847332
"2013-01-30 00:00:00",19.48,13703,17313,844199
"2013-01-31 00:00:00",20.47,12110,10987,854018
"2013-02-01 00:00:00",20.72,11952,18416,849748
"2013-02-02 00:00:00",19.25,25296,22768,835247
"2013-02-03 00:00:00",20.16,17850,16550,851464
"2013-02-04 00:00:00",20.45,12292,25010,850305
"2013-02-05 00:00:00",20.49,12189,29418,848133
"2013-02-06 00:00:00",20.97,11370,29156,853208
"2013-02-07 00:00:00",21.49,11121,21771,864161
"2013-02-08 00:00:00",22.39,10778,14046,873330
"2013-02-09 00:00:00",23.28,10476,12046,877621
"2013-02-10 00:00:00",23.39,10447,18515,872953
"2013-02-11 00:00:00",24.17,9437,11161,880211
"2013-02-12 00:00:00",25.07,9228,11206,880774
"2013-02-13 00:00:00",25.25,9196,15877,874356
"2013-02-14 00:00:00",24.66,9567,24016,865645
"2013-02-15 00:00:00",26.81,8022,11301,880224
"2013-02-16 00:00:00",27.16,7927,16240,876362
"2013-02-17 00:00:00",26.2,14303,15891,872874
"2013-02-18 00:00:00",26.76,8228,26509,871574
"2013-02-19 00:00:00",28.23,7049,11474,889643
"2013-02-20 00:00:00",29.43,6812,11760,890563
"2013-02-21 00:00:00",29.65,6778,18055,886885
"2013-02-22 00:00:00",30.49,6654,17137,889229
"2013-02-23 00:00:00",29.35,12920,21196,880725
"2013-02-24 00:00:00",29.8,6999,29468,879725
"2013-02-25 00:00:00",29.98,6949,32660,877003
"2013-02-26 00:00:00",30.91,6764,20288,890212
"2013-02-27 00:00:00",31.22,6727,20338,891370
"2013-02-28 00:00:00",32.71,6575,12957,900772
"2013-03-01 00:00:00",33.91,6445,13037,901602
"2013-03-02 00:00:00",33.98,6413,17339,897735
"2013-03-03 00:00:00",34.15,6407,21255,894018
"2013-03-04 00:00:00",35.45,6297,10457,905039
"2013-03-05 00:00:00",38.4,6019,13065,905937
"2013-03-06 00:00:00",44.62,5601,15515,906952
"2013-03-07 00:00:00",39.4,14834,19886,894071
"2013-03-08 00:00:00",42.76,6117,20173,906501
"2013-03-09 00:00:00",45.2,5844,19224,910602
"2013-03-10 00:00:00",46.71,5714,25078,908866
"2013-03-11 00:00:00",47.01,5718,26413,909247
"2013-03-12 00:00:00",42.53,24063,25436,892901
"2013-03-13 00:00:00",45.53,6242,33899,905201
"2013-03-14 00:00:00",47.02,6070,38033,902244
"2013-03-15 00:00:00",46.93,6211,44384,899899
"2013-03-16 00:00:00",46.82,6380,49005,899250
"2013-03-17 00:00:00",47.27,6257,49984,902687
"2013-03-18 00:00:00",50,6052,17343,939812
"2013-03-19 00:00:00",56,5675,18129,941850
"2013-03-20 00:00:00",61.85,5415,16580,948758
"2013-03-21 00:00:00",69,5176,16917,948764
"2013-03-22 00:00:00",69.38,5183,29011,939766
"2013-03-23 00:00:00",61.43,25844,24392,923826
"2013-03-24 00:00:00",67.6,5849,35296,938410
"2013-03-25 00:00:00",73.76,5522,25486,953559
"2013-03-26 00:00:00",76.41,5396,27806,955225
"2013-03-27 00:00:00",83.95,5186,18757,970464
"2013-03-28 00:00:00",85.35,5127,30988,952418
"2013-03-29 00:00:00",88.04,5024,40181,948290
"2013-03-30 00:00:00",90.99,4953,40906,953526
"2013-03-31 00:00:00",92.4,4883,40304,959065
"2013-04-01 00:00:00",99.12,4753,20404,981626
"2013-04-02 00:00:00",108.68,4594,23250,983053
"2013-04-03 00:00:00",128.5,4386,26168,988135
"2013-04-04 00:00:00",129.26,4308,42181,976353
"2013-04-05 00:00:00",137.59,4239,52377,974981
"2013-04-06 00:00:00",141.72,4158,36559,995451
"2013-04-07 00:00:00",153.76,3995,20471,1017476
"2013-04-08 00:00:00",178.75,3776,27067,1021344
"2013-04-09 00:00:00",213.31,3605,28343,1028910
"2013-04-10 00:00:00",185.5,21317,50207,998051
"2013-04-11 00:00:00",149.45,56810,58004,961301
"2013-04-12 00:00:00",97.13,125841,49762,905075
"2013-04-13 00:00:00",107.75,111071,56159,920180
"2013-04-14 00:00:00",97.22,117343,73926,901299
"2013-04-15 00:00:00",86.76,157868,57230,888326
"2013-04-16 00:00:00",67.26,201581,48613,859230
"2013-04-17 00:00:00",81.04,150430,71170,891004
"2013-04-18 00:00:00",99.5,98695,91585,925660
"2013-04-19 00:00:00",120.99,66852,70676,983787
"2013-04-20 00:00:00",123.5,64385,80264,980778
"2013-04-21 00:00:00",120.25,71090,85438,973388
"2013-04-22 00:00:00",122.95,63742,104702,971635
"2013-04-23 00:00:00",134.5,44674,113487,987391
"2013-04-24 00:00:00",153.7,34717,71806,1043384
"2013-04-25 00:00:00",141.05,37547,120551,997616
"2013-04-26 00:00:00",133.22,55804,132141,974595
"2013-04-27 00:00:00",131.29,63591,131561,970691
"2013-04-28 00:00:00",132.09,54519,143853,969302
"2013-04-29 00:00:00",141.04,37056,149443,986565
"2013-04-30 00:00:00",140.47,37095,156199,981181
"2013-05-01 00:00:00",122.03,98463,136869,945461
"2013-05-02 00:00:00",109.01,157966,108868,917204
"2013-05-03 00:00:00",94,222724,83427,880506
"2013-05-04 00:00:00",104.15,184428,100983,906089
"2013-05-05 00:00:00",112.93,131898,136070,927716
"2013-05-06 00:00:00",115.46,115270,146238,936764
"2013-05-07 00:00:00",105.76,167270,134064,906402
"2013-05-08 00:00:00",113.14,122461,160858,931631
"2013-05-09 00:00:00",111.26,130320,168498,921073
"2013-05-10 00:00:00",117.02,102545,181131,941412
"2013-05-11 00:00:00",115.87,111333,175646,939374
"2013-05-12 00:00:00",114.94,124392,166662,940627
"2013-05-13 00:00:00",116.69,111789,182154,942851
"2013-05-14 00:00:00",114.61,123634,178110,939692
"2013-05-15 00:00:00",109.73,147509,169775,927171
"2013-05-16 00:00:00",115.54,122656,183276,945443
"2013-05-17 00:00:00",121.07,101714,168191,983246
"2013-05-18 00:00:00",123.78,91941,155261,1009574
"2013-05-19 00:00:00",122,105732,147954,1005658
"2013-05-20 00:00:00",121.9,105346,153360,1003328
"2013-05-21 00:00:00",122.09,104267,158640,1002299
"2013-05-22 00:00:00",123.25,99328,159172,1010833
"2013-05-23 00:00:00",124.97,93672,137664,1041279
"2013-05-24 00:00:00",129.67,80450,120510,1072479
"2013-05-25 00:00:00",130.85,74999,98668,1098738
