"DateTime","Netflow","Price"
"2019-01-17 00:00:00",6449.69,3641.1
"2019-01-18 00:00:00",-3075.577393,3652.92
"2019-01-19 00:00:00",100.1,3721.32
"2019-01-20 00:00:00",34.98,3641.95
"2019-01-21 00:00:00",-3108.037458,3567.51
"2019-01-22 00:00:00",0,3554.73
"2019-01-23 00:00:00",-585.029312,3587.56
"2019-01-24 00:00:00",0,3581.42
"2019-01-25 00:00:00",0.001081,3573.42
"2019-01-26 00:00:00",0.0003,3627.51
"2019-01-27 00:00:00",0,3558.64
"2019-01-28 00:00:00",120.23,3485.06
"2019-01-29 00:00:00",-1999.950352,3416.2
"2019-01-30 00:00:00",20612.23,3442.43
"2019-01-31 00:00:00",-476.243318,3461.31
"2019-02-01 00:00:00",0,3438.76
"2019-02-02 00:00:00",-3231.793418,3480.18
"2019-02-03 00:00:00",-1712.849208,3469.43
"2019-02-04 00:00:00",-4857.937771,3450.01
"2019-02-05 00:00:00",6239.87,3431.78
"2019-02-06 00:00:00",-14321.111331,3410.79
"2019-02-07 00:00:00",2960.87,3387.82
"2019-02-08 00:00:00",-500.000021,3549.21
"2019-02-09 00:00:00",0.000019,3644.91
"2019-02-10 00:00:00",535.18,3650.39
"2019-02-11 00:00:00",100,3648.39
"2019-02-12 00:00:00",1321.85,3611.45
"2019-02-13 00:00:00",20792.63,3622.95
"2019-02-14 00:00:00",59.85,3593.55
"2019-02-15 00:00:00",638.88,3608.3
"2019-02-16 00:00:00",811.01,3615.9
"2019-02-17 00:00:00",699,3657.18
"2019-02-18 00:00:00",7413.34,3806.93
"2019-02-19 00:00:00",4304.55,3946.72
"2019-02-20 00:00:00",809,3945.61
"2019-02-21 00:00:00",1979.13,3963.41
"2019-02-22 00:00:00",944.54,3956.91
"2019-02-23 00:00:00",7219.21,4070.44
"2019-02-24 00:00:00",-2564.045393,3988.5
"2019-02-25 00:00:00",1295.59,3828.3
"2019-02-26 00:00:00",3912,3822.28
"2019-02-27 00:00:00",6849.97,3775.69
"2019-02-28 00:00:00",2456.87,3853.93
"2019-03-01 00:00:00",235.44,3844.4
"2019-03-02 00:00:00",-1926.958046,3818.56
"2019-03-03 00:00:00",157.34,3820.66
"2019-03-04 00:00:00",22204.92,3768.08
"2019-03-05 00:00:00",11.8,3807.01
"2019-03-06 00:00:00",75.29,3877.84
"2019-03-07 00:00:00",1756.38,3882.48
"2019-03-08 00:00:00",6225.22,3868.5
"2019-03-09 00:00:00",97.52,3917.96
"2019-03-10 00:00:00",0,3923.02
"2019-03-11 00:00:00",1300,3895.72
"2019-03-12 00:00:00",2232.93,3865.97
"2019-03-13 00:00:00",6156.47,3875.66
"2019-03-14 00:00:00",1703.97,3873.62
"2019-03-15 00:00:00",125.94,3905.64
"2019-03-16 00:00:00",103.89,3997.05
"2019-03-17 00:00:00",0,4000.68
"2019-03-18 00:00:00",2734.5,4001.65
"2019-03-19 00:00:00",224.86,4002.26
"2019-03-20 00:00:00",0.049203,4030.22
"2019-03-21 00:00:00",525.18,4017.91
"2019-03-22 00:00:00",-532.033086,4001.11
"2019-03-23 00:00:00",1240.59,4000.92
"2019-03-24 00:00:00",0,3990.33
"2019-03-25 00:00:00",2098.64,3946.48
"2019-03-26 00:00:00",-1090.068625,3922.86
"2019-03-27 00:00:00",1305,3993.56
"2019-03-28 00:00:00",8624.74,4030.57
"2019-03-29 00:00:00",1241.77,4077.06
"2019-03-30 00:00:00",1337.66,4106.88
"2019-03-31 00:00:00",0.000522,4114.11
"2019-04-01 00:00:00",0.000021,4123.26
"2019-04-02 00:00:00",-23502.813527,4626.06
"2019-04-03 00:00:00",-0.559702,5083.65
"2019-04-04 00:00:00",2651.54,4935.88
"2019-04-05 00:00:00",2422.72,4985.87
"2019-04-06 00:00:00",1252,5089.09
"2019-04-07 00:00:00",1256,5155.16
"2019-04-08 00:00:00",3125.49,5244.56
"2019-04-09 00:00:00",2161.8,5226.61
"2019-04-10 00:00:00",1634,5319.78
"2019-04-11 00:00:00",4474.89,5165.66
"2019-04-12 00:00:00",1372.29,5023.12
"2019-04-13 00:00:00",1180,5092.58
"2019-04-14 00:00:00",782,5109.01
"2019-04-15 00:00:00",1105,5082.31
"2019-04-16 00:00:00",788.5,5130.59
"2019-04-17 00:00:00",-114.000376,5230.79
"2019-04-18 00:00:00",2991,5275.39
"2019-04-19 00:00:00",412.85,5282.6
"2019-04-20 00:00:00",742,5320.53
"2019-04-21 00:00:00",1241,5290.68
"2019-04-22 00:00:00",-20186.326373,5355.25
"2019-04-23 00:00:00",724,5499.07
"2019-04-24 00:00:00",23546.75,5511.99
"2019-04-25 00:00:00",1705.5,5276.65
"2019-04-26 00:00:00",-16695.310244,5233.06
"2019-04-27 00:00:00",19.97,5237.71
"2019-04-28 00:00:00",0.00061,5266.06
"2019-04-29 00:00:00",-12780.223951,5231.16
"2019-04-30 00:00:00",-6.428437,5298.44
"2019-05-01 00:00:00",39901.47,5381.94
"2019-05-02 00:00:00",-2000.000335,5459.22
"2019-05-03 00:00:00",509,5688.34
"2019-05-04 00:00:00",1175,5748.75
"2019-05-05 00:00:00",2188.29,5779.62
"2019-05-06 00:00:00",1029.53,5733.91
"2019-05-07 00:00:00",-19284.212108,5889.86
"2019-05-08 00:00:00",-65.474229,5892.67
"2019-05-09 00:00:00",2158.48,6091.78
"2019-05-10 00:00:00",32366.27,6288.89
"2019-05-11 00:00:00",49256.66,6875.98
"2019-05-12 00:00:00",1765.67,7167.41
"2019-05-13 00:00:00",-13834.43054,7500.59
"2019-05-14 00:00:00",-8636.099801,7964.18
"2019-05-15 00:00:00",6425.47,8056.61
"2019-05-16 00:00:00",57.18,8015.65
"2019-05-17 00:00:00",-5.701607,7299.83
"2019-05-18 00:00:00",1000,7352.7
"2019-05-19 00:00:00",0.000012,7769.46
"2019-05-20 00:00:00",1615.97,7892.5
"2019-05-21 00:00:00",2575.94,7955.05
"2019-05-22 00:00:00",-9994.871952,7783.71
"2019-05-23 00:00:00",5402.27,7725
"2019-05-24 00:00:00",20894.17,7983.51
"2019-05-25 00:00:00",-270.050645,8044.75
"2019-05-26 00:00:00",26619.62,8336.77
"2019-05-27 00:00:00",4064.72,8799.99
"2019-05-28 00:00:00",-1198.183175,8690.46
"2019-05-29 00:00:00",223513.6,8602.29
"2019-05-30 00:00:00",410,8546.55
"2019-05-31 00:00:00",60345.97,8343.39
"2019-06-01 00:00:00",571.27,8539.43
