"DateTime","Total Volume","Price"
"2017-12-25 00:00:00",17845488208.78,13739.07
"2017-12-26 00:00:00",24545135838.5,14921.58
"2017-12-27 00:00:00",24246161201.13,15524.63
"2017-12-28 00:00:00",18305979239.49,14485.79
"2017-12-29 00:00:00",19220310594.07,14530.45
"2017-12-30 00:00:00",16445249581.05,13211.78
"2017-12-31 00:00:00",12452039485.39,13300.63
"2018-01-01 00:00:00",12123076732.83,13399.6
"2018-01-02 00:00:00",19484645209.75,14120.15
"2018-01-03 00:00:00",17901497260.84,15007.36
"2018-01-04 00:00:00",18525272516.01,14826.67
"2018-01-05 00:00:00",24114742091.5,15979.66
"2018-01-06 00:00:00",28879962428.65,16769.71
"2018-01-07 00:00:00",32768744070.41,16487.97
"2018-01-08 00:00:00",23682154919.75,15102.62
"2018-01-09 00:00:00",20447469789.1,14805.92
"2018-01-10 00:00:00",18268727048.15,14185.02
"2018-01-11 00:00:00",14977457662.19,13902.96
"2018-01-12 00:00:00",14340363425.39,13490.5
"2018-01-13 00:00:00",10935701781.61,14212.66
"2018-01-14 00:00:00",10023685160.25,13723.79
"2018-01-15 00:00:00",11322398142.71,13886.27
"2018-01-16 00:00:00",22192724754.96,11840.77
"2018-01-17 00:00:00",14175811861.31,10470.84
"2018-01-18 00:00:00",13309983420.62,11330.38
"2018-01-19 00:00:00",10104448494.5,11323.84
"2018-01-20 00:00:00",9699034781.01,12266.58
"2018-01-21 00:00:00",7283097561.27,11944.54
"2018-01-22 00:00:00",9885074701.84,10990.75
"2018-01-23 00:00:00",10218059830.02,10684.51
"2018-01-24 00:00:00",10601903660.64,11019.08
"2018-01-25 00:00:00",8336712917.19,11336.13
"2018-01-26 00:00:00",10237895283.12,11001.7
"2018-01-27 00:00:00",5926255120.33,11258.95
"2018-01-28 00:00:00",10152615798.76,11736.07
"2018-01-29 00:00:00",8234710007.75,11474.91
"2018-01-30 00:00:00",7269981949.34,10567.46
"2018-01-31 00:00:00",6100035922.28,10038.04
"2018-02-01 00:00:00",8145628306.02,9503.9
"2018-02-02 00:00:00",8177622035.23,8467.07
"2018-02-03 00:00:00",5151452096.76,8849.53
"2018-02-04 00:00:00",4404154856.54,8645.41
"2018-02-05 00:00:00",9919571211.62,7509.3
"2018-02-06 00:00:00",8724138595.25,6950.37
"2018-02-07 00:00:00",6079762627.99,7890.77
"2018-02-08 00:00:00",6883449806.94,8117.21
"2018-02-09 00:00:00",6375563163.08,8259.28
"2018-02-10 00:00:00",10169175553.53,8628.87
"2018-02-11 00:00:00",8360334909.46,8217.83
"2018-02-12 00:00:00",10691185495.28,8540.88
"2018-02-13 00:00:00",7703861683.28,8667.25
"2018-02-14 00:00:00",8988236435.27,9025.6
"2018-02-15 00:00:00",8235818993.22,9793.48
"2018-02-16 00:00:00",5855560802.83,10011.76
"2018-02-17 00:00:00",10894740508.93,10596.76
"2018-02-18 00:00:00",13277949169.25,10724.68
"2018-02-19 00:00:00",14716330398.73,10801.14
"2018-02-20 00:00:00",10402659465.67,11466.59
"2018-02-21 00:00:00",10484407193.04,10775.9
"2018-02-22 00:00:00",10712804494.35,10349.38
"2018-02-23 00:00:00",6490169731.4,10012.33
"2018-02-24 00:00:00",4992330874.14,9962.27
"2018-02-25 00:00:00",3074115628.65,9601.62
"2018-02-26 00:00:00",5235274144.06,9934.67
"2018-02-27 00:00:00",5999770143.33,10516.81
"2018-02-28 00:00:00",8196319546.43,10685.45
"2018-03-01 00:00:00",8798663766.79,10668.93
"2018-03-02 00:00:00",6915560751.99,10996.7
"2018-03-03 00:00:00",5815233707.1,11286.89
"2018-03-04 00:00:00",4420689017.12,11311.9
"2018-03-05 00:00:00",7052705441.87,11562.85
"2018-03-06 00:00:00",5933554922.25,11015.47
"2018-03-07 00:00:00",5690180729.51,10192.22
"2018-03-08 00:00:00",6008103869.01,9603.03
"2018-03-09 00:00:00",6148507007.35,8913.42
"2018-03-10 00:00:00",3336113282.5,9123.03
"2018-03-11 00:00:00",3521869368.71,9109.98
"2018-03-12 00:00:00",5351199259.81,9351.97
"2018-03-13 00:00:00",4740448412.74,9171.39
"2018-03-14 00:00:00",4814647304.78,8663.8
"2018-03-15 00:00:00",5619574721.51,8065.3
"2018-03-16 00:00:00",4081351604.81,8270.37
"2018-03-17 00:00:00",2634315088.13,8063.03
"2018-03-18 00:00:00",3074306720.41,7809.16
"2018-03-19 00:00:00",4528503729.89,8427.63
"2018-03-20 00:00:00",4158112551.89,8698.02
"2018-03-21 00:00:00",5125318755.86,8981.6
"2018-03-22 00:00:00",4212709961.26,8803.94
"2018-03-23 00:00:00",4048456129.17,8621.73
"2018-03-24 00:00:00",3061436634.73,8775.88
"2018-03-25 00:00:00",4434606711.47,8543.11
"2018-03-26 00:00:00",4870414322.34,8195.16
"2018-03-27 00:00:00",4754593569.9,7989.27
"2018-03-28 00:00:00",4366607433.14,7935.2
"2018-03-29 00:00:00",3615802127.52,7455.44
"2018-03-30 00:00:00",4564666539.65,6937.77
"2018-03-31 00:00:00",2626866499.44,7017.37
"2018-04-01 00:00:00",2930681366.4,6759.88
"2018-04-02 00:00:00",5627897714.66,7505.48
"2018-04-03 00:00:00",6103961660.05,7284.43
"2018-04-04 00:00:00",3905000293.25,7084.76
"2018-04-05 00:00:00",3602694188.71,6768.02
"2018-04-06 00:00:00",4000083673.31,6698.1
"2018-04-07 00:00:00",2719982225.97,6854.16
"2018-04-08 00:00:00",2371173791.83,7021.53
"2018-04-09 00:00:00",4319919963.11,6918.99
"2018-04-10 00:00:00",3787719763.97,6799.78
"2018-04-11 00:00:00",3847847968.2,6919.27
"2018-04-12 00:00:00",5257011978.82,7421.64
"2018-04-13 00:00:00",5556366843.15,7997.98
"2018-04-14 00:00:00",2694417623.72,8018.27
"2018-04-15 00:00:00",3371010308.6,8229.04
