"DateTime","Total Volume","Price"
"2020-04-09 00:00:00",5166478332.21,7249.45
"2020-04-10 00:00:00",3133891275.39,7031.24
"2020-04-11 00:00:00",1958523040.88,6870.9
"2020-04-12 00:00:00",1628454775.52,7001.07
"2020-04-13 00:00:00",2897913019.07,6763.05
"2020-04-14 00:00:00",2334088627.98,6880.36
"2020-04-15 00:00:00",3213987402,6776.14
"2020-04-16 00:00:00",4093005516.85,6847.09
"2020-04-17 00:00:00",3254273652.2,7080.48
"2020-04-18 00:00:00",1858979001.11,7166.39
"2020-04-19 00:00:00",1739451369.64,7174.59
"2020-04-20 00:00:00",2628681767.01,6997.65
"2020-04-21 00:00:00",2645652638.12,6864.15
"2020-04-22 00:00:00",2779488486.45,6998.44
"2020-04-23 00:00:00",3463193158.47,7386.38
"2020-04-24 00:00:00",5519272707.75,7507.82
"2020-04-25 00:00:00",2160569779.47,7577.19
"2020-04-26 00:00:00",1904623638.39,7601.59
"2020-04-27 00:00:00",3460383815.68,7715.16
"2020-04-28 00:00:00",3275262453.71,7731.56
"2020-04-29 00:00:00",7382143895,8342.73
"2020-04-30 00:00:00",7399052701.72,8938.71
"2020-05-01 00:00:00",4516846577.8,8848.93
"2020-05-02 00:00:00",2499497314.72,8891.05
"2020-05-03 00:00:00",2848831903.24,8966.63
"2020-05-04 00:00:00",4101454973.64,8753.2
"2020-05-05 00:00:00",3486945486.99,8950.36
"2020-05-06 00:00:00",4396129837.91,9166.53
"2020-05-07 00:00:00",5935137961.29,9553.42
"2020-05-08 00:00:00",7285872468.74,9885.19
"2020-05-09 00:00:00",5443465465.77,9718.99
"2020-05-10 00:00:00",3470322686.72,8892.54
"2020-05-11 00:00:00",4977163778.84,8696.71
"2020-05-12 00:00:00",6014533003.81,8758.85
"2020-05-13 00:00:00",6206654581.73,9107.62
"2020-05-14 00:00:00",4644689117.44,9600.63
"2020-05-15 00:00:00",4396827164.11,9495.42
"2020-05-16 00:00:00",2600170888.3,9404.61
"2020-05-17 00:00:00",2133186238.11,9609.89
"2020-05-18 00:00:00",4474394327.6,9710.06
"2020-05-19 00:00:00",4326402109.34,9681.33
"2020-05-20 00:00:00",5281939043.32,9578.38
"2020-05-21 00:00:00",5314966599.87,9189.17
"2020-05-22 00:00:00",3639693653.46,9100.93
"2020-05-23 00:00:00",2210199452.67,9206.21
"2020-05-24 00:00:00",3038039451.48,9007.13
"2020-05-25 00:00:00",6269986444.46,8808.45
"2020-05-26 00:00:00",3264734385.1,8858.6
"2020-05-27 00:00:00",4259305348.61,9021.42
"2020-05-28 00:00:00",3621430162.99,9365.82
"2020-05-29 00:00:00",4933548114.01,9473.12
"2020-05-30 00:00:00",2455011406.92,9538.09
"2020-05-31 00:00:00",4362033906.03,9551.88
"2020-06-01 00:00:00",6012094287.51,9890.31
"2020-06-02 00:00:00",6874568719.02,9788.39
"2020-06-03 00:00:00",3594009757.42,9537.4
"2020-06-04 00:00:00",4611610800.52,9674.4
"2020-06-05 00:00:00",4885169507.81,9728.87
"2020-06-06 00:00:00",2036983984.4,9632.28
"2020-06-07 00:00:00",2057133197.9,9608.27
"2020-06-08 00:00:00",4315136227.76,9729.96
"2020-06-09 00:00:00",3457701283.8,9744.48
"2020-06-10 00:00:00",3302230993.61,9849.52
"2020-06-11 00:00:00",5350264834.73,9532.1
"2020-06-12 00:00:00",3327810137.49,9393.19
"2020-06-13 00:00:00",1959448504.8,9427.95
"2020-06-14 00:00:00",1630993360.64,9365.29
"2020-06-15 00:00:00",4897294743.96,9204.1
"2020-06-16 00:00:00",4639636708.73,9484.25
"2020-06-17 00:00:00",4624985481,9396.56
"2020-06-18 00:00:00",3927811731.81,9378.11
"2020-06-19 00:00:00",8605015566.77,9329.79
"2020-06-20 00:00:00",2082832466.92,9286.57
"2020-06-21 00:00:00",1757138017.01,9350.38
"2020-06-22 00:00:00",3780128799.88,9529.03
"2020-06-23 00:00:00",5160675538.84,9650.29
"2020-06-24 00:00:00",4429348069.43,9435.22
"2020-06-25 00:00:00",5626575657.23,9168.09
"2020-06-26 00:00:00",5676583937.49,9165.37
"2020-06-27 00:00:00",1991301633.97,9028.81
"2020-06-28 00:00:00",1939594156.55,9067.9
"2020-06-29 00:00:00",3384744317.42,9130.38
"2020-06-30 00:00:00",3800767305.66,9134.88
"2020-07-01 00:00:00",4195105533.83,9198.5
"2020-07-02 00:00:00",3944230379.14,9111.26
"2020-07-03 00:00:00",3657051427.31,9087.22
"2020-07-04 00:00:00",2278169129.16,9124.15
"2020-07-05 00:00:00",1874616245.38,9044.39
"2020-07-06 00:00:00",3910204556.62,9219.87
"2020-07-07 00:00:00",3667938499.58,9293.5
"2020-07-08 00:00:00",4342814760.51,9354.28
"2020-07-09 00:00:00",4047463661.16,9306.52
"2020-07-10 00:00:00",3705330570.5,9223.01
"2020-07-11 00:00:00",2005979600.43,9245.17
"2020-07-12 00:00:00",2936126328.93,9254.56
"2020-07-13 00:00:00",6416720495.56,9268.8
"2020-07-14 00:00:00",3686345240.85,9194.64
"2020-07-15 00:00:00",3772555211.08,9216.73
"2020-07-16 00:00:00",3757248544.29,9122.85
"2020-07-17 00:00:00",3646202664.21,9131.85
"2020-07-18 00:00:00",2283127173.28,9165.93
"2020-07-19 00:00:00",2096098970.52,9175.86
"2020-07-20 00:00:00",3471019864.49,9180.83
"2020-07-21 00:00:00",3811768391.91,9298.9
"2020-07-22 00:00:00",4305078348.78,9420.86
"2020-07-23 00:00:00",4361535848.81,9566.88
"2020-07-24 00:00:00",3603463234.62,9562.51
"2020-07-25 00:00:00",2765087689.38,9640.74
"2020-07-26 00:00:00",2868026192.48,9899.81
"2020-07-27 00:00:00",6529620364.96,10666.5
"2020-07-28 00:00:00",6615830052.69,10922.19
"2020-07-29 00:00:00",5383234029.16,11101.29
"2020-07-30 00:00:00",5785341544.77,11028.95
"2020-07-31 00:00:00",5426030069.05,11217.99
"2020-08-01 00:00:00",4467629842.58,11557.88
"2020-08-02 00:00:00",3644831869.56,11400.56
"2020-08-03 00:00:00",6366977922.22,11210.98
"2020-08-04 00:00:00",4945516692.27,11218.12
"2020-08-05 00:00:00",4507331257.29,11443.55
"2020-08-06 00:00:00",7158555617.42,11743.81
"2020-08-07 00:00:00",6274937523.53,11631.52
"2020-08-08 00:00:00",3791775563.82,11673.14
"2020-08-09 00:00:00",3323621661.68,11668.43
"2020-08-10 00:00:00",5904470443.63,11857.36
"2020-08-11 00:00:00",5549983101.29,11539.5
"2020-08-12 00:00:00",6242504587.34,11401.93
"2020-08-13 00:00:00",5648642378.75,11539.96
"2020-08-14 00:00:00",7203006608.42,11760.32
"2020-08-15 00:00:00",4710045162.44,11839.75
"2020-08-16 00:00:00",4432874661.8,11818.09
"2020-08-17 00:00:00",7270240150.92,12125.2
"2020-08-18 00:00:00",7109021199.03,12126.32
"2020-08-19 00:00:00",5801033173.43,11807
"2020-08-20 00:00:00",5574742517.71,11783.88
"2020-08-21 00:00:00",4780457924.1,11688.6
"2020-08-22 00:00:00",2960201384.39,11532.54
"2020-08-23 00:00:00",2399903614.18,11617.61
"2020-08-24 00:00:00",4544305733.34,11711.05
"2020-08-25 00:00:00",5147553930.35,11449
"2020-08-26 00:00:00",5165046183.97,11400.94
"2020-08-27 00:00:00",5198519577.37,11363.58
"2020-08-28 00:00:00",4988714971.12,11421.44
"2020-08-29 00:00:00",3461570483.08,11509.89
"2020-08-30 00:00:00",3386013784.59,11594.53
"2020-08-31 00:00:00",6409395176.35,11680.82
"2020-09-01 00:00:00",5704884125.79,11801.24
"2020-09-02 00:00:00",6410140390.84,11586.74
"2020-09-03 00:00:00",5993055806.36,10743.32
"2020-09-04 00:00:00",7017496185.54,10329.37
"2020-09-05 00:00:00",3805291277.17,10225.5
"2020-09-06 00:00:00",2656126596.14,10190.34
"2020-09-07 00:00:00",4231840258.39,10152.8
"2020-09-08 00:00:00",4084050738.67,10149.7
"2020-09-09 00:00:00",4155234107.65,10169.36
"2020-09-10 00:00:00",4252704245.5,10357.35
"2020-09-11 00:00:00",4753806533.23,10314.05
"2020-09-12 00:00:00",2690869408.03,10384.6
"2020-09-13 00:00:00",2820733504.17,10401.69
"2020-09-14 00:00:00",4487606952.8,10506.48
"2020-09-15 00:00:00",5004842987.76,10784.58
"2020-09-16 00:00:00",4887637549.71,10882.36
"2020-09-17 00:00:00",4540443168.32,10901.62
"2020-09-18 00:00:00",4840436005.63,10932.3
"2020-09-19 00:00:00",2854558111.08,11036.26
"2020-09-20 00:00:00",2524023018.18,10929.56
"2020-09-21 00:00:00",4413788389.92,10655.99
"2020-09-22 00:00:00",5358787616.83,10471.46
"2020-09-23 00:00:00",5635401787.73,10356.55
"2020-09-24 00:00:00",5946280428.93,10502.96
"2020-09-25 00:00:00",5374114867.7,10662.26
"2020-09-26 00:00:00",2568475117.35,10740.57
"2020-09-27 00:00:00",2749955008.52,10711.39
"2020-09-28 00:00:00",4557519027.76,10800.39
"2020-09-29 00:00:00",5302539204.9,10752.03
"2020-09-30 00:00:00",5320389830.2,10758.15
"2020-10-01 00:00:00",5124100697.31,10690.56
"2020-10-02 00:00:00",7176895035.26,10528.28
"2020-10-03 00:00:00",3352588094.61,10554.89
"2020-10-04 00:00:00",2565012656.01,10617.22
"2020-10-05 00:00:00",4539108999.52,10713.65
"2020-10-06 00:00:00",4563263452.51,10667.49
"2020-10-07 00:00:00",5503105686.17,10617.09
"2020-10-08 00:00:00",5371805445.26,10749.31
"2020-10-09 00:00:00",6083288342.89,10974.31
"2020-10-10 00:00:00",4843445493.63,11271.71
"2020-10-11 00:00:00",3713671684,11359.1
"2020-10-12 00:00:00",5458956390,11474.64
"2020-10-13 00:00:00",5385055985.47,11438.13
"2020-10-14 00:00:00",4530283597.92,11424.56
"2020-10-15 00:00:00",5163010329.75,11438.32
"2020-10-16 00:00:00",4898323701.7,11385.12
"2020-10-17 00:00:00",2614712987.86,11340.35
"2020-10-18 00:00:00",2407177324.22,11435.47
"2020-10-19 00:00:00",6158648882.16,11619.53
"2020-10-20 00:00:00",5355746855.58,11868.06
"2020-10-21 00:00:00",7301115595.16,12568.45
"2020-10-22 00:00:00",8238063748.02,12949.22
"2020-10-23 00:00:00",7225684755.39,12882.22
"2020-10-24 00:00:00",4847548046.39,13026.89
"2020-10-25 00:00:00",4189926176.49,13128.55
"2020-10-26 00:00:00",6503529572.99,13019.42
"2020-10-27 00:00:00",6701415468.61,13421.89
"2020-10-28 00:00:00",8128094659.12,13380.86
"2020-10-29 00:00:00",6565450874.68,13314.58
"2020-10-30 00:00:00",6354726566.76,13403.71
"2020-10-31 00:00:00",5296010177.61,13755.02
"2020-11-01 00:00:00",4345374447.93,13763.62
"2020-11-02 00:00:00",7428250583.24,13525.06
"2020-11-03 00:00:00",12186159181.57,13686.19
"2020-11-04 00:00:00",7040101242.08,13899.02
"2020-11-05 00:00:00",10844369361.84,14926.92
"2020-11-06 00:00:00",9922202650.66,15584.22
"2020-11-07 00:00:00",5602643168.68,15096.18
"2020-11-08 00:00:00",5446381397.67,15196.5
"2020-11-09 00:00:00",8046494017.85,15322.68
"2020-11-10 00:00:00",8062638367.07,15288.05
"2020-11-11 00:00:00",7630113799.93,15635.9
"2020-11-12 00:00:00",8516184617.13,15912.62
"2020-11-13 00:00:00",7671379932.19,16229.21
"2020-11-14 00:00:00",4605967608.79,16027.45
"2020-11-15 00:00:00",4540483377.77,15976.43
"2020-11-16 00:00:00",6811897267.52,16377.13
"2020-11-17 00:00:00",8863005218.48,17210.43
"2020-11-18 00:00:00",11215008079.03,17863.5
"2020-11-19 00:00:00",7714150518.2,17768.97
"2020-11-20 00:00:00",10982857372.41,18289.47
"2020-11-21 00:00:00",6377213559.03,18662.59
"2020-11-22 00:00:00",5187766107.53,18196.36
"2020-11-23 00:00:00",7737060262.46,18386.09
"2020-11-24 00:00:00",10364268056.71,18768.64
"2020-11-25 00:00:00",9610889100.84,19004.35
"2020-11-26 00:00:00",11342108390.42,17588.84
"2020-11-27 00:00:00",9900903235.44,16971
"2020-11-28 00:00:00",4862788495.93,17394.47
"2020-11-29 00:00:00",6460979049.63,17945.4
"2020-11-30 00:00:00",10915908326.15,19024.63
"2020-12-01 00:00:00",12979580125.5,19052.98
"2020-12-02 00:00:00",8256902397.95,18843.58
"2020-12-03 00:00:00",7758373516.3,19248.31
"2020-12-04 00:00:00",9942563625.55,19072.71
"2020-12-05 00:00:00",5052556483.76,18846.66
"2020-12-06 00:00:00",4969668627.82,19151.61
"2020-12-07 00:00:00",7555124744.49,19160.74
"2020-12-08 00:00:00",8218632581.69,18761.35
"2020-12-09 00:00:00",7995723948.13,18154.2
"2020-12-10 00:00:00",10759266471.99,18237.44
"2020-12-11 00:00:00",7594477210.86,17946.61
"2020-12-12 00:00:00",6656475700.77,18490.92
"2020-12-13 00:00:00",7846507944.52,19074.16
"2020-12-14 00:00:00",8602685094.66,19170.41
"2020-12-15 00:00:00",10043824295.68,19306.65
"2020-12-16 00:00:00",14521855344.97,20413.61
"2020-12-17 00:00:00",17070996382.28,22469.7
"2020-12-18 00:00:00",17740669481.5,22808.71
"2020-12-19 00:00:00",9042126924.08,23434.77
"2020-12-20 00:00:00",7328103187.94,23673.94
"2020-12-21 00:00:00",11972489293.97,23046.81
"2020-12-22 00:00:00",15480826099.67,23105.75
"2020-12-23 00:00:00",15183482263.11,23362.18
"2020-12-24 00:00:00",11244056052.01,23247.51
"2020-12-25 00:00:00",7719723614.63,24097.04
"2020-12-26 00:00:00",9924689866.23,25637.44
"2020-12-27 00:00:00",13298715546.66,27073.02
"2020-12-28 00:00:00",17090243518.39,26773.8
"2020-12-29 00:00:00",17180662809.74,26623.93
"2020-12-30 00:00:00",18657376556.88,28175.15
"2020-12-31 00:00:00",17138171776.86,28629.4
"2021-01-01 00:00:00",13552034925.48,29207.27
"2021-01-02 00:00:00",19325380036.57,31146.78
"2021-01-03 00:00:00",16941910364.34,33399.96
"2021-01-04 00:00:00",21185131714.21,31058
"2021-01-05 00:00:00",19761870991.95,32236.37
"2021-01-06 00:00:00",24189303735.34,35188.98
"2021-01-07 00:00:00",31419984767.08,38352.94
"2021-01-08 00:00:00",30729053705.06,39302.74
"2021-01-09 00:00:00",18684622057.91,40092.05
"2021-01-10 00:00:00",18083195812.71,38355.77
"2021-01-11 00:00:00",23137719606.71,34287.41
"2021-01-12 00:00:00",21211879662.5,34571.63
"2021-01-13 00:00:00",19369130654.36,35107.78
"2021-01-14 00:00:00",25501971534.23,38422.66
"2021-01-15 00:00:00",24251078537.85,37045.81
"2021-01-16 00:00:00",14257267279.5,36669.16
"2021-01-17 00:00:00",12007129644.7,35357.75
"2021-01-18 00:00:00",16149298931.73,36106.82
"2021-01-19 00:00:00",23738217288.98,36892.41
"2021-01-20 00:00:00",22602209086.62,34964.77
"2021-01-21 00:00:00",19011710622.91,32843.37
"2021-01-22 00:00:00",15605865748.74,31337.35
"2021-01-23 00:00:00",10242072698.78,32457.44
"2021-01-24 00:00:00",7387103635.59,32024.28
"2021-01-25 00:00:00",14079362091.92,33409.14
"2021-01-26 00:00:00",14425953565.09,31898.43
"2021-01-27 00:00:00",18762979343.08,30908.39
"2021-01-28 00:00:00",17513984256.07,31893.23
"2021-01-29 00:00:00",29728213189.88,35313.79
"2021-01-30 00:00:00",14170643253.14,33882.07
"2021-01-31 00:00:00",13113028072.11,33297.89
"2021-02-01 00:00:00",17395980156.98,33527.29
"2021-02-02 00:00:00",16764231992,34731.98
"2021-02-03 00:00:00",16694450485.54,36559.26
"2021-02-04 00:00:00",22821658720.2,37470.54
"2021-02-05 00:00:00",22181799965.32,37485.21
"2021-02-06 00:00:00",16674836031.31,39618.54
"2021-02-07 00:00:00",14859387692.92,38564.88
"2021-02-08 00:00:00",30311783559.42,42335.35
"2021-02-09 00:00:00",37583457638.7,46630.52
"2021-02-10 00:00:00",26869607755.41,45546.93
"2021-02-11 00:00:00",24780659849.09,46348.74
"2021-02-12 00:00:00",25103610730.47,47587.42
"2021-02-13 00:00:00",14036322447.05,47231.33
"2021-02-14 00:00:00",14010056509.59,48369.66
"2021-02-15 00:00:00",19522794143.71,47470.87
"2021-02-16 00:00:00",23102761737.51,48815.08
"2021-02-17 00:00:00",27556024072.7,50795.2
"2021-02-18 00:00:00",27694696979.93,51712.71
"2021-02-19 00:00:00",33770960243.14,53548.96
"2021-02-20 00:00:00",26510010893.71,55834.39
"2021-02-21 00:00:00",28180559634.41,56932.41
"2021-02-22 00:00:00",29872087731.69,52867.52
"2021-02-23 00:00:00",38849741386.09,49573.87
"2021-02-24 00:00:00",30702163825.69,49207.55
"2021-02-25 00:00:00",43252540396.83,49407.61
"2021-02-26 00:00:00",28717217962.7,46295.92
"2021-02-27 00:00:00",15458847519.79,46713.32
"2021-02-28 00:00:00",13952129626.16,44853.91
"2021-03-01 00:00:00",21819420197.84,47435.59
"2021-03-02 00:00:00",24928509897.58,48659.49
"2021-03-03 00:00:00",25033547243.9,50401.02
"2021-03-04 00:00:00",22758733867.88,49654.78
"2021-03-05 00:00:00",24854155009.11,47889.31
"2021-03-06 00:00:00",12915380680.33,48142.2
"2021-03-07 00:00:00",15415968254.73,50174.17
"2021-03-08 00:00:00",25427769644.93,50874.59
"2021-03-09 00:00:00",27770040122.19,53411.46
"2021-03-10 00:00:00",26861631606.45,55225.47
"2021-03-11 00:00:00",28598529403.71,56228.71
"2021-03-12 00:00:00",28482358387.52,56579.63
"2021-03-13 00:00:00",25418476694.83,58926.24
"2021-03-14 00:00:00",22027800418.31,60327.81
"2021-03-15 00:00:00",31415682912.91,57723.43
"2021-03-16 00:00:00",29410141447.27,55102.59
"2021-03-17 00:00:00",24165018419.69,56565.7
"2021-03-18 00:00:00",25019465026.55,58550
"2021-03-19 00:00:00",23544899053.43,57868.35
"2021-03-20 00:00:00",17652040749.16,58874.75
"2021-03-21 00:00:00",16303213502.4,57128.48
"2021-03-22 00:00:00",26087065277.23,56113.61
"2021-03-23 00:00:00",35928793992.09,54410.32
"2021-03-24 00:00:00",31252041745.49,54443.84
"2021-03-25 00:00:00",40231550763.1,51802.91
"2021-03-26 00:00:00",29977729840.69,53179.72
"2021-03-27 00:00:00",18967261992.93,55298.89
"2021-03-28 00:00:00",16772131539.06,55639.76
"2021-03-29 00:00:00",28423683542.61,56662.24
"2021-03-30 00:00:00",25106331649.05,58228.74
"2021-03-31 00:00:00",27965551198.47,58368.66
"2021-04-01 00:00:00",30704916671.61,58709.28
"2021-04-02 00:00:00",28621616186.02,59259.99
"2021-04-03 00:00:00",19564632297.97,58364.46
"2021-04-04 00:00:00",14138318945.11,57493.56
"2021-04-05 00:00:00",29458934003.58,58034.56
"2021-04-06 00:00:00",42375062689.21,58416.88
"2021-04-07 00:00:00",32195563837.85,57047.89
"2021-04-08 00:00:00",32488756020.42,56930.65
"2021-04-09 00:00:00",31601235135.74,58288.08
"2021-04-10 00:00:00",27583363593.59,59539.47
"2021-04-11 00:00:00",18242758086.62,59945.81
"2021-04-12 00:00:00",35483796319.2,60327.33
"2021-04-13 00:00:00",42943835574.89,61746.82
"2021-04-14 00:00:00",47406690474.05,63086.4
"2021-04-15 00:00:00",34850561130.56,62932.61
"2021-04-16 00:00:00",50632412145.06,61807.62
"2021-04-17 00:00:00",20479145738.8,61127.07
"2021-04-18 00:00:00",41329677223.62,56589.22
"2021-04-19 00:00:00",28227717604.97,55940.86
"2021-04-20 00:00:00",65361611589.73,55265.39
"2021-04-21 00:00:00",64604995205.69,55221.38
"2021-04-22 00:00:00",58278646714.11,52989.2
"2021-04-23 00:00:00",57269555091.45,49804
"2021-04-24 00:00:00",29648578096.59,49996.67
"2021-04-25 00:00:00",27352828043.19,48824.74
"2021-04-26 00:00:00",48205108032.27,51616.56
"2021-04-27 00:00:00",65097211855.97,54424.27
"2021-04-28 00:00:00",44953782970.95,55174.09
"2021-04-29 00:00:00",35346418720.96,53808.33
"2021-04-30 00:00:00",28512563006.15,55537.13
"2021-05-01 00:00:00",14849025231.62,57778.03
"2021-05-02 00:00:00",11163653219.62,57013.77
"2021-05-03 00:00:00",31642437321.5,57747.72
"2021-05-04 00:00:00",32667603565.09,55167.43
"2021-05-05 00:00:00",33538965570.63,55461.5
"2021-05-06 00:00:00",30221310890.24,56846.08
"2021-05-07 00:00:00",41195766333.18,57003.23
"2021-05-08 00:00:00",23390241710.2,58253.57
"2021-05-09 00:00:00",22306371040,57813.99
"2021-05-10 00:00:00",33152495488.87,56913.1
"2021-05-11 00:00:00",27094178422.47,55709.38
"2021-05-12 00:00:00",37116188793.31,53594.17
"2021-05-13 00:00:00",65042808624.14,49203.86
"2021-05-14 00:00:00",54441007562.92,50232.36
"2021-05-15 00:00:00",43388936373.92,48658.12
"2021-05-16 00:00:00",32706456197.31,46863.76
"2021-05-17 00:00:00",53608465157.9,44398.01
"2021-05-18 00:00:00",32997861711.19,44064.38
"2021-05-19 00:00:00",48094980495.42,36744.77
"2021-05-20 00:00:00",55679631160.33,38764.64
"2021-05-21 00:00:00",43440407237.88,37902.44
"2021-05-22 00:00:00",31743674033.64,37064.82
"2021-05-23 00:00:00",34623680691.03,34730.87
"2021-05-24 00:00:00",46253126005.85,37206.34
"2021-05-25 00:00:00",44948891150.8,38175.99
"2021-05-26 00:00:00",49563099739.31,39355.31
"2021-05-27 00:00:00",41075770311.92,38810.39
"2021-05-28 00:00:00",71931719705.36,36806.68
"2021-05-29 00:00:00",49465323448.9,35486.58
"2021-05-30 00:00:00",19621708690.51,34941.14
"2021-05-31 00:00:00",16956660489.24,35857.83
"2021-06-01 00:00:00",14670268326.13,36821.85
"2021-06-02 00:00:00",13871957424.92,37080.26
"2021-06-03 00:00:00",14929634494.16,38341.19
"2021-06-04 00:00:00",13034179380.04,37445.26
"2021-06-05 00:00:00",10957704804.44,36378.96
"2021-06-06 00:00:00",34958732203.56,35859.07
"2021-06-07 00:00:00",42548312581.38,35078.76
"2021-06-08 00:00:00",51086859356.77,32547.72
"2021-06-09 00:00:00",19937527822.02,34981.8
"2021-06-10 00:00:00",15683940758.13,37104.13
"2021-06-11 00:00:00",14338266805.78,36823.85
"2021-06-12 00:00:00",8791750746.35,36050.27
"2021-06-13 00:00:00",8647463509.47,37088.46
