"DateTime","Price","Out","At","In"
"2014-06-19 00:00:00",605.63,558633,232433,1779703
"2014-06-20 00:00:00",594.58,618216,211268,1746676
"2014-06-21 00:00:00",592.02,634912,208065,1735285
"2014-06-22 00:00:00",601.04,587899,246368,1755529
"2014-06-23 00:00:00",593.76,613243,244405,1733965
"2014-06-24 00:00:00",590.53,648417,215136,1728642
"2014-06-25 00:00:00",578.22,758216,156577,1681604
"2014-06-26 00:00:00",574.28,784572,148314,1668084
"2014-06-27 00:00:00",592.04,623967,240431,1740124
"2014-06-28 00:00:00",601.37,576255,247795,1780719
"2014-06-29 00:00:00",598.74,587167,265071,1762806
"2014-06-30 00:00:00",616.92,512620,167179,1939230
"2014-07-01 00:00:00",643.32,410388,142824,2066964
"2014-07-02 00:00:00",628.34,512934,139639,1969513
"2014-07-03 00:00:00",639.99,420117,180870,2025370
"2014-07-04 00:00:00",632.63,476484,167242,1989636
"2014-07-05 00:00:00",623.75,526992,186268,1927835
"2014-07-06 00:00:00",626.05,520470,205268,1928768
"2014-07-07 00:00:00",617.63,551517,240216,1866284
"2014-07-08 00:00:00",614.5,565463,246580,1846658
"2014-07-09 00:00:00",617.17,540758,266330,1854449
"2014-07-10 00:00:00",618.31,536568,272621,1856995
"2014-07-11 00:00:00",624.87,506331,268661,1893816
"2014-07-12 00:00:00",632.25,475716,189284,2008556
"2014-07-13 00:00:00",633.09,474582,199489,2010146
"2014-07-14 00:00:00",622.53,514617,297222,1878366
"2014-07-15 00:00:00",620.86,558056,265394,1871759
"2014-07-16 00:00:00",618.26,569910,278590,1853993
"2014-07-17 00:00:00",621.28,549701,286948,1867174
"2014-07-18 00:00:00",624.04,508330,318187,1874740
"2014-07-19 00:00:00",629.64,494331,246430,1967135
"2014-07-20 00:00:00",623.94,506468,343779,1872470
"2014-07-21 00:00:00",620.47,538354,332071,1851886
"2014-07-22 00:00:00",624.41,503805,345191,1876071
"2014-07-23 00:00:00",623,523568,351180,1855994
"2014-07-24 00:00:00",610.67,742749,203755,1786334
"2014-07-25 00:00:00",603.23,830943,160074,1745659
"2014-07-26 00:00:00",598.12,864002,164236,1712890
"2014-07-27 00:00:00",597.59,863110,175528,1711264
"2014-07-28 00:00:00",587.82,962812,114366,1675843
"2014-07-29 00:00:00",585.41,955967,138966,1662857
"2014-07-30 00:00:00",575.16,1040754,92642,1627898
"2014-07-31 00:00:00",578.87,1013121,103719,1640748
"2014-08-01 00:00:00",595.21,841739,158196,1763194
"2014-08-02 00:00:00",593.17,862531,165088,1738948
"2014-08-03 00:00:00",586.34,951827,127096,1698325
"2014-08-04 00:00:00",590.79,877097,194071,1698477
"2014-08-05 00:00:00",589.85,872859,214537,1689155
"2014-08-06 00:00:00",590.5,864352,228302,1687263
"2014-08-07 00:00:00",591.5,856233,225719,1698551
"2014-08-08 00:00:00",600.14,764410,155519,1863754
"2014-08-09 00:00:00",591.48,861370,242518,1684763
"2014-08-10 00:00:00",592.35,840245,260169,1695027
"2014-08-11 00:00:00",582.67,1024930,129521,1645704
"2014-08-12 00:00:00",570.14,1119609,91967,1594852
"2014-08-13 00:00:00",548.33,1190132,78870,1542263
"2014-08-14 00:00:00",520.44,1240804,70064,1500481
"2014-08-15 00:00:00",499.23,1279849,88859,1441307
"2014-08-16 00:00:00",503.75,1244724,115234,1449788
"2014-08-17 00:00:00",501.47,1239139,140033,1444888
"2014-08-18 00:00:00",471.61,1372370,69339,1388374
"2014-08-19 00:00:00",471.43,1354766,96081,1383952
"2014-08-20 00:00:00",495.18,1212580,157652,1473687
"2014-08-21 00:00:00",524.27,1135827,105769,1609938
"2014-08-22 00:00:00",512.51,1149187,176192,1531245
"2014-08-23 00:00:00",505.4,1194066,191649,1474774
"2014-08-24 00:00:00",505.82,1184211,213593,1472651
"2014-08-25 00:00:00",505.52,1176052,227713,1469798
"2014-08-26 00:00:00",508.92,1151810,237847,1490641
"2014-08-27 00:00:00",520.02,1107402,165146,1607353
"2014-08-28 00:00:00",512.47,1116728,268311,1503282
"2014-08-29 00:00:00",510.93,1128173,273589,1489521
"2014-08-30 00:00:00",508.02,1132361,286991,1475077
"2014-08-31 00:00:00",493.33,1293393,184610,1428192
"2014-09-01 00:00:00",479.63,1417973,111469,1389581
"2014-09-02 00:00:00",478.77,1397006,132034,1388555
"2014-09-03 00:00:00",482.06,1352526,176119,1393358
"2014-09-04 00:00:00",487.37,1299402,210183,1419608
"2014-09-05 00:00:00",489.04,1280846,235552,1420185
"2014-09-06 00:00:00",486.09,1293910,233444,1417195
"2014-09-07 00:00:00",484.61,1289615,266264,1415235
"2014-09-08 00:00:00",478.26,1333436,259920,1382896
"2014-09-09 00:00:00",473.06,1368960,216705,1365475
"2014-09-10 00:00:00",481.31,1240125,295690,1376558
"2014-09-11 00:00:00",481.75,1233465,308116,1378708
"2014-09-12 00:00:00",475.42,1289030,272484,1366931
"2014-09-13 00:00:00",477.64,1265302,297304,1373389
"2014-09-14 00:00:00",476.15,1276434,309450,1370003
"2014-09-15 00:00:00",476.49,1269391,318868,1369871
"2014-09-16 00:00:00",471.38,1335498,272741,1355494
"2014-09-17 00:00:00",463.83,1496390,129110,1342705
"2014-09-18 00:00:00",435.52,1641321,98725,1235701
"2014-09-19 00:00:00",407.64,1714259,54786,1212578
"2014-09-20 00:00:00",407.6,1695153,75668,1212190
"2014-09-21 00:00:00",404.79,1685984,101588,1211745
"2014-09-22 00:00:00",404.68,1668712,119843,1211550
"2014-09-23 00:00:00",420.13,1628000,66450,1299563
"2014-09-24 00:00:00",430.65,1571311,106600,1324975
"2014-09-25 00:00:00",418.56,1635532,89113,1279453
"2014-09-26 00:00:00",408.06,1682112,117158,1210460
"2014-09-27 00:00:00",400.88,1674653,123259,1209533
"2014-09-28 00:00:00",388.2,1763243,53382,1205674
"2014-09-29 00:00:00",380.95,1743053,81621,1200329
"2014-09-30 00:00:00",384.96,1717288,109656,1202768
"2014-10-01 00:00:00",388.12,1701364,141961,1205203
"2014-10-02 00:00:00",378.4,1753640,100226,1199625
"2014-10-03 00:00:00",370.52,1788514,77632,1196039
"2014-10-04 00:00:00",348.49,1828643,42923,1191728
"2014-10-05 00:00:00",319.59,1847789,57461,1180045
"2014-10-06 00:00:00",325.5,1818482,95830,1180488
"2014-10-07 00:00:00",333.63,1793885,91595,1214172
"2014-10-08 00:00:00",338.54,1777882,92844,1236166
"2014-10-09 00:00:00",366.09,1712779,82167,1320221
"2014-10-10 00:00:00",365.73,1705516,111538,1308001
"2014-10-11 00:00:00",360.32,1704372,129828,1294800
"2014-10-12 00:00:00",363.41,1688659,155710,1286121
"2014-10-13 00:00:00",378.63,1601075,174371,1365403
"2014-10-14 00:00:00",396.73,1523386,157428,1452942
"2014-10-15 00:00:00",393.05,1543369,177777,1418733
"2014-10-16 00:00:00",385.2,1573591,207975,1365594
"2014-10-17 00:00:00",378.59,1617167,226151,1310341
"2014-10-18 00:00:00",384.65,1564133,237464,1354720
"2014-10-19 00:00:00",389.21,1548312,265257,1356289
"2014-10-20 00:00:00",383.1,1574734,257779,1338605
"2014-10-21 00:00:00",382.83,1567204,279304,1324202
"2014-10-22 00:00:00",380.33,1578384,278030,1316703
"2014-10-23 00:00:00",367.28,1748726,169209,1253091
"2014-10-24 00:00:00",356.14,1801174,136092,1235796
"2014-10-25 00:00:00",349.05,1855990,107135,1222391
"2014-10-26 00:00:00",350.5,1827240,128442,1232336
"2014-10-27 00:00:00",350.64,1811421,147131,1231659
"2014-10-28 00:00:00",352,1796566,167600,1231524
"2014-10-29 00:00:00",343.78,1822220,175094,1205965
"2014-10-30 00:00:00",341.91,1814959,189776,1202927
"2014-10-31 00:00:00",342.03,1803793,203068,1202432
"2014-11-01 00:00:00",329.87,1939261,93999,1177296
"2014-11-02 00:00:00",324.78,1926554,129156,1176567
"2014-11-03 00:00:00",327.26,1905674,147994,1176792
"2014-11-04 00:00:00",324.43,1908219,150469,1176389
"2014-11-05 00:00:00",334.25,1829945,160440,1250967
"2014-11-06 00:00:00",343.44,1740780,171853,1317060
"2014-11-07 00:00:00",345.9,1702144,191142,1307645
"2014-11-08 00:00:00",343.05,1727230,169717,1297910
"2014-11-09 00:00:00",352,1669793,159303,1386830
"2014-11-10 00:00:00",365.64,1595374,120336,1498262
"2014-11-11 00:00:00",366.43,1588583,146316,1481067
"2014-11-12 00:00:00",404.27,1383275,124344,1715975
"2014-11-13 00:00:00",435.67,1263453,149302,1816847
"2014-11-14 00:00:00",406.09,1400024,162312,1679133
"2014-11-15 00:00:00",387.65,1508615,199830,1538254
"2014-11-16 00:00:00",380.45,1514008,241557,1509061
"2014-11-17 00:00:00",395.33,1400982,253435,1608429
"2014-11-18 00:00:00",383.45,1480688,290517,1499222
"2014-11-19 00:00:00",381.78,1505017,281804,1490407
"2014-11-20 00:00:00",369.07,1619003,272383,1387477
"2014-11-21 00:00:00",351.27,1813802,209264,1260797
"2014-11-22 00:00:00",357.36,1712834,265409,1310819
"2014-11-23 00:00:00",361.62,1675728,304772,1329427
"2014-11-24 00:00:00",375.32,1496586,341902,1471523
"2014-11-25 00:00:00",383.19,1449549,309160,1552374
"2014-11-26 00:00:00",371.13,1536164,374931,1407079
"2014-11-27 00:00:00",369.62,1571437,369188,1382313
"2014-11-28 00:00:00",370.81,1534894,408632,1388690
"2014-11-29 00:00:00",380.76,1458060,382380,1492892
"2014-11-30 00:00:00",376.82,1466910,448408,1422102
"2014-12-01 00:00:00",378.3,1462276,452585,1430775
"2014-12-02 00:00:00",380.12,1443648,437271,1462479
"2014-12-03 00:00:00",379.16,1446823,474832,1423166
"2014-12-04 00:00:00",373.34,1484798,478127,1381711
"2014-12-05 00:00:00",373.04,1482743,494179,1379145
"2014-12-06 00:00:00",376.19,1444123,514137,1399681
"2014-12-07 00:00:00",375.17,1449839,542725,1392496
"2014-12-08 00:00:00",370.98,1496392,513602,1367386
"2014-12-09 00:00:00",354.59,1879250,250779,1251835
"2014-12-10 00:00:00",349.58,1914905,229656,1239141
"2014-12-11 00:00:00",352.47,1877056,258402,1249794
"2014-12-12 00:00:00",351.22,1889873,254869,1250016
"2014-12-13 00:00:00",348.46,1903856,245691,1248925
"2014-12-14 00:00:00",348.1,1900806,272788,1248956
"2014-12-15 00:00:00",347.39,1892759,280437,1248426
"2014-12-16 00:00:00",337.67,2088605,121530,1217422
"2014-12-17 00:00:00",324.99,2159784,103276,1169753
"2014-12-18 00:00:00",314.51,2203879,63305,1166308
"2014-12-19 00:00:00",313.3,2180317,91292,1166107
"2014-12-20 00:00:00",324.34,2095680,132102,1221251
"2014-12-21 00:00:00",326.08,2079693,157853,1223383
"2014-12-22 00:00:00",327.58,2045344,186707,1217709
"2014-12-23 00:00:00",333.66,1987284,145338,1307266
"2014-12-24 00:00:00",328.47,2012470,221394,1210762
"2014-12-25 00:00:00",319.84,2133613,128302,1182902
"2014-12-26 00:00:00",324.62,2040134,216539,1198049
"2014-12-27 00:00:00",321.34,2079791,183527,1195459
"2014-12-28 00:00:00",316.67,2164748,142049,1167895
"2014-12-29 00:00:00",314.95,2172582,131998,1167660
"2014-12-30 00:00:00",312.72,2180383,134017,1165158
"2014-12-31 00:00:00",313.99,2165440,153496,1165200
"2015-01-01 00:00:00",317.45,2116401,203876,1167680
"2015-01-02 00:00:00",314.74,2127610,201704,1167180
"2015-01-03 00:00:00",300.36,2288263,57547,1163429
"2015-01-04 00:00:00",272.9,2311883,53270,1153754
"2015-01-05 00:00:00",270.61,2282133,81447,1153446
"2015-01-06 00:00:00",278.32,2254315,84846,1179672
"2015-01-07 00:00:00",288.4,2229834,66695,1228957
"2015-01-08 00:00:00",285.85,2219734,96074,1217278
"2015-01-09 00:00:00",283.93,2209474,137977,1190945
"2015-01-10 00:00:00",280.62,2218626,156147,1186256
"2015-01-11 00:00:00",270.89,2322935,87050,1152705
"2015-01-12 00:00:00",268.19,2301746,112386,1150600
"2015-01-13 00:00:00",243.1,2363632,55030,1145201
"2015-01-14 00:00:00",194.08,2399849,80934,1097656
"2015-01-15 00:00:00",197.91,2372983,112201,1101609
"2015-01-16 00:00:00",210.68,2339227,76564,1177958
"2015-01-17 00:00:00",202.15,2339415,172621,1105893
"2015-01-18 00:00:00",206.62,2318591,169808,1138050
"2015-01-19 00:00:00",212.48,2302568,132185,1185975
"2015-01-20 00:00:00",210,2293865,176083,1157621
"2015-01-21 00:00:00",218.22,2275793,152413,1203808
"2015-01-22 00:00:00",232.18,2237369,90796,1311279
"2015-01-23 00:00:00",230.91,2244864,106826,1293579
"2015-01-24 00:00:00",239.23,2215626,136628,1293954
"2015-01-25 00:00:00",248.9,2195585,139321,1329481
"2015-01-26 00:00:00",281.21,2055610,188744,1424192
"2015-01-27 00:00:00",262.08,2157668,167532,1347098
"2015-01-28 00:00:00",247.86,2198669,181320,1290098
"2015-01-29 00:00:00",230.94,2291137,159744,1225773
"2015-01-30 00:00:00",236.01,2219934,223043,1240382
"2015-01-31 00:00:00",225.91,2280247,224216,1200707
"2015-02-01 00:00:00",220.58,2311879,231091,1170717
"2015-02-02 00:00:00",231.52,2233550,257030,1218994
"2015-02-03 00:00:00",235.7,2184923,277655,1253898
"2015-02-04 00:00:00",225.47,2249582,280204,1194764
"2015-02-05 00:00:00",222.1,2287551,266478,1167924
"2015-02-06 00:00:00",220.91,2279517,289561,1166245
"2015-02-07 00:00:00",226.69,2212769,317999,1202995
"2015-02-08 00:00:00",224.87,2219201,346724,1188826
"2015-02-09 00:00:00",220.33,2252800,340945,1163383
"2015-02-10 00:00:00",218.32,2271210,335193,1154054
"2015-02-11 00:00:00",220.41,2236300,363405,1162421
"2015-02-12 00:00:00",220.15,2231880,390485,1162052
"2015-02-13 00:00:00",231.1,2174936,313398,1331004
"2015-02-14 00:00:00",248.32,2114402,136722,1566265
"2015-02-15 00:00:00",245.57,2113066,223794,1495242
"2015-02-16 00:00:00",234.02,2222796,311133,1310164
"2015-02-17 00:00:00",239.6,2112083,374298,1372067
"2015-02-18 00:00:00",238.61,2109957,389011,1360897
"2015-02-19 00:00:00",239.49,2106198,398507,1359850
"2015-02-20 00:00:00",243.3,2098163,335379,1427881
"2015-02-21 00:00:00",244.99,2094031,328581,1450068
"2015-02-22 00:00:00",239.63,2096631,438406,1347550
"2015-02-23 00:00:00",235.7,2137621,437408,1312652
"2015-02-24 00:00:00",237.88,2129316,427564,1336078
"2015-02-25 00:00:00",237.12,2151240,412023,1336680
"2015-02-26 00:00:00",235.83,2191293,383980,1331123
"2015-02-27 00:00:00",247.21,2075796,241845,1594625
"2015-02-28 00:00:00",252.07,2069154,196472,1661614
"2015-03-01 00:00:00",252.71,2066277,207139,1656032
"2015-03-02 00:00:00",265.48,2013130,114307,1791723
"2015-03-03 00:00:00",276.59,1962697,132928,1820043
"2015-03-04 00:00:00",275.19,1971246,159649,1788385
"2015-03-05 00:00:00",271.83,1989460,193549,1738976
"2015-03-06 00:00:00",273.51,1985485,188384,1747846
"2015-03-07 00:00:00",273.83,1972185,229157,1737175
"2015-03-08 00:00:00",275.04,1958475,252176,1727936
"2015-03-09 00:00:00",283.52,1924954,148603,1870753
"2015-03-10 00:00:00",294.54,1900074,92808,1953791
"2015-03-11 00:00:00",293.27,1896204,136899,1921977
"2015-03-12 00:00:00",293.9,1892375,155078,1899595
"2015-03-13 00:00:00",290.5,1902345,200692,1842910
"2015-03-14 00:00:00",283.85,1979725,212652,1775866
"2015-03-15 00:00:00",283.38,1972080,245265,1764349
"2015-03-16 00:00:00",289.39,1899009,269765,1814651
"2015-03-17 00:00:00",287.86,1914126,279629,1800806
"2015-03-18 00:00:00",266.92,2234987,143351,1601940
"2015-03-19 00:00:00",255.9,2295770,117611,1540717
"2015-03-20 00:00:00",261.28,2226541,169542,1569346
"2015-03-21 00:00:00",258.64,2252478,192328,1541112
"2015-03-22 00:00:00",264.71,2172118,225266,1595741
"2015-03-23 00:00:00",265.2,2147756,265649,1590917
"2015-03-24 00:00:00",254.84,2308688,199513,1500666
"2015-03-25 00:00:00",242.03,2448085,246646,1323216
"2015-03-26 00:00:00",249.11,2331140,258367,1431933
"2015-03-27 00:00:00",247.26,2358250,247594,1423982
"2015-03-28 00:00:00",250.27,2298816,296671,1452328
"2015-03-29 00:00:00",245.87,2344869,322673,1382805
"2015-03-30 00:00:00",242.69,2374543,325336,1349264
"2015-03-31 00:00:00",244.94,2326751,363632,1369677
"2015-04-01 00:00:00",243.62,2342100,365819,1358596
"2015-04-02 00:00:00",249.55,2259801,342536,1473578
"2015-04-03 00:00:00",253.9,2208291,264248,1608239
"2015-04-04 00:00:00",252.78,2206814,325032,1568573
"2015-04-05 00:00:00",255.43,2178232,303506,1619993
"2015-04-06 00:00:00",256.89,2158385,275289,1669134
"2015-04-07 00:00:00",252.88,2189617,377986,1540120
"2015-04-08 00:00:00",248.42,2285388,406533,1423894
"2015-04-09 00:00:00",241.92,2504952,277110,1339570
"2015-04-10 00:00:00",237.71,2583656,258232,1288952
"2015-04-11 00:00:00",236.56,2596736,285800,1268784
"2015-04-12 00:00:00",234.9,2623081,288243,1253820
"2015-04-13 00:00:00",228.56,2798646,147594,1213374
"2015-04-14 00:00:00",219.5,2881828,124600,1155535
"2015-04-15 00:00:00",220.36,2841046,169169,1157014
"2015-04-16 00:00:00",226.2,2743259,182467,1252367
"2015-04-17 00:00:00",224.92,2764935,227485,1193393
"2015-04-18 00:00:00",222.52,2779490,269552,1157413
"2015-04-19 00:00:00",224.45,2740877,276098,1189279
"2015-04-20 00:00:00",224.15,2730473,295453,1187349
"2015-04-21 00:00:00",229.28,2664265,212362,1339351
"2015-04-22 00:00:00",235.1,2500249,266178,1456570
"2015-04-23 00:00:00",234.35,2529969,267023,1431335
"2015-04-24 00:00:00",232.81,2563215,269067,1387766
"2015-04-25 00:00:00",227.67,2735085,257691,1253108
