"DateTime","Number of Large Transactions","Price"
"2012-03-13 00:00:00",0,5.14
"2012-03-14 00:00:00",1,5.35
"2012-03-15 00:00:00",0,5.36
"2012-03-16 00:00:00",0,5.35
"2012-03-17 00:00:00",0,5.31
"2012-03-18 00:00:00",0,5.28
"2012-03-19 00:00:00",0,4.9
"2012-03-20 00:00:00",0,4.75
"2012-03-21 00:00:00",0,4.81
"2012-03-22 00:00:00",8,4.74
"2012-03-23 00:00:00",9,4.7
"2012-03-24 00:00:00",4,4.67
"2012-03-25 00:00:00",0,4.49
"2012-03-26 00:00:00",3,4.63
"2012-03-27 00:00:00",0,4.67
"2012-03-28 00:00:00",1,4.78
"2012-03-29 00:00:00",0,4.79
"2012-03-30 00:00:00",1,4.8
"2012-03-31 00:00:00",14,4.89
"2012-04-01 00:00:00",0,4.83
"2012-04-02 00:00:00",0,4.92
"2012-04-03 00:00:00",0,4.9
"2012-04-04 00:00:00",1,4.93
"2012-04-05 00:00:00",0,4.9
"2012-04-06 00:00:00",1,4.93
"2012-04-07 00:00:00",0,4.82
"2012-04-08 00:00:00",0,4.71
"2012-04-09 00:00:00",5,4.81
"2012-04-10 00:00:00",2,4.83
"2012-04-11 00:00:00",14,4.89
"2012-04-12 00:00:00",3,4.89
"2012-04-13 00:00:00",3,4.84
"2012-04-14 00:00:00",0,4.97
"2012-04-15 00:00:00",0,4.92
"2012-04-16 00:00:00",1,4.95
"2012-04-17 00:00:00",0,4.97
"2012-04-18 00:00:00",0,5.07
"2012-04-19 00:00:00",0,5.15
"2012-04-20 00:00:00",1,5.29
"2012-04-21 00:00:00",0,5.3
"2012-04-22 00:00:00",0,5.21
"2012-04-23 00:00:00",0,5.09
"2012-04-24 00:00:00",0,5.08
"2012-04-25 00:00:00",1,5.11
"2012-04-26 00:00:00",0,5.08
"2012-04-27 00:00:00",0,5.08
"2012-04-28 00:00:00",0,4.98
"2012-04-29 00:00:00",0,4.95
"2012-04-30 00:00:00",0,4.94
"2012-05-01 00:00:00",0,4.96
"2012-05-02 00:00:00",0,5.07
"2012-05-03 00:00:00",0,5.1
"2012-05-04 00:00:00",1,5.11
"2012-05-05 00:00:00",0,5.08
"2012-05-06 00:00:00",0,5.06
"2012-05-07 00:00:00",0,5.04
"2012-05-08 00:00:00",1,5.03
"2012-05-09 00:00:00",0,5.05
"2012-05-10 00:00:00",0,4.97
"2012-05-11 00:00:00",0,4.9
"2012-05-12 00:00:00",1,4.96
"2012-05-13 00:00:00",0,4.96
"2012-05-14 00:00:00",1,4.97
"2012-05-15 00:00:00",0,5
"2012-05-16 00:00:00",0,5.06
"2012-05-17 00:00:00",1,5.07
"2012-05-18 00:00:00",3,5.1
"2012-05-19 00:00:00",1,5.11
"2012-05-20 00:00:00",1,5.12
"2012-05-21 00:00:00",0,5.1
"2012-05-22 00:00:00",0,5.09
"2012-05-23 00:00:00",0,5.12
"2012-05-24 00:00:00",0,5.11
"2012-05-25 00:00:00",0,5.13
"2012-05-26 00:00:00",0,5.13
"2012-05-27 00:00:00",0,5.13
"2012-05-28 00:00:00",0,5.14
"2012-05-29 00:00:00",0,5.09
"2012-05-30 00:00:00",0,5.14
"2012-05-31 00:00:00",6,5.16
"2012-06-01 00:00:00",2,5.23
"2012-06-02 00:00:00",0,5.24
"2012-06-03 00:00:00",0,5.23
"2012-06-04 00:00:00",1,5.23
"2012-06-05 00:00:00",0,5.36
"2012-06-06 00:00:00",0,5.44
"2012-06-07 00:00:00",0,5.5
"2012-06-08 00:00:00",0,5.61
"2012-06-09 00:00:00",1,5.58
"2012-06-10 00:00:00",0,5.51
"2012-06-11 00:00:00",1,5.52
"2012-06-12 00:00:00",1,5.63
"2012-06-13 00:00:00",1,5.81
"2012-06-14 00:00:00",0,5.89
"2012-06-15 00:00:00",1,6.24
"2012-06-16 00:00:00",0,6.43
"2012-06-17 00:00:00",1,6.32
"2012-06-18 00:00:00",0,6.2
"2012-06-19 00:00:00",0,6.41
"2012-06-20 00:00:00",0,6.58
"2012-06-21 00:00:00",0,6.68
"2012-06-22 00:00:00",0,6.62
"2012-06-23 00:00:00",0,6.53
"2012-06-24 00:00:00",5,6.41
"2012-06-25 00:00:00",1,6.34
"2012-06-26 00:00:00",0,6.38
"2012-06-27 00:00:00",0,6.53
"2012-06-28 00:00:00",0,6.58
"2012-06-29 00:00:00",0,6.61
"2012-06-30 00:00:00",0,6.65
"2012-07-01 00:00:00",0,6.62
"2012-07-02 00:00:00",1,6.68
"2012-07-03 00:00:00",0,6.58
"2012-07-04 00:00:00",0,6.5
"2012-07-05 00:00:00",0,6.63
"2012-07-06 00:00:00",0,6.64
"2012-07-07 00:00:00",0,6.75
"2012-07-08 00:00:00",0,6.79
"2012-07-09 00:00:00",0,6.92
"2012-07-10 00:00:00",1,7.11
"2012-07-11 00:00:00",0,7.14
"2012-07-12 00:00:00",4,7.5
"2012-07-13 00:00:00",5,7.62
"2012-07-14 00:00:00",2,7.6
"2012-07-15 00:00:00",1,7.58
"2012-07-16 00:00:00",1,8.14
"2012-07-17 00:00:00",17,8.41
"2012-07-18 00:00:00",0,8.95
"2012-07-19 00:00:00",1,9.03
"2012-07-20 00:00:00",0,8.24
"2012-07-21 00:00:00",0,8.83
"2012-07-22 00:00:00",0,8.62
"2012-07-23 00:00:00",0,8.48
"2012-07-24 00:00:00",0,8.59
"2012-07-25 00:00:00",0,8.64
"2012-07-26 00:00:00",0,8.75
"2012-07-27 00:00:00",0,8.88
"2012-07-28 00:00:00",0,8.82
"2012-07-29 00:00:00",1,8.8
"2012-07-30 00:00:00",1,8.93
"2012-07-31 00:00:00",2,9.26
"2012-08-01 00:00:00",0,9.38
"2012-08-02 00:00:00",5,10.21
"2012-08-03 00:00:00",0,10.71
"2012-08-04 00:00:00",3,10.92
"2012-08-05 00:00:00",1,10.7
"2012-08-06 00:00:00",0,10.92
"2012-08-07 00:00:00",2,10.88
"2012-08-08 00:00:00",2,11
"2012-08-09 00:00:00",3,11.4
"2012-08-10 00:00:00",0,11.31
"2012-08-11 00:00:00",1,11.5
"2012-08-12 00:00:00",0,11.61
"2012-08-13 00:00:00",2,11.77
"2012-08-14 00:00:00",0,12.12
"2012-08-15 00:00:00",0,12.71
"2012-08-16 00:00:00",104,13.17
"2012-08-17 00:00:00",2,13
"2012-08-18 00:00:00",0,11.96
"2012-08-19 00:00:00",207,9.6
"2012-08-20 00:00:00",397,9.15
"2012-08-21 00:00:00",201,10
"2012-08-22 00:00:00",284,9.84
"2012-08-23 00:00:00",166,9.98
"2012-08-24 00:00:00",535,10.24
"2012-08-25 00:00:00",168,10.42
"2012-08-26 00:00:00",160,10.54
"2012-08-27 00:00:00",161,11.35
"2012-08-28 00:00:00",168,10.86
"2012-08-29 00:00:00",532,10.84
"2012-08-30 00:00:00",515,10.77
"2012-08-31 00:00:00",232,10.25
"2012-09-01 00:00:00",362,10.04
"2012-09-02 00:00:00",302,10.04
"2012-09-03 00:00:00",70,10.34
"2012-09-04 00:00:00",232,10.34
"2012-09-05 00:00:00",342,10.72
"2012-09-06 00:00:00",475,10.97
"2012-09-07 00:00:00",576,11.08
"2012-09-08 00:00:00",404,10.96
"2012-09-09 00:00:00",22,11.03
"2012-09-10 00:00:00",377,11.03
"2012-09-11 00:00:00",613,11.12
"2012-09-12 00:00:00",293,11.09
"2012-09-13 00:00:00",568,11.31
"2012-09-14 00:00:00",948,11.56
"2012-09-15 00:00:00",329,11.7
"2012-09-16 00:00:00",387,11.86
"2012-09-17 00:00:00",518,11.87
"2012-09-18 00:00:00",330,12.1
"2012-09-19 00:00:00",640,12.42
"2012-09-20 00:00:00",573,12.46
"2012-09-21 00:00:00",714,12.26
"2012-09-22 00:00:00",659,12.27
"2012-09-23 00:00:00",480,11.95
"2012-09-24 00:00:00",403,12.13
"2012-09-25 00:00:00",3,12.12
"2012-09-26 00:00:00",1,12.24
"2012-09-27 00:00:00",8,12.31
"2012-09-28 00:00:00",23,12.29
"2012-09-29 00:00:00",58,12.35
"2012-09-30 00:00:00",65,12.38
"2012-10-01 00:00:00",2,12.4
"2012-10-02 00:00:00",0,12.61
"2012-10-03 00:00:00",0,12.84
"2012-10-04 00:00:00",2,12.85
"2012-10-05 00:00:00",152,12.74
"2012-10-06 00:00:00",154,12.61
"2012-10-07 00:00:00",71,12.16
"2012-10-08 00:00:00",6,11.29
"2012-10-09 00:00:00",6,11.96
"2012-10-10 00:00:00",1,11.98
"2012-10-11 00:00:00",50,12.01
"2012-10-12 00:00:00",183,12.04
"2012-10-13 00:00:00",133,11.98
"2012-10-14 00:00:00",0,11.77
"2012-10-15 00:00:00",0,11.71
"2012-10-16 00:00:00",86,11.75
"2012-10-17 00:00:00",137,11.83
"2012-10-18 00:00:00",153,11.86
"2012-10-19 00:00:00",131,11.8
"2012-10-20 00:00:00",149,11.71
"2012-10-21 00:00:00",150,11.69
"2012-10-22 00:00:00",169,11.64
"2012-10-23 00:00:00",22,11.71
"2012-10-24 00:00:00",4,11.69
"2012-10-25 00:00:00",2,11.11
"2012-10-26 00:00:00",10,10.35
"2012-10-27 00:00:00",56,10.33
"2012-10-28 00:00:00",32,10.6
"2012-10-29 00:00:00",33,10.63
"2012-10-30 00:00:00",76,10.74
"2012-10-31 00:00:00",87,10.96
"2012-11-01 00:00:00",75,10.84
"2012-11-02 00:00:00",10,10.57
"2012-11-03 00:00:00",131,10.53
"2012-11-04 00:00:00",183,10.71
"2012-11-05 00:00:00",8,10.75
"2012-11-06 00:00:00",0,10.79
"2012-11-07 00:00:00",0,11.01
"2012-11-08 00:00:00",0,10.91
"2012-11-09 00:00:00",1,10.89
"2012-11-10 00:00:00",0,10.86
"2012-11-11 00:00:00",0,10.82
"2012-11-12 00:00:00",0,10.98
"2012-11-13 00:00:00",26,11.03
"2012-11-14 00:00:00",72,10.94
"2012-11-15 00:00:00",179,11.08
"2012-11-16 00:00:00",271,11.49
"2012-11-17 00:00:00",202,11.66
"2012-11-18 00:00:00",23,11.73
"2012-11-19 00:00:00",1,11.72
"2012-11-20 00:00:00",0,11.69
"2012-11-21 00:00:00",0,11.71
"2012-11-22 00:00:00",18,12.05
"2012-11-23 00:00:00",1,12.27
"2012-11-24 00:00:00",2,12.37
"2012-11-25 00:00:00",0,12.46
"2012-11-26 00:00:00",0,12.27
"2012-11-27 00:00:00",3,12.12
"2012-11-28 00:00:00",2,12.26
"2012-11-29 00:00:00",2,12.38
"2012-11-30 00:00:00",0,12.54
"2012-12-01 00:00:00",9,12.58
"2012-12-02 00:00:00",69,12.56
"2012-12-03 00:00:00",106,12.58
"2012-12-04 00:00:00",182,13.06
"2012-12-05 00:00:00",259,13.29
"2012-12-06 00:00:00",19,13.3
"2012-12-07 00:00:00",11,13.27
"2012-12-08 00:00:00",3,13.45
"2012-12-09 00:00:00",33,13.27
"2012-12-10 00:00:00",8,13.41
"2012-12-11 00:00:00",44,13.49
"2012-12-12 00:00:00",223,13.55
"2012-12-13 00:00:00",287,13.64
"2012-12-14 00:00:00",203,13.45
"2012-12-15 00:00:00",30,13.54
"2012-12-16 00:00:00",0,13.4
"2012-12-17 00:00:00",0,13.12
"2012-12-18 00:00:00",5,13.26
"2012-12-19 00:00:00",2,13.4
"2012-12-20 00:00:00",0,13.53
"2012-12-21 00:00:00",1,13.51
"2012-12-22 00:00:00",0,13.46
"2012-12-23 00:00:00",0,13.24
"2012-12-24 00:00:00",0,13.33
"2012-12-25 00:00:00",8,13.29
"2012-12-26 00:00:00",10,13.34
"2012-12-27 00:00:00",15,13.36
"2012-12-28 00:00:00",25,13.5
"2012-12-29 00:00:00",34,13.47
"2012-12-30 00:00:00",18,13.47
"2012-12-31 00:00:00",36,13.47
"2013-01-01 00:00:00",92,13.36
"2013-01-02 00:00:00",28,13.28
"2013-01-03 00:00:00",2,13.36
"2013-01-04 00:00:00",4,13.4
"2013-01-05 00:00:00",1,13.43
"2013-01-06 00:00:00",4,13.44
"2013-01-07 00:00:00",2,13.5
"2013-01-08 00:00:00",8,13.69
"2013-01-09 00:00:00",1,13.74
"2013-01-10 00:00:00",1,14.05
"2013-01-11 00:00:00",0,14.13
"2013-01-12 00:00:00",1,14.16
"2013-01-13 00:00:00",4,14.13
"2013-01-14 00:00:00",14,14.23
"2013-01-15 00:00:00",57,14.24
"2013-01-16 00:00:00",58,14.47
"2013-01-17 00:00:00",53,15.17
"2013-01-18 00:00:00",23,15.7
"2013-01-19 00:00:00",1,15.51
"2013-01-20 00:00:00",0,15.7
"2013-01-21 00:00:00",2,16.31
"2013-01-22 00:00:00",3,17.12
"2013-01-23 00:00:00",5,17.2
"2013-01-24 00:00:00",8,17.4
"2013-01-25 00:00:00",6,16.6
"2013-01-26 00:00:00",11,17.21
"2013-01-27 00:00:00",6,17.61
"2013-01-28 00:00:00",6,18.31
"2013-01-29 00:00:00",10,19.25
"2013-01-30 00:00:00",9,19.48
"2013-01-31 00:00:00",7,20.47
"2013-02-01 00:00:00",14,20.72
"2013-02-02 00:00:00",16,19.25
"2013-02-03 00:00:00",47,20.16
"2013-02-04 00:00:00",40,20.45
"2013-02-05 00:00:00",29,20.49
"2013-02-06 00:00:00",29,20.97
"2013-02-07 00:00:00",23,21.49
"2013-02-08 00:00:00",87,22.39
"2013-02-09 00:00:00",65,23.28
"2013-02-10 00:00:00",38,23.39
"2013-02-11 00:00:00",5,24.17
"2013-02-12 00:00:00",3,25.07
"2013-02-13 00:00:00",15,25.25
"2013-02-14 00:00:00",51,24.66
"2013-02-15 00:00:00",24,26.81
"2013-02-16 00:00:00",23,27.16
"2013-02-17 00:00:00",22,26.2
"2013-02-18 00:00:00",24,26.76
"2013-02-19 00:00:00",7,28.23
"2013-02-20 00:00:00",12,29.43
"2013-02-21 00:00:00",19,29.65
"2013-02-22 00:00:00",26,30.49
"2013-02-23 00:00:00",14,29.35
"2013-02-24 00:00:00",147,29.8
"2013-02-25 00:00:00",91,29.98
"2013-02-26 00:00:00",31,30.91
"2013-02-27 00:00:00",16,31.22
"2013-02-28 00:00:00",27,32.71
"2013-03-01 00:00:00",30,33.91
"2013-03-02 00:00:00",98,33.98
"2013-03-03 00:00:00",15,34.15
"2013-03-04 00:00:00",16,35.45
"2013-03-05 00:00:00",144,38.4
"2013-03-06 00:00:00",257,44.62
"2013-03-07 00:00:00",100,39.4
"2013-03-08 00:00:00",53,42.76
"2013-03-09 00:00:00",61,45.2
"2013-03-10 00:00:00",172,46.71
"2013-03-11 00:00:00",16,47.01
"2013-03-12 00:00:00",223,42.53
"2013-03-13 00:00:00",118,45.53
"2013-03-14 00:00:00",30,47.02
"2013-03-15 00:00:00",836,46.93
"2013-03-16 00:00:00",471,46.82
"2013-03-17 00:00:00",41,47.27
"2013-03-18 00:00:00",311,50
"2013-03-19 00:00:00",245,56
"2013-03-20 00:00:00",405,61.85
"2013-03-21 00:00:00",296,69
"2013-03-22 00:00:00",146,69.38
"2013-03-23 00:00:00",256,61.43
"2013-03-24 00:00:00",53,67.6
"2013-03-25 00:00:00",184,73.76
"2013-03-26 00:00:00",158,76.41
"2013-03-27 00:00:00",547,83.95
"2013-03-28 00:00:00",421,85.35
"2013-03-29 00:00:00",206,88.04
"2013-03-30 00:00:00",263,90.99
"2013-03-31 00:00:00",364,92.4
"2013-04-01 00:00:00",280,99.12
"2013-04-02 00:00:00",619,108.68
"2013-04-03 00:00:00",503,128.5
"2013-04-04 00:00:00",569,129.26
"2013-04-05 00:00:00",394,137.59
"2013-04-06 00:00:00",405,141.72
"2013-04-07 00:00:00",301,153.76
"2013-04-08 00:00:00",465,178.75
"2013-04-09 00:00:00",656,213.31
"2013-04-10 00:00:00",512,185.5
"2013-04-11 00:00:00",475,149.45
"2013-04-12 00:00:00",268,97.13
"2013-04-13 00:00:00",158,107.75
"2013-04-14 00:00:00",33,97.22
"2013-04-15 00:00:00",58,86.76
"2013-04-16 00:00:00",261,67.26
"2013-04-17 00:00:00",203,81.04
"2013-04-18 00:00:00",1017,99.5
"2013-04-19 00:00:00",506,120.99
"2013-04-20 00:00:00",286,123.5
"2013-04-21 00:00:00",187,120.25
"2013-04-22 00:00:00",280,122.95
"2013-04-23 00:00:00",304,134.5
"2013-04-24 00:00:00",384,153.7
"2013-04-25 00:00:00",301,141.05
"2013-04-26 00:00:00",292,133.22
"2013-04-27 00:00:00",200,131.29
"2013-04-28 00:00:00",170,132.09
"2013-04-29 00:00:00",267,141.04
"2013-04-30 00:00:00",152,140.47
"2013-05-01 00:00:00",168,122.03
"2013-05-02 00:00:00",79,109.01
"2013-05-03 00:00:00",62,94
"2013-05-04 00:00:00",23,104.15
"2013-05-05 00:00:00",27,112.93
"2013-05-06 00:00:00",121,115.46
"2013-05-07 00:00:00",49,105.76
"2013-05-08 00:00:00",76,113.14
"2013-05-09 00:00:00",55,111.26
"2013-05-10 00:00:00",103,117.02
"2013-05-11 00:00:00",75,115.87
"2013-05-12 00:00:00",54,114.94
"2013-05-13 00:00:00",66,116.69
"2013-05-14 00:00:00",69,114.61
"2013-05-15 00:00:00",55,109.73
"2013-05-16 00:00:00",42,115.54
"2013-05-17 00:00:00",124,121.07
"2013-05-18 00:00:00",118,123.78
"2013-05-19 00:00:00",41,122
"2013-05-20 00:00:00",37,121.9
"2013-05-21 00:00:00",53,122.09
"2013-05-22 00:00:00",92,123.25
"2013-05-23 00:00:00",162,124.97
"2013-05-24 00:00:00",82,129.67
"2013-05-25 00:00:00",135,130.85
"2013-05-26 00:00:00",42,133.31
"2013-05-27 00:00:00",99,129.74
"2013-05-28 00:00:00",179,128.01
"2013-05-29 00:00:00",44,130.16
"2013-05-30 00:00:00",58,129.45
"2013-05-31 00:00:00",93,128.17
"2013-06-01 00:00:00",65,128.45
"2013-06-02 00:00:00",46,122.55
"2013-06-03 00:00:00",107,118.95
"2013-06-04 00:00:00",96,121.39
"2013-06-05 00:00:00",137,121.5
"2013-06-06 00:00:00",81,120.15
"2013-06-07 00:00:00",82,112.64
"2013-06-08 00:00:00",27,110.1
"2013-06-09 00:00:00",26,98.5
"2013-06-10 00:00:00",28,102.82
"2013-06-11 00:00:00",42,106.42
"2013-06-12 00:00:00",24,109.13
"2013-06-13 00:00:00",38,105.3
"2013-06-14 00:00:00",53,100.9
"2013-06-15 00:00:00",23,100.6
"2013-06-16 00:00:00",33,100.33
"2013-06-17 00:00:00",18,100.65
"2013-06-18 00:00:00",45,107.17
"2013-06-19 00:00:00",19,107.82
"2013-06-20 00:00:00",70,110.8
"2013-06-21 00:00:00",58,111.29
"2013-06-22 00:00:00",24,108.74
"2013-06-23 00:00:00",27,107.6
"2013-06-24 00:00:00",61,104.55
"2013-06-25 00:00:00",102,104.99
"2013-06-26 00:00:00",63,103.66
"2013-06-27 00:00:00",47,102.03
"2013-06-28 00:00:00",42,97.02
"2013-06-29 00:00:00",8,96.72
"2013-06-30 00:00:00",31,95.99
"2013-07-01 00:00:00",48,92.1
"2013-07-02 00:00:00",26,90.04
"2013-07-03 00:00:00",23,83.6
"2013-07-04 00:00:00",28,78.13
"2013-07-05 00:00:00",58,73.01
"2013-07-06 00:00:00",68,70.91
"2013-07-07 00:00:00",48,71.8
"2013-07-08 00:00:00",27,76.23
"2013-07-09 00:00:00",17,75.41
"2013-07-10 00:00:00",24,82.69
"2013-07-11 00:00:00",25,87.85
"2013-07-12 00:00:00",53,96.09
"2013-07-13 00:00:00",58,93.04
"2013-07-14 00:00:00",31,95.93
"2013-07-15 00:00:00",42,97.53
"2013-07-16 00:00:00",45,98.37
"2013-07-17 00:00:00",71,98.09
"2013-07-18 00:00:00",26,92.5
"2013-07-19 00:00:00",33,91.4
"2013-07-20 00:00:00",18,91.19
"2013-07-21 00:00:00",29,90
"2013-07-22 00:00:00",176,90.9
"2013-07-23 00:00:00",61,94.37
"2013-07-24 00:00:00",68,94.15
"2013-07-25 00:00:00",31,95.53
"2013-07-26 00:00:00",53,96.74
"2013-07-27 00:00:00",31,95
"2013-07-28 00:00:00",47,97.29
"2013-07-29 00:00:00",55,100.65
"2013-07-30 00:00:00",198,104.23
"2013-07-31 00:00:00",102,107.6
"2013-08-01 00:00:00",153,105.5
"2013-08-02 00:00:00",107,104.6
"2013-08-03 00:00:00",90,103.95
"2013-08-04 00:00:00",41,104.75
"2013-08-05 00:00:00",83,106.39
"2013-08-06 00:00:00",58,106.31
"2013-08-07 00:00:00",94,106.09
"2013-08-08 00:00:00",82,103.81
"2013-08-09 00:00:00",62,103.87
"2013-08-10 00:00:00",45,103.14
"2013-08-11 00:00:00",38,103.95
"2013-08-12 00:00:00",89,105.81
"2013-08-13 00:00:00",141,107.07
"2013-08-14 00:00:00",120,111.5
"2013-08-15 00:00:00",57,111.05
"2013-08-16 00:00:00",68,110.26
"2013-08-17 00:00:00",50,111.12
"2013-08-18 00:00:00",50,113.35
"2013-08-19 00:00:00",91,117.76
"2013-08-20 00:00:00",152,119.92
"2013-08-21 00:00:00",239,122.34
"2013-08-22 00:00:00",123,122.52
"2013-08-23 00:00:00",100,120.22
"2013-08-24 00:00:00",67,119.71
"2013-08-25 00:00:00",52,121.07
"2013-08-26 00:00:00",115,121.45
"2013-08-27 00:00:00",96,126.5
"2013-08-28 00:00:00",112,129.87
"2013-08-29 00:00:00",52,129.69
"2013-08-30 00:00:00",122,135.66
"2013-08-31 00:00:00",101,142.29
"2013-09-01 00:00:00",107,144.14
"2013-09-02 00:00:00",89,145.31
"2013-09-03 00:00:00",192,145.56
"2013-09-04 00:00:00",153,137.95
"2013-09-05 00:00:00",67,132.6
"2013-09-06 00:00:00",48,127.95
"2013-09-07 00:00:00",42,126.14
"2013-09-08 00:00:00",31,126.97
"2013-09-09 00:00:00",71,130.74
"2013-09-10 00:00:00",56,133.7
"2013-09-11 00:00:00",81,136.7
"2013-09-12 00:00:00",60,141.51
"2013-09-13 00:00:00",62,141.71
"2013-09-14 00:00:00",42,139.25
"2013-09-15 00:00:00",51,138.02
"2013-09-16 00:00:00",100,140.07
"2013-09-17 00:00:00",68,139.69
"2013-09-18 00:00:00",100,140.51
"2013-09-19 00:00:00",98,136.17
"2013-09-20 00:00:00",112,134.14
"2013-09-21 00:00:00",42,134
"2013-09-22 00:00:00",31,133
"2013-09-23 00:00:00",158,133.5
"2013-09-24 00:00:00",124,134.55
"2013-09-25 00:00:00",103,136.35
"2013-09-26 00:00:00",100,136.86
"2013-09-27 00:00:00",88,138.75
"2013-09-28 00:00:00",57,140.51
"2013-09-29 00:00:00",87,143.59
"2013-09-30 00:00:00",111,141.97
"2013-10-01 00:00:00",149,141.93
"2013-10-02 00:00:00",154,125.82
"2013-10-03 00:00:00",128,126.05
"2013-10-04 00:00:00",136,134.15
"2013-10-05 00:00:00",47,136.65
"2013-10-06 00:00:00",33,136.05
"2013-10-07 00:00:00",50,137.06
"2013-10-08 00:00:00",75,136.72
"2013-10-09 00:00:00",129,138.95
"2013-10-10 00:00:00",108,140.1
"2013-10-11 00:00:00",96,140.36
"2013-10-12 00:00:00",87,141.22
"2013-10-13 00:00:00",149,144.57
"2013-10-14 00:00:00",144,149.86
"2013-10-15 00:00:00",145,154.36
"2013-10-16 00:00:00",202,153.6
"2013-10-17 00:00:00",150,155.35
"2013-10-18 00:00:00",188,162.39
"2013-10-19 00:00:00",344,181.44
"2013-10-20 00:00:00",168,181.67
"2013-10-21 00:00:00",266,190.28
"2013-10-22 00:00:00",449,199.15
"2013-10-23 00:00:00",412,214.34
"2013-10-24 00:00:00",356,204.34
"2013-10-25 00:00:00",715,192.79
"2013-10-26 00:00:00",82,192.7
"2013-10-27 00:00:00",93,198.38
"2013-10-28 00:00:00",116,205.11
"2013-10-29 00:00:00",345,210.35
"2013-10-30 00:00:00",150,210.24
"2013-10-31 00:00:00",121,210.21
"2013-11-01 00:00:00",120,212.33
"2013-11-02 00:00:00",115,212.93
"2013-11-03 00:00:00",128,219.52
"2013-11-04 00:00:00",319,230.46
"2013-11-05 00:00:00",290,243.94
"2013-11-06 00:00:00",332,261.96
"2013-11-07 00:00:00",513,293.9
"2013-11-08 00:00:00",508,333.01
"2013-11-09 00:00:00",502,367.49
"2013-11-10 00:00:00",348,331.24
"2013-11-11 00:00:00",387,348.7
"2013-11-12 00:00:00",935,375.38
"2013-11-13 00:00:00",861,408.57
"2013-11-14 00:00:00",860,425.02
"2013-11-15 00:00:00",1200,435.45
"2013-11-16 00:00:00",1020,452.46
"2013-11-17 00:00:00",961,496.87
"2013-11-18 00:00:00",2438,654.95
"2013-11-19 00:00:00",2675,701.77
"2013-11-20 00:00:00",1724,551.64
"2013-11-21 00:00:00",2027,689.76
"2013-11-22 00:00:00",1784,752.14
