"DateTime","Number of Large Transactions","Price"
"2019-12-23 00:00:00",9490,7484.97
"2019-12-24 00:00:00",6601,7302.46
"2019-12-25 00:00:00",6002,7206.41
"2019-12-26 00:00:00",7640,7304.83
"2019-12-27 00:00:00",6319,7164.54
"2019-12-28 00:00:00",5313,7310.85
"2019-12-29 00:00:00",3925,7417.99
"2019-12-30 00:00:00",7427,7319.43
"2019-12-31 00:00:00",7440,7233.59
"2020-01-01 00:00:00",3710,7219.49
"2020-01-02 00:00:00",7118,7085.34
"2020-01-03 00:00:00",8767,7144.87
"2020-01-04 00:00:00",9384,7342.18
"2020-01-05 00:00:00",7972,7415.75
"2020-01-06 00:00:00",8884,7577.37
"2020-01-07 00:00:00",9537,7977.6
"2020-01-08 00:00:00",10687,8166.31
"2020-01-09 00:00:00",9256,7902.08
"2020-01-10 00:00:00",14709,7937.31
"2020-01-11 00:00:00",9985,8145.65
"2020-01-12 00:00:00",7554,8076.77
"2020-01-13 00:00:00",8304,8128.89
"2020-01-14 00:00:00",11865,8490.24
"2020-01-15 00:00:00",10349,8724.99
"2020-01-16 00:00:00",9306,8716.67
"2020-01-17 00:00:00",10083,8835.17
"2020-01-18 00:00:00",8524,8890.96
"2020-01-19 00:00:00",8885,8842.77
"2020-01-20 00:00:00",6797,8629.44
"2020-01-21 00:00:00",8212,8625.83
"2020-01-22 00:00:00",6679,8688.08
"2020-01-23 00:00:00",7111,8485.96
"2020-01-24 00:00:00",10550,8371.67
"2020-01-25 00:00:00",8269,8353.87
"2020-01-26 00:00:00",7748,8453.95
"2020-01-27 00:00:00",9536,8781.69
"2020-01-28 00:00:00",8959,9149.99
"2020-01-29 00:00:00",8703,9331.72
"2020-01-30 00:00:00",9286,9371.49
"2020-01-31 00:00:00",14083,9363.62
"2020-02-01 00:00:00",11069,9376.24
"2020-02-02 00:00:00",13417,9319.53
"2020-02-03 00:00:00",8196,9418.24
"2020-02-04 00:00:00",8607,9218.32
"2020-02-05 00:00:00",9212,9456.63
"2020-02-06 00:00:00",11994,9693.23
"2020-02-07 00:00:00",10827,9790.17
"2020-02-08 00:00:00",9659,9800.76
"2020-02-09 00:00:00",8881,10021.69
"2020-02-10 00:00:00",12510,9973.13
"2020-02-11 00:00:00",10204,10043.38
"2020-02-12 00:00:00",13834,10362.99
"2020-02-13 00:00:00",13414,10290.78
"2020-02-14 00:00:00",15300,10245.52
"2020-02-15 00:00:00",12744,10089.24
"2020-02-16 00:00:00",9461,9838.5
"2020-02-17 00:00:00",10848,9720.58
"2020-02-18 00:00:00",9173,9946.56
"2020-02-19 00:00:00",12513,9820.11
"2020-02-20 00:00:00",12036,9550.7
"2020-02-21 00:00:00",10348,9674.12
"2020-02-22 00:00:00",8625,9649.03
"2020-02-23 00:00:00",10670,9840.64
"2020-02-24 00:00:00",11195,9757.53
"2020-02-25 00:00:00",10098,9470.22
"2020-02-26 00:00:00",11352,9016.02
"2020-02-27 00:00:00",10489,8759.79
"2020-02-28 00:00:00",8429,8678.96
"2020-02-29 00:00:00",7078,8680.47
"2020-03-01 00:00:00",5328,8610.14
"2020-03-02 00:00:00",10554,8752.79
"2020-03-03 00:00:00",9435,8810.63
"2020-03-04 00:00:00",12013,8777.37
"2020-03-05 00:00:00",9210,8976.29
"2020-03-06 00:00:00",11597,9099.31
"2020-03-07 00:00:00",11793,9052.88
"2020-03-08 00:00:00",7293,8476.67
"2020-03-09 00:00:00",11359,7932.58
"2020-03-10 00:00:00",11225,7961.61
"2020-03-11 00:00:00",9488,7806.64
"2020-03-12 00:00:00",10111,6360.19
"2020-03-13 00:00:00",9155,4966.74
"2020-03-14 00:00:00",5195,5367.43
"2020-03-15 00:00:00",4280,5537.92
"2020-03-16 00:00:00",6923,4909.58
"2020-03-17 00:00:00",6526,5256.17
"2020-03-18 00:00:00",5884,5237.87
"2020-03-19 00:00:00",7094,5843.66
"2020-03-20 00:00:00",7469,6311.87
"2020-03-21 00:00:00",4127,6168.22
"2020-03-22 00:00:00",3975,6082.91
"2020-03-23 00:00:00",5998,6159.1
"2020-03-24 00:00:00",5853,6632.07
"2020-03-25 00:00:00",5745,6731.65
"2020-03-26 00:00:00",5345,6667.87
"2020-03-27 00:00:00",5181,6594.75
"2020-03-28 00:00:00",3851,6217.9
"2020-03-29 00:00:00",3550,6084.58
"2020-03-30 00:00:00",5430,6245.87
"2020-03-31 00:00:00",4952,6441.14
"2020-04-01 00:00:00",5759,6442.02
"2020-04-02 00:00:00",6345,6915.45
"2020-04-03 00:00:00",5677,6831.42
"2020-04-04 00:00:00",4311,6840.75
"2020-04-05 00:00:00",3527,6799.73
"2020-04-06 00:00:00",6126,7069.48
"2020-04-07 00:00:00",6497,7273.52
"2020-04-08 00:00:00",5428,7291.91
"2020-04-09 00:00:00",5342,7249.45
"2020-04-10 00:00:00",5542,7031.24
"2020-04-11 00:00:00",3999,6870.9
"2020-04-12 00:00:00",3665,7001.07
"2020-04-13 00:00:00",5506,6763.05
"2020-04-14 00:00:00",5777,6880.36
"2020-04-15 00:00:00",6162,6776.14
"2020-04-16 00:00:00",6814,6847.09
"2020-04-17 00:00:00",5881,7080.48
"2020-04-18 00:00:00",4286,7166.39
"2020-04-19 00:00:00",3747,7174.59
"2020-04-20 00:00:00",5644,6997.65
"2020-04-21 00:00:00",5501,6864.15
"2020-04-22 00:00:00",5527,6998.44
"2020-04-23 00:00:00",6898,7386.38
"2020-04-24 00:00:00",6481,7507.82
"2020-04-25 00:00:00",4887,7577.19
"2020-04-26 00:00:00",3962,7601.59
"2020-04-27 00:00:00",6728,7715.16
"2020-04-28 00:00:00",6476,7731.56
"2020-04-29 00:00:00",8748,8342.73
"2020-04-30 00:00:00",9517,8938.71
"2020-05-01 00:00:00",7225,8848.93
"2020-05-02 00:00:00",5460,8891.05
"2020-05-03 00:00:00",5208,8966.63
"2020-05-04 00:00:00",6832,8753.2
"2020-05-05 00:00:00",7145,8950.36
"2020-05-06 00:00:00",8019,9166.53
"2020-05-07 00:00:00",9469,9553.42
"2020-05-08 00:00:00",8664,9885.19
"2020-05-09 00:00:00",6940,9718.99
"2020-05-10 00:00:00",5929,8892.54
"2020-05-11 00:00:00",7716,8696.71
"2020-05-12 00:00:00",7130,8758.85
"2020-05-13 00:00:00",7420,9107.62
"2020-05-14 00:00:00",7343,9600.63
"2020-05-15 00:00:00",6795,9495.42
"2020-05-16 00:00:00",5627,9404.61
"2020-05-17 00:00:00",4127,9609.89
"2020-05-18 00:00:00",6373,9710.06
"2020-05-19 00:00:00",6468,9681.33
"2020-05-20 00:00:00",6748,9578.38
"2020-05-21 00:00:00",7023,9189.17
"2020-05-22 00:00:00",7042,9100.93
"2020-05-23 00:00:00",5217,9206.21
"2020-05-24 00:00:00",4193,9007.13
"2020-05-25 00:00:00",6885,8808.45
"2020-05-26 00:00:00",6064,8858.6
"2020-05-27 00:00:00",6287,9021.42
"2020-05-28 00:00:00",6859,9365.82
"2020-05-29 00:00:00",6310,9473.12
"2020-05-30 00:00:00",4736,9538.09
"2020-05-31 00:00:00",4570,9551.88
"2020-06-01 00:00:00",6864,9890.31
"2020-06-02 00:00:00",8802,9788.39
"2020-06-03 00:00:00",6467,9537.4
"2020-06-04 00:00:00",6379,9674.4
"2020-06-05 00:00:00",6343,9728.87
"2020-06-06 00:00:00",4337,9632.28
"2020-06-07 00:00:00",4060,9608.27
"2020-06-08 00:00:00",6420,9729.96
"2020-06-09 00:00:00",6738,9744.48
"2020-06-10 00:00:00",6380,9849.52
"2020-06-11 00:00:00",6884,9532.1
"2020-06-12 00:00:00",6726,9393.19
"2020-06-13 00:00:00",4036,9427.95
"2020-06-14 00:00:00",3615,9365.29
"2020-06-15 00:00:00",6834,9204.1
"2020-06-16 00:00:00",6643,9484.25
"2020-06-17 00:00:00",6567,9396.56
"2020-06-18 00:00:00",5872,9378.11
"2020-06-19 00:00:00",6439,9329.79
"2020-06-20 00:00:00",3925,9286.57
"2020-06-21 00:00:00",3556,9350.38
"2020-06-22 00:00:00",6128,9529.03
"2020-06-23 00:00:00",7431,9650.29
"2020-06-24 00:00:00",6775,9435.22
"2020-06-25 00:00:00",7855,9168.09
"2020-06-26 00:00:00",9363,9165.37
"2020-06-27 00:00:00",4677,9028.81
"2020-06-28 00:00:00",4072,9067.9
"2020-06-29 00:00:00",6613,9130.38
"2020-06-30 00:00:00",6866,9134.88
"2020-07-01 00:00:00",8047,9198.5
"2020-07-02 00:00:00",6726,9111.26
"2020-07-03 00:00:00",6507,9087.22
"2020-07-04 00:00:00",4561,9124.15
"2020-07-05 00:00:00",4056,9044.39
"2020-07-06 00:00:00",6864,9219.87
"2020-07-07 00:00:00",6982,9293.5
"2020-07-08 00:00:00",7251,9354.28
"2020-07-09 00:00:00",7269,9306.52
"2020-07-10 00:00:00",7125,9223.01
"2020-07-11 00:00:00",4281,9245.17
"2020-07-12 00:00:00",4490,9254.56
"2020-07-13 00:00:00",7084,9268.8
