"DateTime","Price",">5y","3y-5y","2y-3y","18m-24m","12m-18m","6m-12m","3m-6m","1m-3m","1w-1m","1d-1w","<1d"
"2013-05-31 00:00:00",128.165,0,1496518.68,1514965.1455596087,1107113.028806841,572404.3969244899,1018143.337049718,1146710.1707462475,2608785.2484651594,1119841.5190385096,489517.3101851002,149790.96653614982
"2013-06-01 00:00:00",128.445,0,1497368.68,1517930.7987342176,1103393.36739918,573058.94019168,1019005.8956811586,1157841.3766537977,2627050.337871292,1167160.0864938814,442245.1612368005,124060.15904981998
"2013-06-02 00:00:00",122.55,0,1498435.39,1576805.7070243284,1047471.1190903096,572439.2489610002,1045926.324525449,1131116.039260229,2703351.7763265152,1056418.9578540104,442010.8921640297,160114.34810595994
"2013-06-03 00:00:00",118.945,0,1499235.39,1578632.3041135306,1046314.6629205699,573028.7889144095,1047328.4470508187,1153340.245748397,2676275.869715511,1054776.6676012801,437005.18490656005,173477.24234075018
"2013-06-04 00:00:00",121.39,0,1500085.39,1574805.3277704194,1047059.70142624,572008.4825569405,1049031.9860378983,1178781.775713099,2654609.701773533,1067874.369282609,432950.3273952396,167532.74135584963
"2013-06-05 00:00:00",121.5,0,1500985.39,1577175.2128767702,1040206.067259859,568502.0583433496,1049238.178993528,1190797.680527128,2665023.2201929316,1077998.2585656305,403954.24530512,175459.49124750996
"2013-06-06 00:00:00",120.15,0,1502085.3900000001,1579082.25575152,1039246.9950157277,567514.4751091598,1034509.3250192179,1200894.4761711576,2636560.389207711,1100245.0817455698,383363.069164,210363.34612775993
"2013-06-07 00:00:00",112.64,0,1503236.3900000001,1596244.4653125,1020768.6803324787,570868.8517787501,1030638.9462467087,1212658.2378731566,2612949.4341502883,1071785.1085744502,436731.43699207035,202008.25205142
"2013-06-08 00:00:00",110.095,0,1513388.47,1604512.6273125913,1003982.7558662684,569825.7275511996,1039448.3017670182,1208894.4821200888,2623940.9182597855,1064201.436418558,489982.2620064804,144237.82200984014
"2013-06-09 00:00:00",98.495,0,1514398.5,1617481.0707897432,992467.3278178098,560226.1056113793,1039316.6795837788,1210802.9928930968,2631992.5652120537,1048775.63038373,438948.43844873033,211980.4925715101
"2013-06-10 00:00:00",102.815,0,1515103.5,1624706.7944786886,987737.2005017482,557978.2544263802,1043157.9310472684,1216316.9004355487,2651531.5901363967,1047128.7938388287,447792.52101412,179286.3174328501
"2013-06-11 00:00:00",106.41499999999999,0,1515803.5,1634712.94093553,981716.3605206895,549969.8022193501,1046255.165609878,1229651.3083794976,2638868.109035428,1058866.6364079693,443641.7819168898,175754.19828659008
"2013-06-12 00:00:00",109.125,0,1516740.13,1639470.7165483611,977929.0441795505,548876.0125457089,1057733.4491659193,1235587.5404492584,2634941.4428813397,1059764.2473730415,427832.35886135965,181439.86130729
"2013-06-13 00:00:00",105.3,0,1518205.13,1651930.99373519,965462.5754230294,569272.2365520996,1037485.2767765676,1248844.2935749884,2652447.0306718317,1094258.643980842,356836.2296468801,190222.3929504003
"2013-06-14 00:00:00",100.9,0,1521370.14,1670649.953750267,940052.8978554893,568373.7458519102,1044545.9593157776,1246350.8419404784,2696566.3438825225,1039557.5687983808,344489.55633160943,217507.7955853901
"2013-06-15 00:00:00",100.6,0,1522400.2299999997,1706706.5384356182,901933.5095602893,570085.8424064291,1059294.0617380582,1241080.7553255581,2714926.395551715,1018072.6624103298,401945.39975980966,157344.40812401997
"2013-06-16 00:00:00",100.325,0,1523653.97,1711455.477099301,900676.5080368794,566835.71172128,1105050.2871122858,1218048.7238424278,2742797.191891633,1004396.2151716108,380477.2318924999,145023.48654390988
"2013-06-17 00:00:00",100.65,0,1524653.97,1717824.2878923602,920762.329726048,544158.2393173393,1104330.3836547402,1233496.7712526876,2739610.6615563827,1015130.3442730595,341044.56507590937,161028.25056330024
"2013-06-18 00:00:00",107.16499999999999,0,1546478.97,1704520.672212521,923354.7299908287,535144.1354992891,1117889.7803217876,1239230.6965393699,2718375.8323457623,1002335.739351031,332337.0422964198,185872.20475482012
"2013-06-19 00:00:00",107.82499999999999,0,1548138.97,1706146.5782107494,932321.2955721396,524086.8151553598,1116800.878396097,1259518.7964526676,2705865.0309733897,1010126.2514457498,345952.6413581395,159982.54574752998
"2013-06-20 00:00:00",110.80000000000001,0,1549338.97,1708126.2183277344,932022.3557950188,522159.2761242498,1118551.7560902163,1291161.617171568,2685141.4689143538,1004129.5690339502,320635.7314319301,181522.84042281032
"2013-06-21 00:00:00",111.285,0,1550488.97,1714937.8685276702,925208.9760745082,524177.15497798007,1117455.4917463271,1304828.1214660478,2686660.3678661664,1018744.0563002593,302702.9949269899,171785.8014258799
"2013-06-22 00:00:00",108.735,0,1553373.97,1715181.8899029617,923173.2308039494,526276.7629847099,1116951.0844517783,1311522.3682165488,2698012.548621785,1000000.3233726709,347378.52198433963,129519.10297308992
"2013-06-23 00:00:00",107.6,0,1555079.97,1727986.2072735399,909390.2668366889,526433.3572999801,1117823.4256239363,1330424.5079207786,2708562.1608202145,973925.2332621602,353518.9481733397,122370.72610119024
"2013-06-24 00:00:00",104.545,0,1557199.97,1730958.7795857808,905904.9867366592,526367.0056181392,1116366.0444042583,1341072.415010118,2771375.643300535,880824.5630920181,329895.6349807497,169299.7605835698
"2013-06-25 00:00:00",104.99000000000001,0,1558608.97,1742094.9124891714,894182.51662782,527437.9036334408,1113357.7738213683,1356059.4019093672,2725418.7122548325,891467.4187780297,342893.2693363297,181668.92446147004
"2013-06-26 00:00:00",103.66,0,1560088.97,1786551.4976158284,849580.7518532084,527114.3383381298,1114945.0193439682,1377089.8634171295,2697304.1297062933,894705.2060092294,355134.93126761983,175025.09576042002
"2013-06-27 00:00:00",102.03,0,1561968.97,1794079.5422289693,839761.189532099,526975.9609376702,1118366.816898998,1398781.2786813162,2682492.8426480237,886634.327637201,357909.95184137987,174743.92290616993
"2013-06-28 00:00:00",97.02000000000001,0,1563143.97,1794679.9978771885,836010.0540777898,526651.1635253809,1119468.2215394473,1465303.7536557287,2634535.9618259007,885007.7454507502,352109.14790750016,169029.78745213975
"2013-06-29 00:00:00",96.72,0,1564266.3499999999,1792048.4744037117,833993.8163203094,526053.04699463,1124425.2273484166,1476781.9602970663,2645257.628705621,859895.4528851898,379308.34421224054,148134.50214464005
"2013-06-30 00:00:00",95.985,0,1565522.3499999999,1797439.8060296704,827174.5733243796,525538.2185325194,1127166.495638596,1511039.715793376,2611409.1321344124,860089.8745872595,387618.5273809596,140991.10989065008
"2013-07-01 00:00:00",92.095,0,1566637.3499999999,1829594.6746084695,788479.170122019,522111.44050228957,1124547.3197001792,1538756.6478231365,2566121.7011180017,855023.30377521,349425.63322384004,217217.5624386797
"2013-07-02 00:00:00",90.03999999999999,0,1567997.3499999999,1829104.8127812513,790663.23909341,518866.12019809056,1125070.7477538378,1567623.4357583984,2553530.1876417617,845219.3592887203,362786.44608438975,200878.10471197
"2013-07-03 00:00:00",83.6,0,1569811.8499999999,1826928.4254199497,787851.581119779,520135.40122551046,1168241.4971701966,1546709.6231720974,2544328.2867799303,833132.0050803508,349373.44964413956,219827.68369987013
"2013-07-04 00:00:00",78.13499999999999,0,1571415.8499999999,1833803.0076382833,783247.8118106194,522796.9833611095,1162800.2176519593,1566070.0509473577,2531934.833905981,836865.2375934293,356519.2925116901,205011.5178914003
"2013-07-05 00:00:00",73.00999999999999,0,1572925.8499999999,1834456.8849590302,782405.4283318485,520067.8985921699,1160079.5693473362,1582800.128479677,2490663.7023243126,808921.6614941596,351573.5132066796,271220.16657661
"2013-07-06 00:00:00",70.905,0,1574605.8499999999,1834807.6167543407,782544.194179318,520341.6598653096,1159820.0225945076,1604227.5601035382,2518539.3169161603,744247.5099359092,423180.01184849907,217476.06111424038
"2013-07-07 00:00:00",71.8,0,1576085.8499999999,1835485.0579060193,783883.1185325194,519480.3962282195,1158928.5469336484,1633916.699353859,2501306.396423432,723612.2324422908,494686.3800074101,157055.12548442988
"2013-07-08 00:00:00",76.22999999999999,0,1578421.8499999999,1834570.089516959,788809.848076739,515089.5096294899,1157302.142361258,1754219.504317596,2381662.787937073,743466.5367599808,441827.8342256996,193869.70048703006
"2013-07-09 00:00:00",75.405,0,1580851.8499999999,1845412.3140805406,777557.1389892796,516995.48825365,1155458.6913891882,1841397.1446781056,2319493.7295300723,732066.1787419405,416915.85454499,207716.4131040596
"2013-07-10 00:00:00",82.685,0,1582736.8999999997,1848307.8897029236,773326.0845181687,518142.4015188497,1137884.3913605679,1911967.5971891677,2252695.1579386094,728367.6282195596,410490.2132613197,234821.53960265985
"2013-07-11 00:00:00",87.85,0,1598480.7499999995,1837302.7802161295,776493.0489482896,513106.2826517995,1135043.1270793073,1948906.321231427,2212416.450843188,748113.5265013402,426494.0335502803,206733.48229005997
"2013-07-12 00:00:00",96.08500000000001,0,1611335.7699999998,1831484.9823872417,773315.5851929397,511515.2043154995,1131690.9900589064,1959892.5741133473,2180964.910883972,792312.8471943198,390905.6210164895,223521.31814911004
"2013-07-13 00:00:00",93.03999999999999,0,1623792.9500000046,1822559.9306759404,770815.4677382893,515536.89864628966,1133751.3058246376,1958792.8604865163,2160282.495509943,802696.3795741112,426920.01373765996,195716.50111843998
"2013-07-14 00:00:00",95.93,0,1634062.6700000074,1814264.3573868712,769805.6956779193,516764.69960984954,1147434.2466248686,1981703.4347886264,2145220.4261228624,782670.6964812898,455528.51862462953,167710.0579949102
"2013-07-15 00:00:00",97.525,0,1642265.83000001,1808552.8642235338,770472.3967308395,514700.93254928885,1151886.6648989075,2032068.926145166,2093334.7361412128,785877.9402933196,433056.49763319007,187048.01469637002
"2013-07-16 00:00:00",98.36500000000001,0,1645339.7400000102,1809222.8752349534,770495.6863901495,513116.0847226391,1155909.7373341483,2067623.3925390206,2047624.0904873298,798520.7789309103,424986.68323154014,190525.7344411401
"2013-07-17 00:00:00",98.09,0,1647101.8100000108,1812273.35819154,772448.3063848593,518407.29556604,1158056.1280216489,2093222.3125119866,1985575.6623773428,826443.25881042,418054.33833934,196382.33310864994
"2013-07-18 00:00:00",92.5,0,1649696.9600000114,1813240.0687633592,771157.3931397991,520448.7845418599,1156040.9589556484,2123612.3778105294,1939682.7069523712,836090.4813953206,410451.34075043997,211568.73100249982
"2013-07-19 00:00:00",91.4,0,1652318.4400000114,1812972.0139514687,770474.1881711788,523516.0524800093,1153761.027198698,2158114.5976820863,1899535.8884898433,861895.8048208915,423986.91251852026,179689.87799912988
"2013-07-20 00:00:00",91.185,0,1655478.0700000117,1813903.938430241,769250.2237369105,523797.62251551927,1154856.119460947,2179076.4704952086,1878962.4757164665,867482.6409287987,466760.3873098494,131346.85471788983
"2013-07-21 00:00:00",90,0,1658833.380000012,1814491.1002227115,764990.6106597697,525315.0783773297,1171965.312763327,2170082.1778030265,1876471.9947011804,874584.2561081707,487499.49032158894,101656.40235471992
"2013-07-22 00:00:00",90.9,0,1661328.3300000117,1814096.2559997689,763535.9324311486,531117.4814047,1172520.136777256,2189920.683291386,1848677.831062631,894683.1949392689,428290.9776200999,145843.97978556002
"2013-07-23 00:00:00",94.365,0,1687828.150000012,1789794.4575872205,762471.9994016399,543409.4317563195,1164695.9854344775,2248155.7284990065,1787219.0028765704,912110.5699109207,410481.8392588604,147372.6385868098
"2013-07-24 00:00:00",94.145,0,1690790.1000000122,1792550.3587302112,757178.1522875915,551226.4172316793,1160981.2369339576,2292213.264440236,1749116.8083931436,948444.0157603002,369746.69509422994,145267.75444048044
"2013-07-25 00:00:00",95.525,0,1697002.3100000126,1787177.36114897,756522.5474636905,560675.0477621496,1162167.4614366698,2315183.9362966483,1737664.0354336796,961101.1784362008,365244.46363362944,118426.46170019005
"2013-07-26 00:00:00",96.74000000000001,0,1699556.2000000116,1788438.85816673,754431.5362048675,573672.6544783207,1149331.5091097772,2336238.104207208,1732257.99550465,970348.3935902899,333479.6023544398,129669.05800177
"2013-07-27 00:00:00",95,0,1703328.0000000114,1796273.5815838703,744979.8269364994,582516.5529304302,1141413.0044306682,2357109.9786443464,1724217.4583725794,973673.5022663116,345863.88211989054,100414.01602723007
"2013-07-28 00:00:00",97.28999999999999,0,1705033.620000012,1797314.5670272624,743755.4197419395,581962.7836852104,1193381.5031612883,2339907.8959747977,1691917.40816972,960661.3856288902,332491.05808536964,127564.16183734995
"2013-07-29 00:00:00",100.65,0,1708284.8600000122,1806850.9188733888,731874.2384169888,581668.2804475107,1209061.929757978,2344739.9432071475,1637633.1350982296,965635.2838386807,326024.36740404007,166666.84626786018
"2013-07-30 00:00:00",104.22999999999999,0,1711305.650000012,1805101.5293639014,732589.7216392106,584436.5939096593,1213170.4166793486,2453876.875627769,1479362.2671624701,953616.0568431007,347267.71449729014,202637.97658908015
"2013-07-31 00:00:00",107.6,0,1715057.2900000117,1801181.1164307701,732232.3459719585,585938.0385462896,1269031.8422707473,2392337.6473080795,1487749.98166316,936014.7780682899,379890.15316491976,188681.60888760994
"2013-08-01 00:00:00",105.5,0,1719312.9000000118,1802605.5886223994,728694.2144078895,586372.4692262798,1280903.5937933766,2445053.741418609,1423649.2478149922,899447.6322476013,404561.70565901994,201938.70912165995
"2013-08-02 00:00:00",104.60499999999999,0,1723596.6400000118,1795201.925612163,727943.5339938091,583887.8116495197,1286172.693309066,2428846.5933192777,1428537.9459618814,894682.6134538699,458292.80088370986,170177.24412852986
"2013-08-03 00:00:00",103.945,0,1726993.0000000114,1793566.5259975404,696978.0297902395,575159.1885886794,1295705.7347748356,2422680.359239596,1441628.1869791516,876328.3280742394,482065.6654706803,190484.78339686003
"2013-08-04 00:00:00",104.75,0,1732577.8400000113,1789827.8059748833,700785.0005690403,571553.3617788093,1300011.5143521263,2436635.7154618413,1465757.7408169683,857477.315169,558708.9478212197,92729.56036793994
"2013-08-05 00:00:00",106.38499999999999,0,1734545.8800000113,1797783.5839739619,691641.3972740198,571880.04840615,1296796.8824900042,2433317.202542399,1481544.4197328205,848803.4490856095,471097.19343275,183379.74537411006
"2013-08-06 00:00:00",106.305,0,1737102.8600000115,1796644.6377710835,691999.0794651295,573335.8193670695,1300817.887291597,2439004.730531639,1463877.8660408515,897856.8126465301,463867.4582223799,151032.65097555012
"2013-08-07 00:00:00",106.09,0,1738723.440000011,1844161.9640943713,643198.6196657495,577331.8534568001,1326206.647137186,2422268.2770203664,1443857.6169749727,912637.9903671605,435283.3404591097,176520.05313611001
"2013-08-08 00:00:00",103.805,0,1749751.7200000111,1835272.2549262007,639087.0961979906,604655.9584397508,1309681.8607522591,2429844.257639268,1435994.708465981,930804.8769751483,427667.192311,162554.87660422985
"2013-08-09 00:00:00",103.86500000000001,0,1752511.660000011,1834800.1956291327,640431.02408498,602993.8819296997,1309396.922707298,2457245.835618087,1432466.7742828904,927527.5714254592,443084.5565119703,129731.38012230993
"2013-08-10 00:00:00",103.14,0,1756592.9400000114,1832443.9105483005,639704.5297240999,603106.6323101793,1308990.356133467,2453039.4429152203,1445777.27203432,962068.5498276982,394322.0301889201,139394.13862962005
"2013-08-11 00:00:00",103.945,0,1759540.0500000115,1829481.1225414001,639238.8213708295,604127.7786425692,1313770.3564744985,2459924.6140974276,1465085.4405471894,926161.8977410899,419710.72737072024,123798.99352610014
"2013-08-12 00:00:00",105.81,0,1762723.2700000114,1827421.724357904,640192.9900216403,602386.1354090299,1319087.8193356178,2468484.2625137814,1450770.5130048632,895835.279348831,360013.0217549499,219324.78656522016
"2013-08-13 00:00:00",107.07,0,1765935.6300000113,1805145.1758406525,639332.1016728098,600961.6703020204,1319122.871361666,2512299.28731453,1394461.8470753406,869751.6560311809,387754.9533106293,256049.60940299995
"2013-08-14 00:00:00",111.5,0,1768952.5300000114,1802959.77629058,641876.0310529995,602420.05406879,1323528.6112858956,2509167.433186459,1391175.0834788808,866281.4929865089,441866.3058768696,206787.48408483996
"2013-08-15 00:00:00",111.05,0,1770892.1900000114,1802640.2475896806,639488.2969557296,603527.2670323298,1318051.2596012373,2514489.379929245,1391570.6681416607,869833.8187115507,468865.8969791499,179905.77737123982
"2013-08-16 00:00:00",110.255,0,1772511.5400000114,1799731.8444163501,640101.0886518498,606554.3055939701,1325027.677572298,2513556.626000459,1418057.9527455703,836405.94765507,489934.23440306075,161583.58527320012
"2013-08-17 00:00:00",111.11500000000001,0,1774538.9400000114,1798677.799787112,640391.2364422892,621930.6336976599,1315832.4013063465,2504836.864672419,1446411.9807014307,811849.16693738,504371.5924756308,149374.18629156007
"2013-08-18 00:00:00",113.345,0,1776240.2500000112,1797327.7233900027,640506.9548248802,637691.6757243808,1305250.7759194772,2509160.160301665,1451332.0478394087,809196.2014299288,523052.4248388303,123306.58804325003
"2013-08-19 00:00:00",117.75999999999999,0,1780201.4100000113,1794146.0753946113,640300.44080932,640604.79376763,1307743.814141747,2511296.4967408986,1441080.0856503595,815517.1764352794,440330.7090567999,206268.80031517975
"2013-08-20 00:00:00",119.91499999999999,0,1782371.080000011,1792974.5941932793,641514.9121969591,639508.2513881705,1309235.6890574775,2505937.731229779,1424234.0747165885,867153.6673865685,399391.8353993498,219917.96674365044
"2013-08-21 00:00:00",122.34,0,1784121.8700000108,1792518.1781279894,641915.7417700302,640979.9529185399,1310109.5050990377,2503533.916194741,1411297.2697763508,890661.1925582396,407638.31831286097,204363.85755403992
"2013-08-22 00:00:00",122.515,0,1786424.970000011,1792046.16849958,641912.3782593192,642814.6979052206,1316761.0665892754,2508072.256862731,1393800.1728765802,901406.2273708198,450693.1140106801,158608.74993761998
"2013-08-23 00:00:00",120.22,0,1789793.4900000112,1789764.135438612,641035.6541654493,646133.35924616,1319212.2603067646,2579281.6658371016,1318906.5348966196,902698.2793728196,442103.4220767598,168511.0009715399
"2013-08-24 00:00:00",119.705,0,1791543.8400000108,1788950.9096378705,640315.0620437092,646656.7821256698,1385457.9874816171,2518360.762684202,1325677.7834886305,924623.2653166997,466367.6799445695,114060.72958885999
"2013-08-25 00:00:00",121.065,0,1794742.8600000108,1787323.6647385138,640395.3155663394,645902.0439491803,1401062.5975630085,2508470.2343225814,1325812.2365462396,917026.2356053088,481212.9437913895,103841.67022926996
"2013-08-26 00:00:00",121.445,0,1797493.7600000107,1785367.9333931096,640760.4627552591,648688.4007143201,1401241.4008022859,2515152.126692057,1315699.820366651,941474.7461976202,423185.34006768966,140875.8113228301
"2013-08-27 00:00:00",126.5,0,1800267.2700003101,1783377.2964115134,642626.25393741,647520.9328132102,1407691.1098851939,2524251.431694428,1299153.4489946612,972164.5990009911,360191.9782759603,176920.48129815998
"2013-08-28 00:00:00",129.87,0,1801767.0400003106,1783049.6271662323,642182.1797862806,655917.7334997403,1402967.9563406152,2548862.606064361,1286465.7900028408,976443.3350298792,349922.2394724706,171036.29494911
"2013-08-29 00:00:00",129.69,0,1802718.10000041,1782869.4349785615,643384.4784787592,655028.0941689597,1403694.2547923867,2493296.807259704,1312645.5845370193,962623.9636445307,356172.01726317016,210907.06718834
"2013-08-30 00:00:00",135.66,0,1805423.48000051,1781070.0389157478,641800.5625010703,656996.3350787194,1402882.7077041948,2493839.6603684383,1319949.1343211792,941134.0376998606,395633.22027538874,189735.62544671964
"2013-08-31 00:00:00",142.295,0,1808019.6400007093,1782406.7501140612,638491.1180093099,656268.4121999289,1408230.9996709644,2504185.0825970615,1301207.5511604985,931907.0863747405,408248.74353019986,195074.41865435996
"2013-09-01 00:00:00",144.14499999999998,0,1811096.550000709,1780406.8334361536,638152.2660210484,655822.8182508696,1432429.0292779263,2493094.1798887886,1296986.3463224287,907133.5850534796,414346.7266216396,210096.4674387899
"2013-09-02 00:00:00",145.305,0,1812959.5800007086,1779745.9028396632,637168.5943856904,654409.1155763089,1447611.4210522554,2487665.383250751,1288966.671687771,902804.0951593594,440082.3179724799,193526.72038685012
"2013-09-03 00:00:00",145.555,0,1815410.360000709,1778438.8598232053,637400.4224659004,651297.917557359,1455830.335742777,2474859.4351582252,1258801.687388369,904222.4248057187,446874.73859771003,226653.62077186993
"2013-09-04 00:00:00",137.945,0,1817473.0200007085,1777430.339266682,639842.4628696401,650848.2093266188,1466918.726836666,2487076.3055069624,1233599.2348875792,908721.0355955099,434233.37355766987,237722.09446380002
"2013-09-05 00:00:00",132.605,0,1819476.1300007086,1776676.7073557698,639296.6239488085,653191.4325811596,1480938.1312939737,2478579.177825561,1227892.8689724386,915167.0138331299,448848.9302332996,218272.7862669797
"2013-09-06 00:00:00",127.95,0,1821261.3500007084,1776281.3287823196,638057.8033558794,654199.5925063093,1485899.6361519934,2475102.5585110174,1244511.0352777913,904005.5829637678,493116.7683151991,170529.14644683994
"2013-09-07 00:00:00",126.135,0,1825164.7200008081,1773610.8164562401,638376.9967348694,652842.342156111,1489209.845125994,2471544.9592410214,1257442.2430899416,929673.1327811204,501098.9531152398,127625.79361049003
"2013-09-08 00:00:00",126.965,0,1827161.9000008076,1774359.5685840389,637006.7000402788,654245.9150051295,1493752.462193627,2478000.005552644,1251884.161606851,947868.8331515497,498371.8321344101,107863.42404250013
"2013-09-09 00:00:00",130.74,0,1830275.0800008066,1764412.9902531814,636820.1925495898,657769.2472438699,1499529.3625488477,2476952.8761186046,1243581.6262038709,954427.2112134295,415228.35811200977,196592.85806762998
"2013-09-10 00:00:00",133.7,0,1833187.480000807,1762612.2089630638,637066.8527617793,658719.1065482292,1508934.2926189962,2471710.8436082043,1225247.7306619708,1011575.6591643302,380288.33054873033,191022.29743572997
"2013-09-11 00:00:00",136.7,0,1834589.010000807,1761784.9106842212,636926.1402801102,659538.6359153886,1508596.0961191044,2463459.6616299716,1250604.3161478697,1017424.4958101211,377184.11504870997,175257.42067553004
"2013-09-12 00:00:00",141.515,0,1836491.550000807,1760850.3601960223,636306.962190511,660370.5923398503,1487447.5375904148,2481853.9714860916,1293299.0944488014,985864.981776671,364619.91076272976,183584.84151994012
"2013-09-13 00:00:00",141.70999999999998,0,1839349.040000807,1759402.2284150699,635590.9213122088,661587.0711099398,1490674.9244944635,2483005.63390324,1318019.8825777788,974198.0601378703,392507.53233146947,141454.50802898014
"2013-09-14 00:00:00",139.25,0,1841265.200397287,1759057.9640049606,634141.9774320489,662902.91858492,1475200.0515156044,2487990.089956325,1334257.4205667982,965698.3178219899,385776.3579514601,154949.50408043998
"2013-09-15 00:00:00",138.01999999999998,0,1843816.5003972868,1757455.6430060707,633497.9208188092,664141.9382360299,1483650.6747627938,2479148.518515241,1344040.2456660601,954103.2402867093,438789.2770803905,107120.84354243994
"2013-09-16 00:00:00",140.065,0,1846027.440397286,1756088.9276115715,635736.4225708693,661831.7392754988,1496789.3538134152,2465298.4945434337,1348158.1566496878,962221.9646127406,371852.0985167392,165610.20432059004
"2013-09-17 00:00:00",139.685,0,1848793.8403972865,1755551.9283215513,639252.3622926499,677143.5003338207,1490750.6138528069,2451444.1835946413,1355050.5682633498,969616.4173763699,389361.65908235015,137124.72879701003
"2013-09-18 00:00:00",140.505,0,1851310.2903972862,1749002.7420158812,638258.7610267791,695379.5667584803,1503417.3092959945,2433465.5058441446,1376936.9706228836,953345.1568223104,344311.51077303966,172786.98875503993
"2013-09-19 00:00:00",136.17,0,1853863.790397286,1747619.00480005,643365.6354028793,690758.1270985607,1488625.796466447,2417651.6277613034,1399397.6258168488,930610.3637639805,360365.6265770203,190707.20422745976
"2013-09-20 00:00:00",134.14,0,1856231.790397286,1746264.6185385492,643707.7446697094,690931.8834951099,1495533.585791507,2418779.7121906597,1421028.7627298876,909923.7430693904,402510.11804441997,143052.84338530982
"2013-09-21 00:00:00",133.995,0,1858770.3903972858,1744620.2562278686,643874.8658262502,691639.4793505605,1512021.6954992253,2391600.83962118,1438065.4040217716,936462.8243481098,389932.54645976,125701.50055981983
"2013-09-22 00:00:00",133,0,1860915.1403972858,1743465.4390005223,644970.0862834401,700050.2525213904,1512467.449971935,2377854.1195752313,1439773.0541197888,928611.7916371105,391266.9454885805,138390.52331655004
"2013-09-23 00:00:00",133.5,0,1862293.250397286,1744299.4474013194,646480.5355982294,707367.2410112093,1521220.0349173965,2361565.154964529,1452363.07641405,904146.2977341295,362279.6737468898,181000.09012678987
"2013-09-24 00:00:00",134.54500000000002,0,1863814.8703972858,1742975.977248454,647232.1225978589,709264.91552539,1530449.532566736,2361535.3139584283,1432235.4069340015,884281.7099803804,369674.16906138015,206850.78404192015
"2013-09-25 00:00:00",136.35,0,1865681.670397286,1741703.2613214506,647358.2471544897,713234.7590754895,1547337.7015263382,2334480.808116869,1422660.2368703599,902807.9561486212,385468.62202614977,192731.53967477966
"2013-09-26 00:00:00",136.85500000000002,0,1867338.360397287,1742336.2796603285,647093.1619672695,716299.1675087595,1611678.7887049732,2274906.251586622,1422635.4221534089,933273.7986101907,365054.20795514935,176899.36376784008
"2013-09-27 00:00:00",138.745,0,1869704.5404692667,1742485.7038595206,645012.3241991192,719507.8913593793,1622424.6234119637,2262439.3907003854,1439102.646025091,911713.9367375701,377016.8157893498,172556.92976019
"2013-09-28 00:00:00",140.51,0,1874077.8504692663,1739125.0851970196,644513.4890216688,720659.7910378,1656662.895942104,2229614.968923222,1454876.0173087204,897669.3918253599,405086.6268646011,144103.6857220702
"2013-09-29 00:00:00",143.585,0,1876422.3904692663,1736601.999304519,644620.7731961104,722657.0459742085,1690058.7907319425,2209336.9845242295,1451107.8564691907,891470.2784936593,417370.7118765295,130992.97127217005
"2013-09-30 00:00:00",141.965,0,1878185.5212313863,1735881.54666015,644233.5499147697,721377.00233825,1725079.9494876335,2183975.476610229,1464222.0555067416,860069.0099433702,384135.08333886997,177555.60728043
"2013-10-01 00:00:00",141.925,0,1878757.5412313864,1736486.2229993197,643876.4792697594,722676.9982106911,1752085.3489024541,2167748.4411531338,1450261.2954298982,852146.5225722397,332477.1084815999,242873.8440613501
"2013-10-02 00:00:00",125.815,0,1879579.0912313864,1736535.1437845817,642589.4272897901,724797.6310554085,1759901.7655374645,2143775.2634147885,1427677.0303435004,833802.4447710891,323947.7084537303,311559.2964300898
"2013-10-03 00:00:00",126.05,0,1887826.5512313861,1729156.93874569,643473.5258444505,729155.2331479707,1776816.728829805,2147918.756447781,1452040.409771461,754894.12126486,412231.9063507401,255625.63067768997
"2013-10-04 00:00:00",134.15,0,1888742.0812313857,1729287.4092128915,644505.5158896494,730880.6329532892,1795436.9032453743,2146579.97490037,1448929.4984353895,745816.5213619601,485828.06619880995,177633.19888270987
"2013-10-05 00:00:00",136.65,0,1891894.3212313857,1727328.4824509812,642857.8689846599,730713.9726391791,1819701.2120313654,2123444.48719868,1466575.7374149286,732539.2439180005,523093.0646983103,140966.41174434006
"2013-10-06 00:00:00",136.05,0,1894260.8912313858,1727637.1156886814,641477.2268495596,731704.6655122704,1926447.2513296434,2021946.9209439284,1466180.7466723204,739322.2220046497,521984.5679384096,132778.1941409801
"2013-10-07 00:00:00",137.06,0,1896863.9712313856,1718399.5434274636,641376.1321863397,732594.6020072995,1961914.689019185,1960562.7737331502,1451451.6214898399,741033.0494269496,466297.26020406967,237146.15958614973
"2013-10-08 00:00:00",136.715,0,1898282.4212313858,1720057.2518027343,640667.1774620297,732643.6741922088,2012405.2863667835,1928480.8480241816,1427946.6463180995,793769.0952597599,489923.02446601965,169050.2641218399
"2013-10-09 00:00:00",138.95,0,1899723.4312313858,1718984.208952554,639881.9585448196,733034.6217909291,2045079.6618225614,1892227.3028123314,1423144.1243433212,829829.6668442095,394033.3649695701,240201.46100015016
"2013-10-10 00:00:00",140.1,0,1901458.9512313858,1718586.8131731418,638747.4843540788,738440.4851226002,2053925.1501306624,1887571.7592214795,1419394.469832106,861289.0652543007,425549.99070887,175975.63328320035
"2013-10-11 00:00:00",140.36,0,1909823.1512313858,1711013.1241582597,637855.6548740795,741168.0659445194,2072037.8136667528,1878494.3962561698,1406377.2752452674,860420.2992775594,440772.7043072502,167602.3173505799
