"DateTime","Total Volume","Price"
"2012-04-17 00:00:00",0,4.97
"2012-04-18 00:00:00",0,5.07
"2012-04-19 00:00:00",0,5.15
"2012-04-20 00:00:00",105893.39,5.29
"2012-04-21 00:00:00",0,5.3
"2012-04-22 00:00:00",0,5.21
"2012-04-23 00:00:00",0,5.09
"2012-04-24 00:00:00",0,5.08
"2012-04-25 00:00:00",537872.88,5.11
"2012-04-26 00:00:00",0,5.08
"2012-04-27 00:00:00",0,5.08
"2012-04-28 00:00:00",0,4.98
"2012-04-29 00:00:00",0,4.95
"2012-04-30 00:00:00",0,4.94
"2012-05-01 00:00:00",0,4.96
"2012-05-02 00:00:00",0,5.07
"2012-05-03 00:00:00",0,5.1
"2012-05-04 00:00:00",486772.88,5.11
"2012-05-05 00:00:00",0,5.08
"2012-05-06 00:00:00",0,5.06
"2012-05-07 00:00:00",0,5.04
"2012-05-08 00:00:00",459032.17,5.03
"2012-05-09 00:00:00",0,5.05
"2012-05-10 00:00:00",0,4.97
"2012-05-11 00:00:00",0,4.9
"2012-05-12 00:00:00",129787.77,4.96
"2012-05-13 00:00:00",0,4.96
"2012-05-14 00:00:00",428706.63,4.97
"2012-05-15 00:00:00",0,5
"2012-05-16 00:00:00",0,5.06
"2012-05-17 00:00:00",152250.45,5.07
"2012-05-18 00:00:00",392315,5.1
"2012-05-19 00:00:00",425036.58,5.11
"2012-05-20 00:00:00",102400,5.12
"2012-05-21 00:00:00",0,5.1
"2012-05-22 00:00:00",0,5.09
"2012-05-23 00:00:00",0,5.12
"2012-05-24 00:00:00",0,5.11
"2012-05-25 00:00:00",0,5.13
"2012-05-26 00:00:00",0,5.13
"2012-05-27 00:00:00",0,5.13
"2012-05-28 00:00:00",0,5.14
"2012-05-29 00:00:00",0,5.09
"2012-05-30 00:00:00",0,5.14
"2012-05-31 00:00:00",1769744.43,5.16
"2012-06-01 00:00:00",296507.65,5.23
"2012-06-02 00:00:00",0,5.24
"2012-06-03 00:00:00",0,5.23
"2012-06-04 00:00:00",404063.94,5.23
"2012-06-05 00:00:00",0,5.36
"2012-06-06 00:00:00",0,5.44
"2012-06-07 00:00:00",0,5.5
"2012-06-08 00:00:00",0,5.61
"2012-06-09 00:00:00",223369.98,5.58
"2012-06-10 00:00:00",0,5.51
"2012-06-11 00:00:00",392992.72,5.52
"2012-06-12 00:00:00",112500,5.63
"2012-06-13 00:00:00",116200,5.81
"2012-06-14 00:00:00",0,5.89
"2012-06-15 00:00:00",406889.12,6.24
"2012-06-16 00:00:00",0,6.43
"2012-06-17 00:00:00",119985,6.32
"2012-06-18 00:00:00",0,6.2
"2012-06-19 00:00:00",0,6.41
"2012-06-20 00:00:00",0,6.58
"2012-06-21 00:00:00",0,6.68
"2012-06-22 00:00:00",0,6.62
"2012-06-23 00:00:00",0,6.53
"2012-06-24 00:00:00",663435.11,6.41
"2012-06-25 00:00:00",114030,6.34
"2012-06-26 00:00:00",0,6.38
"2012-06-27 00:00:00",0,6.53
"2012-06-28 00:00:00",0,6.58
"2012-06-29 00:00:00",0,6.61
"2012-06-30 00:00:00",0,6.65
"2012-07-01 00:00:00",0,6.62
"2012-07-02 00:00:00",120150,6.68
"2012-07-03 00:00:00",0,6.58
"2012-07-04 00:00:00",0,6.5
"2012-07-05 00:00:00",0,6.63
"2012-07-06 00:00:00",0,6.64
"2012-07-07 00:00:00",0,6.75
"2012-07-08 00:00:00",0,6.79
"2012-07-09 00:00:00",0,6.92
"2012-07-10 00:00:00",319725,7.11
"2012-07-11 00:00:00",0,7.14
"2012-07-12 00:00:00",1185081.24,7.5
"2012-07-13 00:00:00",884207.17,7.62
"2012-07-14 00:00:00",213404.06,7.6
"2012-07-15 00:00:00",104527.3,7.58
"2012-07-16 00:00:00",108187.23,8.14
"2012-07-17 00:00:00",2822776.43,8.41
"2012-07-18 00:00:00",0,8.95
"2012-07-19 00:00:00",534811.39,9.03
"2012-07-20 00:00:00",0,8.24
"2012-07-21 00:00:00",0,8.83
"2012-07-22 00:00:00",0,8.62
"2012-07-23 00:00:00",0,8.48
"2012-07-24 00:00:00",0,8.59
"2012-07-25 00:00:00",0,8.64
"2012-07-26 00:00:00",0,8.75
"2012-07-27 00:00:00",0,8.88
"2012-07-28 00:00:00",0,8.82
"2012-07-29 00:00:00",131930.47,8.8
"2012-07-30 00:00:00",123490.76,8.93
"2012-07-31 00:00:00",254302.75,9.26
"2012-08-01 00:00:00",0,9.38
"2012-08-02 00:00:00",928797.87,10.21
"2012-08-03 00:00:00",0,10.71
"2012-08-04 00:00:00",311634.1,10.92
"2012-08-05 00:00:00",642000,10.7
"2012-08-06 00:00:00",0,10.92
"2012-08-07 00:00:00",221424.76,10.88
"2012-08-08 00:00:00",808500.34,11
"2012-08-09 00:00:00",763800.15,11.4
"2012-08-10 00:00:00",0,11.31
"2012-08-11 00:00:00",482790,11.5
"2012-08-12 00:00:00",0,11.61
"2012-08-13 00:00:00",590923.44,11.77
"2012-08-14 00:00:00",0,12.12
"2012-08-15 00:00:00",0,12.71
"2012-08-16 00:00:00",11434882.66,13.17
"2012-08-17 00:00:00",233997.41,13
"2012-08-18 00:00:00",0,11.96
"2012-08-19 00:00:00",43261023.81,9.6
"2012-08-20 00:00:00",58535627.34,9.15
"2012-08-21 00:00:00",26400791.33,10
"2012-08-22 00:00:00",49632228.21,9.84
"2012-08-23 00:00:00",41643329.11,9.98
"2012-08-24 00:00:00",98317881.45,10.24
"2012-08-25 00:00:00",22088549.59,10.42
"2012-08-26 00:00:00",22229273.3,10.54
"2012-08-27 00:00:00",52298812.73,11.35
"2012-08-28 00:00:00",62756621.68,10.86
"2012-08-29 00:00:00",141889809.19,10.84
"2012-08-30 00:00:00",104660642.49,10.77
"2012-08-31 00:00:00",61659631.92,10.25
"2012-09-01 00:00:00",77050959.47,10.04
"2012-09-02 00:00:00",50427756.46,10.04
"2012-09-03 00:00:00",14243689.09,10.34
"2012-09-04 00:00:00",39866861.76,10.34
"2012-09-05 00:00:00",70332038.38,10.72
"2012-09-06 00:00:00",224534845.97,10.97
"2012-09-07 00:00:00",192443775.65,11.08
"2012-09-08 00:00:00",74034312.84,10.96
"2012-09-09 00:00:00",2315816.65,11.03
"2012-09-10 00:00:00",188243235.68,11.03
"2012-09-11 00:00:00",199870572.37,11.12
"2012-09-12 00:00:00",91814131.65,11.09
"2012-09-13 00:00:00",244442692.09,11.31
"2012-09-14 00:00:00",199680815.96,11.56
"2012-09-15 00:00:00",62933414.25,11.7
"2012-09-16 00:00:00",155351108.9,11.86
"2012-09-17 00:00:00",129877284.17,11.87
"2012-09-18 00:00:00",110709431.52,12.1
"2012-09-19 00:00:00",362369346.11,12.42
"2012-09-20 00:00:00",171902795,12.46
"2012-09-21 00:00:00",307436311.64,12.26
"2012-09-22 00:00:00",176508610.95,12.27
"2012-09-23 00:00:00",87650240.11,11.95
"2012-09-24 00:00:00",68514839.33,12.13
"2012-09-25 00:00:00",640454.4,12.12
"2012-09-26 00:00:00",221705,12.24
"2012-09-27 00:00:00",903364.96,12.31
"2012-09-28 00:00:00",2474728.41,12.29
"2012-09-29 00:00:00",8116198.38,12.35
"2012-09-30 00:00:00",8613318.41,12.38
"2012-10-01 00:00:00",606014.5,12.4
"2012-10-02 00:00:00",0,12.61
"2012-10-03 00:00:00",0,12.84
"2012-10-04 00:00:00",424668.06,12.85
"2012-10-05 00:00:00",23974403.29,12.74
"2012-10-06 00:00:00",19533472.85,12.61
"2012-10-07 00:00:00",7641157.38,12.16
"2012-10-08 00:00:00",1271122.78,11.29
"2012-10-09 00:00:00",735511.13,11.96
"2012-10-10 00:00:00",123202.32,11.98
"2012-10-11 00:00:00",7072431.31,12.01
"2012-10-12 00:00:00",23778840.07,12.04
"2012-10-13 00:00:00",14089071.15,11.98
"2012-10-14 00:00:00",0,11.77
"2012-10-15 00:00:00",0,11.71
"2012-10-16 00:00:00",20049279.76,11.75
"2012-10-17 00:00:00",31053517.79,11.83
"2012-10-18 00:00:00",31736839.81,11.86
"2012-10-19 00:00:00",23753609.19,11.8
"2012-10-20 00:00:00",23986383.19,11.71
"2012-10-21 00:00:00",21542712.64,11.69
"2012-10-22 00:00:00",18885813.63,11.64
"2012-10-23 00:00:00",2416215.45,11.71
"2012-10-24 00:00:00",467600,11.69
"2012-10-25 00:00:00",888710.97,11.11
"2012-10-26 00:00:00",1186696.66,10.35
"2012-10-27 00:00:00",6615444.59,10.33
"2012-10-28 00:00:00",3591311.8,10.6
"2012-10-29 00:00:00",3554983.07,10.63
"2012-10-30 00:00:00",25599398.68,10.74
"2012-10-31 00:00:00",16202913.25,10.96
"2012-11-01 00:00:00",13805076.68,10.84
"2012-11-02 00:00:00",1195189.53,10.57
"2012-11-03 00:00:00",14861015.91,10.53
"2012-11-04 00:00:00",19473353.9,10.71
"2012-11-05 00:00:00",801636.87,10.75
"2012-11-06 00:00:00",0,10.79
"2012-11-07 00:00:00",0,11.01
"2012-11-08 00:00:00",0,10.91
"2012-11-09 00:00:00",107324.22,10.89
"2012-11-10 00:00:00",0,10.86
"2012-11-11 00:00:00",0,10.82
"2012-11-12 00:00:00",0,10.98
"2012-11-13 00:00:00",3942350.58,11.03
"2012-11-14 00:00:00",9072099.51,10.94
"2012-11-15 00:00:00",21957900.11,11.08
"2012-11-16 00:00:00",31081393.34,11.49
"2012-11-17 00:00:00",21293918.79,11.66
"2012-11-18 00:00:00",5884846.7,11.73
"2012-11-19 00:00:00",386765.39,11.72
"2012-11-20 00:00:00",0,11.69
"2012-11-21 00:00:00",0,11.71
"2012-11-22 00:00:00",1840316.22,12.05
"2012-11-23 00:00:00",102644.16,12.27
"2012-11-24 00:00:00",478587.38,12.37
"2012-11-25 00:00:00",0,12.46
"2012-11-26 00:00:00",0,12.27
"2012-11-27 00:00:00",602539.3,12.12
"2012-11-28 00:00:00",220590,12.26
"2012-11-29 00:00:00",247500,12.38
"2012-11-30 00:00:00",0,12.54
"2012-12-01 00:00:00",1258764.7,12.58
"2012-12-02 00:00:00",9074646.24,12.56
"2012-12-03 00:00:00",13533312.88,12.58
"2012-12-04 00:00:00",22247318.47,13.06
"2012-12-05 00:00:00",28515916.38,13.29
"2012-12-06 00:00:00",2400947.31,13.3
"2012-12-07 00:00:00",2138136.46,13.27
"2012-12-08 00:00:00",301234.38,13.45
"2012-12-09 00:00:00",7871969.34,13.27
"2012-12-10 00:00:00",1128206.76,13.41
"2012-12-11 00:00:00",5525091.73,13.49
"2012-12-12 00:00:00",33487102.43,13.55
"2012-12-13 00:00:00",38928618.33,13.64
"2012-12-14 00:00:00",22045323.04,13.45
"2012-12-15 00:00:00",3079290.41,13.54
"2012-12-16 00:00:00",0,13.4
"2012-12-17 00:00:00",0,13.12
"2012-12-18 00:00:00",967615,13.26
"2012-12-19 00:00:00",263421.76,13.4
"2012-12-20 00:00:00",0,13.53
"2012-12-21 00:00:00",391789.19,13.51
"2012-12-22 00:00:00",0,13.46
"2012-12-23 00:00:00",0,13.24
"2012-12-24 00:00:00",0,13.33
"2012-12-25 00:00:00",959484.75,13.29
"2012-12-26 00:00:00",1194243.53,13.34
"2012-12-27 00:00:00",1779926.39,13.36
"2012-12-28 00:00:00",2965491.74,13.5
"2012-12-29 00:00:00",4281559.64,13.47
"2012-12-30 00:00:00",2700360.31,13.47
"2012-12-31 00:00:00",4511654.71,13.47
"2013-01-01 00:00:00",10774705.22,13.36
"2013-01-02 00:00:00",3499799.39,13.28
"2013-01-03 00:00:00",808421.38,13.36
"2013-01-04 00:00:00",1294830.63,13.4
"2013-01-05 00:00:00",401176.51,13.43
"2013-01-06 00:00:00",1210978.76,13.44
"2013-01-07 00:00:00",799438.62,13.5
"2013-01-08 00:00:00",1978539.42,13.69
"2013-01-09 00:00:00",399070.71,13.74
"2013-01-10 00:00:00",280899.86,14.05
"2013-01-11 00:00:00",0,14.13
"2013-01-12 00:00:00",409561.54,14.16
"2013-01-13 00:00:00",595338.87,14.13
"2013-01-14 00:00:00",1753687.04,14.23
"2013-01-15 00:00:00",7175326.94,14.24
"2013-01-16 00:00:00",6942567.98,14.47
"2013-01-17 00:00:00",6042616.08,15.17
"2013-01-18 00:00:00",2406976.3,15.7
"2013-01-19 00:00:00",151467.97,15.51
"2013-01-20 00:00:00",0,15.7
"2013-01-21 00:00:00",619590.16,16.31
"2013-01-22 00:00:00",775143.05,17.12
"2013-01-23 00:00:00",1076266.18,17.2
"2013-01-24 00:00:00",2283283.4,17.4
"2013-01-25 00:00:00",2112780.12,16.6
"2013-01-26 00:00:00",3072178.3,17.21
"2013-01-27 00:00:00",842910.05,17.61
"2013-01-28 00:00:00",1244838.17,18.31
"2013-01-29 00:00:00",3278599.94,19.25
"2013-01-30 00:00:00",1739603.01,19.48
"2013-01-31 00:00:00",2437907.04,20.47
"2013-02-01 00:00:00",4664051.48,20.72
"2013-02-02 00:00:00",2687416.01,19.25
"2013-02-03 00:00:00",4889863.41,20.16
"2013-02-04 00:00:00",4583439.66,20.45
"2013-02-05 00:00:00",4329798.6,20.49
"2013-02-06 00:00:00",4724171.29,20.97
"2013-02-07 00:00:00",3313532.47,21.49
"2013-02-08 00:00:00",11652901.59,22.39
"2013-02-09 00:00:00",7393857.85,23.28
"2013-02-10 00:00:00",4872618.64,23.39
"2013-02-11 00:00:00",608619.99,24.17
"2013-02-12 00:00:00",315277.41,25.07
"2013-02-13 00:00:00",2428027.03,25.25
"2013-02-14 00:00:00",6126446.88,24.66
"2013-02-15 00:00:00",4270935.06,26.81
"2013-02-16 00:00:00",3225313.9,27.16
"2013-02-17 00:00:00",4447808.3,26.2
"2013-02-18 00:00:00",3714804.86,26.76
"2013-02-19 00:00:00",1508057.79,28.23
"2013-02-20 00:00:00",3718486.97,29.43
"2013-02-21 00:00:00",4183974.42,29.65
"2013-02-22 00:00:00",5254067.12,30.49
"2013-02-23 00:00:00",2362050.91,29.35
"2013-02-24 00:00:00",21225778.82,29.8
"2013-02-25 00:00:00",20704564.29,29.98
"2013-02-26 00:00:00",5383658.88,30.91
"2013-02-27 00:00:00",3270712.53,31.22
"2013-02-28 00:00:00",6828365.12,32.71
"2013-03-01 00:00:00",4370451.26,33.91
"2013-03-02 00:00:00",15107670.11,33.98
"2013-03-03 00:00:00",2038492.91,34.15
"2013-03-04 00:00:00",3479370.81,35.45
"2013-03-05 00:00:00",19055928.1,38.4
"2013-03-06 00:00:00",35994450.7,44.62
"2013-03-07 00:00:00",14051418.21,39.4
"2013-03-08 00:00:00",7851048.08,42.76
"2013-03-09 00:00:00",10278347.84,45.2
"2013-03-10 00:00:00",21730064.85,46.71
"2013-03-11 00:00:00",2395630.08,47.01
"2013-03-12 00:00:00",27334234.65,42.53
"2013-03-13 00:00:00",14799342.67,45.53
"2013-03-14 00:00:00",5721551.92,47.02
"2013-03-15 00:00:00",206138147.33,46.93
"2013-03-16 00:00:00",78521949.26,46.82
"2013-03-17 00:00:00",6847736.54,47.27
"2013-03-18 00:00:00",114925624.08,50
"2013-03-19 00:00:00",47154749.29,56
"2013-03-20 00:00:00",62004818.56,61.85
"2013-03-21 00:00:00",51042138.02,69
"2013-03-22 00:00:00",28993447.72,69.38
"2013-03-23 00:00:00",38312579.47,61.43
"2013-03-24 00:00:00",9867512.65,67.6
"2013-03-25 00:00:00",40906766.91,73.76
"2013-03-26 00:00:00",54337554.12,76.41
"2013-03-27 00:00:00",153951035.38,83.95
"2013-03-28 00:00:00",71102966.37,85.35
"2013-03-29 00:00:00",40013640.64,88.04
"2013-03-30 00:00:00",87582124.24,90.99
"2013-03-31 00:00:00",95926838.89,92.4
"2013-04-01 00:00:00",78718646.42,99.12
"2013-04-02 00:00:00",172230085.8,108.68
"2013-04-03 00:00:00",132422631.54,128.5
"2013-04-04 00:00:00",133729529.71,129.26
"2013-04-05 00:00:00",127628743.61,137.59
"2013-04-06 00:00:00",96829301.35,141.72
"2013-04-07 00:00:00",62704010.9,153.76
"2013-04-08 00:00:00",105475561.67,178.75
"2013-04-09 00:00:00",179780282.17,213.31
"2013-04-10 00:00:00",250644580.32,185.5
"2013-04-11 00:00:00",133566236.04,149.45
"2013-04-12 00:00:00",52820792.32,97.13
"2013-04-13 00:00:00",21195380.03,107.75
"2013-04-14 00:00:00",11390116.77,97.22
"2013-04-15 00:00:00",16790596.24,86.76
"2013-04-16 00:00:00",49151257.84,67.26
"2013-04-17 00:00:00",58349060.85,81.04
"2013-04-18 00:00:00",506150556.23,99.5
"2013-04-19 00:00:00",132289120.48,120.99
"2013-04-20 00:00:00",65813516.56,123.5
"2013-04-21 00:00:00",70404131.64,120.25
"2013-04-22 00:00:00",136262393.02,122.95
"2013-04-23 00:00:00",124987026.23,134.5
"2013-04-24 00:00:00",193144713.51,153.7
"2013-04-25 00:00:00",145441966.47,141.05
"2013-04-26 00:00:00",80139319.99,133.22
"2013-04-27 00:00:00",50301235.55,131.29
"2013-04-28 00:00:00",28870106.92,132.09
"2013-04-29 00:00:00",46937712.25,141.04
"2013-04-30 00:00:00",34173178.87,140.47
"2013-05-01 00:00:00",48665294.46,122.03
"2013-05-02 00:00:00",19821603.31,109.01
"2013-05-03 00:00:00",11894781.86,94
"2013-05-04 00:00:00",4590179.09,104.15
"2013-05-05 00:00:00",4022787.19,112.93
"2013-05-06 00:00:00",21642546.66,115.46
"2013-05-07 00:00:00",7821693.76,105.76
"2013-05-08 00:00:00",13490953.99,113.14
"2013-05-09 00:00:00",9338356.23,111.26
"2013-05-10 00:00:00",17675076.3,117.02
"2013-05-11 00:00:00",18698108.9,115.87
"2013-05-12 00:00:00",11855946.74,114.94
"2013-05-13 00:00:00",8677457.24,116.69
"2013-05-14 00:00:00",10472539.27,114.61
"2013-05-15 00:00:00",12111619.63,109.73
"2013-05-16 00:00:00",7119232.12,115.54
"2013-05-17 00:00:00",21446437.8,121.07
"2013-05-18 00:00:00",17531199.59,123.78
"2013-05-19 00:00:00",6615479.18,122
"2013-05-20 00:00:00",5461734.07,121.9
"2013-05-21 00:00:00",6940608.86,122.09
"2013-05-22 00:00:00",12454795.89,123.25
"2013-05-23 00:00:00",20606399.43,124.97
"2013-05-24 00:00:00",20936210.06,129.67
"2013-05-25 00:00:00",36595743.23,130.85
"2013-05-26 00:00:00",5986510.67,133.31
"2013-05-27 00:00:00",27100562.62,129.74
"2013-05-28 00:00:00",23912337.44,128.01
"2013-05-29 00:00:00",11979425.54,130.16
"2013-05-30 00:00:00",18854604.84,129.45
"2013-05-31 00:00:00",19154699.63,128.17
"2013-06-01 00:00:00",11554647.83,128.45
"2013-06-02 00:00:00",8395629,122.55
"2013-06-03 00:00:00",27597129.61,118.95
"2013-06-04 00:00:00",14547823.41,121.39
"2013-06-05 00:00:00",22263204.91,121.5
"2013-06-06 00:00:00",26051976.51,120.15
"2013-06-07 00:00:00",15929103.05,112.64
"2013-06-08 00:00:00",3834494.95,110.1
"2013-06-09 00:00:00",5599808.85,98.5
"2013-06-10 00:00:00",5367886.08,102.82
"2013-06-11 00:00:00",6076841.96,106.42
"2013-06-12 00:00:00",5180775.63,109.13
"2013-06-13 00:00:00",5425726.11,105.3
"2013-06-14 00:00:00",9915712.64,100.9
"2013-06-15 00:00:00",3302650.47,100.6
"2013-06-16 00:00:00",5350518.72,100.33
"2013-06-17 00:00:00",2123952.48,100.65
"2013-06-18 00:00:00",5436867.11,107.17
"2013-06-19 00:00:00",3328977.48,107.82
"2013-06-20 00:00:00",8587188.74,110.8
"2013-06-21 00:00:00",10746818.91,111.29
"2013-06-22 00:00:00",4647111.97,108.74
"2013-06-23 00:00:00",5098123.32,107.6
"2013-06-24 00:00:00",8941413.99,104.55
"2013-06-25 00:00:00",17162079.32,104.99
"2013-06-26 00:00:00",12285839.84,103.66
"2013-06-27 00:00:00",7952330.91,102.03
"2013-06-28 00:00:00",7339925.99,97.02
"2013-06-29 00:00:00",2325710.04,96.72
"2013-06-30 00:00:00",6969620.93,95.99
"2013-07-01 00:00:00",8497459.46,92.1
"2013-07-02 00:00:00",4370109,90.04
"2013-07-03 00:00:00",5047822.74,83.6
"2013-07-04 00:00:00",5320221.66,78.13
"2013-07-05 00:00:00",9641521.39,73.01
"2013-07-06 00:00:00",11773357.78,70.91
"2013-07-07 00:00:00",6479747.35,71.8
"2013-07-08 00:00:00",3695065.96,76.23
"2013-07-09 00:00:00",2919926.51,75.41
"2013-07-10 00:00:00",7297171.22,82.69
"2013-07-11 00:00:00",4929785.26,87.85
"2013-07-12 00:00:00",10642207.95,96.09
"2013-07-13 00:00:00",17457723.42,93.04
"2013-07-14 00:00:00",6175076.86,95.93
"2013-07-15 00:00:00",8996475.14,97.53
"2013-07-16 00:00:00",11845196.38,98.37
"2013-07-17 00:00:00",14757915.57,98.09
"2013-07-18 00:00:00",12814129.92,92.5
"2013-07-19 00:00:00",11994697.88,91.4
"2013-07-20 00:00:00",3815914.29,91.19
"2013-07-21 00:00:00",4076774.57,90
"2013-07-22 00:00:00",24584035.6,90.9
"2013-07-23 00:00:00",9833159.9,94.37
"2013-07-24 00:00:00",11534514.31,94.15
"2013-07-25 00:00:00",4097786.83,95.53
"2013-07-26 00:00:00",11305746.39,96.74
"2013-07-27 00:00:00",5451307.83,95
"2013-07-28 00:00:00",8163168,97.29
"2013-07-29 00:00:00",10003437.38,100.65
"2013-07-30 00:00:00",31472475.31,104.23
"2013-07-31 00:00:00",17541217.17,107.6
"2013-08-01 00:00:00",37144007.58,105.5
"2013-08-02 00:00:00",21600464.06,104.6
"2013-08-03 00:00:00",22661561.17,103.95
"2013-08-04 00:00:00",7521088.86,104.75
"2013-08-05 00:00:00",16988242.9,106.39
"2013-08-06 00:00:00",9256893.83,106.31
"2013-08-07 00:00:00",18120461.62,106.09
"2013-08-08 00:00:00",15016457.96,103.81
"2013-08-09 00:00:00",8988844.63,103.87
"2013-08-10 00:00:00",8762497.75,103.14
"2013-08-11 00:00:00",7027659.76,103.95
"2013-08-12 00:00:00",26194708.32,105.81
"2013-08-13 00:00:00",69197191.32,107.07
"2013-08-14 00:00:00",66055551.18,111.5
"2013-08-15 00:00:00",19383473.16,111.05
"2013-08-16 00:00:00",50854258.48,110.26
"2013-08-17 00:00:00",62666218.93,111.12
"2013-08-18 00:00:00",37825140.68,113.35
"2013-08-19 00:00:00",46701231.94,117.76
"2013-08-20 00:00:00",39950740.69,119.92
"2013-08-21 00:00:00",83443327.4,122.34
"2013-08-22 00:00:00",20936411.41,122.52
"2013-08-23 00:00:00",25308086.91,120.22
"2013-08-24 00:00:00",11527992.7,119.71
"2013-08-25 00:00:00",7953655.49,121.07
"2013-08-26 00:00:00",16409807.12,121.45
"2013-08-27 00:00:00",14148662.51,126.5
"2013-08-28 00:00:00",22314166.98,129.87
"2013-08-29 00:00:00",16984498.79,129.69
"2013-08-30 00:00:00",25078335.64,135.66
"2013-08-31 00:00:00",17788279.07,142.29
"2013-09-01 00:00:00",21835520.28,144.14
"2013-09-02 00:00:00",14536521.59,145.31
"2013-09-03 00:00:00",42766316.66,145.56
"2013-09-04 00:00:00",30144119.9,137.95
"2013-09-05 00:00:00",17628343.68,132.6
"2013-09-06 00:00:00",16501376.48,127.95
"2013-09-07 00:00:00",9972978.36,126.14
"2013-09-08 00:00:00",8295131.65,126.97
